"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"24500";"Australia (AU)";"China (CN)";1;4;1,05;3,71;14,12;"Biomass Energy"
"51736";"Australia (AU)";"China (CN)";5;1,54;0,05;0,77;25,62;"Generative AI"
"37939";"Australia (AU)";"China (CN)";2;0,78;0,03;0,9;22,12;"Software Engineering & System Development"
"71319";"Australia (AU)";"China (CN)";6;1,24;0,03;0,65;28,25;"Computer Vision, Language Processing & Object Recognition"
"39335";"Australia (AU)";"China (CN)";2;1,01;0,02;0,39;24,09;"Semiconductors/Chips"
"107100";"Australia (AU)";"China (CN)";2;3,77;0,24;1,27;20,45;"Carbon Capture & Storage"
"27647";"Australia (AU)";"China (CN)";10;15,87;0,14;0,31;35,18;"Cloud Computing & Edge Computing"
"23440";"Australia (AU)";"China (CN)";28;17,61;0,67;1,11;29,33;"Internet of Things (IoT)"
"16448";"Australia (AU)";"China (CN)";27;44,26;0,47;0,37;34,92;"Satellite Connectivity"
"25738";"Australia (AU)";"China (CN)";147;262,5;0,7;0,1;39,16;"Mobile Networks (5G/6G)"
"16338";"Australia (AU)";"China (CN)";2;1,92;0,05;0,76;28,76;"Quantum Technologies"
"27730";"Australia (AU)";"China (CN)";1;0,88;0,03;0,68;23,47;"Drones"
"6578";"Australia (AU)";"China (CN)";9;2,13;0,04;0,62;29,98;"Artificial Intelligence"
"9207";"Australia (AU)";"China (CN)";155;30,82;0,44;0,45;31,07;"Cybersecurity Technologies"
"17925";"Australia (AU)";"China (CN)";1;1,12;0,03;0,8;28,42;"Blockchain Technologies"
"37217";"Australia (AU)";"China (CN)";1;0,44;0,01;0,79;24,21;"Robotics"
"59104";"Australia (AU)";"China (CN)";2;6,9;0,2;1,19;40,43;"Environmental Engineering"
"8023";"Australia (AU)";"China (CN)";13;2,65;0,07;0,64;23,88;"Battery"
"49512";"Australia (AU)";"China (CN)";2;0,92;0,02;0,64;28,01;"Solar Energy"
"7321";"Australia (AU)";"China (CN)";2;0,48;0,02;0,78;19,17;"Hydrogen Fuel Cells"
