"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"51167";"Düsseldorf (DEA1)";"China (CN)";3;13,64;1,96;1,13;7,84;"Recycling"
"41346";"Düsseldorf (DEA1)";"China (CN)";3;3,61;0,12;0,54;16,25;"Wind Energy"
"25290";"Düsseldorf (DEA1)";"China (CN)";3;3,45;0,35;0,8;7,81;"Biomaterials"
"35536";"Düsseldorf (DEA1)";"China (CN)";4;10,53;0,03;0,07;24,09;"Semiconductors/Chips"
"10590";"Düsseldorf (DEA1)";"China (CN)";1;5,26;0,12;0,46;20,45;"Carbon Capture & Storage"
"37017";"Düsseldorf (DEA1)";"China (CN)";2;2,67;0,03;0,26;24,21;"Robotics"
"54106";"Düsseldorf (DEA1)";"China (CN)";1;50;0,1;0,08;40,43;"Environmental Engineering"
"33516";"Düsseldorf (DEA1)";"China (CN)";1;1,3;0,02;0,37;23,26;"Heat Pumps"
"7583";"Düsseldorf (DEA1)";"China (CN)";3;0,88;0,02;0,45;23,88;"Battery"
"46312";"Düsseldorf (DEA1)";"China (CN)";5;4,17;0,05;0,35;28,01;"Solar Energy"
"7121";"Düsseldorf (DEA1)";"China (CN)";2;0,96;0,02;0,39;19,17;"Hydrogen Fuel Cells"
