"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2792";"Outer London (UKI2)";"United States (US)";2;20;0,06;0,06;20,1;"Wind Energy"
"158917";"Outer London (UKI2)";"United States (US)";3;60;0,04;0,02;30,76;"High-Performance Computing (HPC)"
"188712";"Outer London (UKI2)";"United States (US)";3;42,86;0,08;0,06;33,24;"Biomaterials"
"290114";"Outer London (UKI2)";"United States (US)";19;135,71;0,14;0,03;32,18;"Generative AI"
"221613";"Outer London (UKI2)";"United States (US)";13;54,17;0,16;0,08;28,7;"Software Engineering & System Development"
"4042";"Outer London (UKI2)";"United States (US)";24;82,76;0,11;0,04;29,03;"Computer Vision, Language Processing & Object Recognition"
"247411";"Outer London (UKI2)";"United States (US)";1;25;0,01;0,01;19,68;"Semiconductors/Chips"
"62516";"Outer London (UKI2)";"United States (US)";1;100;0,21;0,05;22,38;"Green Consumer Goods"
"156214";"Outer London (UKI2)";"United States (US)";14;280;0,23;0,02;29,4;"Cloud Computing & Edge Computing"
"146411";"Outer London (UKI2)";"United States (US)";9;300;0,25;0,02;24,83;"Internet of Things (IoT)"
"114511";"Outer London (UKI2)";"United States (US)";18;1800;0,42;0,01;25,88;"Satellite Connectivity"
"14809";"Outer London (UKI2)";"United States (US)";66;3300;0,49;0;25,1;"Mobile Networks (5G/6G)"
"98510";"Outer London (UKI2)";"United States (US)";1;50;0,02;0,01;29,78;"Quantum Technologies"
"16378";"Outer London (UKI2)";"United States (US)";3;37,5;0,08;0,05;23,57;"Drones"
"402210";"Outer London (UKI2)";"United States (US)";36;144;0,17;0,04;30,44;"Artificial Intelligence"
"5091";"Outer London (UKI2)";"United States (US)";100;277,78;0,31;0,03;28,6;"Cybersecurity Technologies"
"10636";"Outer London (UKI2)";"United States (US)";8;57,14;0,2;0,13;36,27;"Blockchain Technologies"
"25526";"Outer London (UKI2)";"United States (US)";8;44,44;0,11;0,06;24,18;"Robotics"
"24884";"Outer London (UKI2)";"United States (US)";3;37,5;0,09;0,04;15,99;"Heat Pumps"
"55032";"Outer London (UKI2)";"United States (US)";11;36,67;0,09;0,04;16,24;"Battery"
"32622";"Outer London (UKI2)";"United States (US)";1;9,09;0,02;0,03;17,07;"Solar Energy"
"49701";"Outer London (UKI2)";"United States (US)";6;22,22;0,06;0,05;18,08;"Hydrogen Fuel Cells"
