"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2831";"South Yorkshire (UKE3)";"United States (US)";2;11,76;0,06;0,11;20,1;"Wind Energy"
"186315";"South Yorkshire (UKE3)";"United States (US)";1;25;0,03;0,04;33,24;"Biomaterials"
"281312";"South Yorkshire (UKE3)";"United States (US)";4;28,57;0,03;0,03;32,18;"Generative AI"
"225313";"South Yorkshire (UKE3)";"United States (US)";4;100;0,05;0,01;28,7;"Software Engineering & System Development"
"4251";"South Yorkshire (UKE3)";"United States (US)";5;29,41;0,02;0,02;29,03;"Computer Vision, Language Processing & Object Recognition"
"69615";"South Yorkshire (UKE3)";"United States (US)";1;100;0,1;0,02;23,05;"Carbon Capture & Storage"
"39036";"South Yorkshire (UKE3)";"United States (US)";7;41,18;0,03;0,02;30,44;"Artificial Intelligence"
"5157";"South Yorkshire (UKE3)";"United States (US)";11;122,22;0,03;0,01;28,6;"Cybersecurity Technologies"
"53772";"South Yorkshire (UKE3)";"United States (US)";1;7,14;0,01;0,02;16,24;"Battery"
"49141";"South Yorkshire (UKE3)";"United States (US)";1;11,11;0,01;0,02;18,08;"Hydrogen Fuel Cells"
