"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"28807";"Eastern Scotland (UKM2)";"United States (US)";3;15;0,02;0,05;32,18;"Generative AI"
"228313";"Eastern Scotland (UKM2)";"United States (US)";4;57,14;0,05;0,02;28,7;"Software Engineering & System Development"
"4261";"Eastern Scotland (UKM2)";"United States (US)";9;31,03;0,04;0,04;29,03;"Computer Vision, Language Processing & Object Recognition"
"24688";"Eastern Scotland (UKM2)";"United States (US)";7;35;0,07;0,04;19,68;"Semiconductors/Chips"
"153312";"Eastern Scotland (UKM2)";"United States (US)";1;33,33;0,02;0,01;29,4;"Cloud Computing & Edge Computing"
"145610";"Eastern Scotland (UKM2)";"United States (US)";1;50;0,03;0,01;24,83;"Internet of Things (IoT)"
"97610";"Eastern Scotland (UKM2)";"United States (US)";1;5;0,02;0,15;29,78;"Quantum Technologies"
"162310";"Eastern Scotland (UKM2)";"United States (US)";2;200;0,05;0,01;23,57;"Drones"
"401310";"Eastern Scotland (UKM2)";"United States (US)";8;26,67;0,04;0,04;30,44;"Artificial Intelligence"
"5204";"Eastern Scotland (UKM2)";"United States (US)";18;60;0,06;0,03;28,6;"Cybersecurity Technologies"
"10546";"Eastern Scotland (UKM2)";"United States (US)";6;120;0,15;0,05;36,27;"Blockchain Technologies"
"24255";"Eastern Scotland (UKM2)";"United States (US)";3;23,08;0,04;0,04;24,18;"Robotics"
"25764";"Eastern Scotland (UKM2)";"United States (US)";2;15,38;0,06;0,06;15,99;"Heat Pumps"
"53418";"Eastern Scotland (UKM2)";"United States (US)";6;15,79;0,05;0,05;16,24;"Battery"
"32252";"Eastern Scotland (UKM2)";"United States (US)";3;20;0,05;0,04;17,07;"Solar Energy"
"49181";"Eastern Scotland (UKM2)";"United States (US)";3;11,11;0,03;0,05;18,08;"Hydrogen Fuel Cells"
