"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"180013";"West Yorkshire (UKE4)";"United States (US)";6;150;0,17;0,04;33,24;"Biomaterials"
"291114";"West Yorkshire (UKE4)";"United States (US)";4;80;0,03;0,01;32,18;"Generative AI"
"230510";"West Yorkshire (UKE4)";"United States (US)";2;40;0,02;0,02;28,7;"Software Engineering & System Development"
"4087";"West Yorkshire (UKE4)";"United States (US)";6;54,55;0,03;0,01;29,03;"Computer Vision, Language Processing & Object Recognition"
"25768";"West Yorkshire (UKE4)";"United States (US)";4;66,67;0,04;0,01;19,68;"Semiconductors/Chips"
"61219";"West Yorkshire (UKE4)";"United States (US)";1;50;0,21;0,09;22,38;"Green Consumer Goods"
"143510";"West Yorkshire (UKE4)";"United States (US)";1;25;0,03;0,03;24,83;"Internet of Things (IoT)"
"38836";"West Yorkshire (UKE4)";"United States (US)";5;50;0,02;0,01;30,44;"Artificial Intelligence"
"5198";"West Yorkshire (UKE4)";"United States (US)";5;41,67;0,02;0,01;28,6;"Cybersecurity Technologies"
"24435";"West Yorkshire (UKE4)";"United States (US)";5;31,25;0,07;0,06;24,18;"Robotics"
"54022";"West Yorkshire (UKE4)";"United States (US)";1;14,29;0,01;0,01;16,24;"Battery"
"32562";"West Yorkshire (UKE4)";"United States (US)";1;11,11;0,02;0,03;17,07;"Solar Energy"
"50181";"West Yorkshire (UKE4)";"United States (US)";2;15,38;0,02;0,02;18,08;"Hydrogen Fuel Cells"
