"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2832";"Attiki (EL30)";"United States (US)";1;100;0,03;0,01;20,1;"Wind Energy"
"167218";"Attiki (EL30)";"United States (US)";1;33,33;0,01;0,01;30,76;"High-Performance Computing (HPC)"
"29207";"Attiki (EL30)";"United States (US)";3;75;0,02;0,01;32,18;"Generative AI"
"218610";"Attiki (EL30)";"United States (US)";4;100;0,05;0,01;28,7;"Software Engineering & System Development"
"4230";"Attiki (EL30)";"United States (US)";3;42,86;0,01;0,01;29,03;"Computer Vision, Language Processing & Object Recognition"
"151811";"Attiki (EL30)";"United States (US)";3;150;0,05;0,01;29,4;"Cloud Computing & Edge Computing"
"111116";"Attiki (EL30)";"United States (US)";1;33,33;0,02;0,02;25,88;"Satellite Connectivity"
"14679";"Attiki (EL30)";"United States (US)";14;350;0,1;0,01;25,1;"Mobile Networks (5G/6G)"
"40374";"Attiki (EL30)";"United States (US)";4;50;0,02;0,01;30,44;"Artificial Intelligence"
"5181";"Attiki (EL30)";"United States (US)";25;147,06;0,08;0,02;28,6;"Cybersecurity Technologies"
"24894";"Attiki (EL30)";"United States (US)";1;100;0,03;0;15,99;"Heat Pumps"
"53882";"Attiki (EL30)";"United States (US)";3;33,33;0,02;0,01;16,24;"Battery"
"32592";"Attiki (EL30)";"United States (US)";3;37,5;0,05;0,02;17,07;"Solar Energy"
"49051";"Attiki (EL30)";"United States (US)";2;28,57;0,02;0,01;18,08;"Hydrogen Fuel Cells"
