"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"127";"Australia (AU)";"United States (US)";5;41,67;2,1;1,27;25,27;"Smart Grid"
"64133";"Australia (AU)";"United States (US)";2;50;1,71;0,86;25,22;"Energy Efficiency"
"62134";"Australia (AU)";"United States (US)";1;16,67;0,83;0,94;18,97;"Sustainable Agriculture"
"586";"Australia (AU)";"United States (US)";1;8,33;0,3;0,62;17,07;"Recycling"
"2815";"Australia (AU)";"United States (US)";8;6,2;0,26;0,83;20,1;"Wind Energy"
"108109";"Australia (AU)";"United States (US)";3;12;1,69;3,71;26,45;"Biomass Energy"
"128105";"Australia (AU)";"United States (US)";2;28,57;1,46;1,3;25,42;"Biofuels"
"157122";"Australia (AU)";"United States (US)";13;15,48;0,15;0,31;30,76;"High-Performance Computing (HPC)"
"190215";"Australia (AU)";"United States (US)";5;5,95;0,14;0,77;33,24;"Biomaterials"
"28377";"Australia (AU)";"United States (US)";38;11,73;0,28;0,77;32,18;"Generative AI"
"229413";"Australia (AU)";"United States (US)";25;9,8;0,31;0,9;28,7;"Software Engineering & System Development"
"4141";"Australia (AU)";"United States (US)";56;11,55;0,26;0,65;29,03;"Computer Vision, Language Processing & Object Recognition"
"24558";"Australia (AU)";"United States (US)";7;3,52;0,07;0,39;19,68;"Semiconductors/Chips"
"60316";"Australia (AU)";"United States (US)";5;20;1,06;1,19;22,38;"Green Consumer Goods"
"72415";"Australia (AU)";"United States (US)";3;5,66;0,31;1,27;23,05;"Carbon Capture & Storage"
"159116";"Australia (AU)";"United States (US)";19;30,16;0,32;0,31;29,4;"Cloud Computing & Edge Computing"
"141810";"Australia (AU)";"United States (US)";20;12,58;0,56;1,11;24,83;"Internet of Things (IoT)"
"115116";"Australia (AU)";"United States (US)";3;4,92;0,07;0,37;25,88;"Satellite Connectivity"
"15399";"Australia (AU)";"United States (US)";15;26,79;0,11;0,1;25,1;"Mobile Networks (5G/6G)"
"96610";"Australia (AU)";"United States (US)";21;20,19;0,51;0,76;29,78;"Quantum Technologies"
"166113";"Australia (AU)";"United States (US)";9;7,96;0,23;0,68;23,57;"Drones"
"39694";"Australia (AU)";"United States (US)";52;12,32;0,25;0,62;30,44;"Artificial Intelligence"
"5202";"Australia (AU)";"United States (US)";78;15,51;0,24;0,45;28,6;"Cybersecurity Technologies"
"111011";"Australia (AU)";"United States (US)";14;15,73;0,35;0,8;36,27;"Blockchain Technologies"
"25485";"Australia (AU)";"United States (US)";11;4,8;0,16;0,79;24,18;"Robotics"
"32117";"Australia (AU)";"United States (US)";1;3,45;0,28;1,19;14,76;"Environmental Engineering"
"24619";"Australia (AU)";"United States (US)";12;8,51;0,36;0,67;15,99;"Heat Pumps"
"53362";"Australia (AU)";"United States (US)";31;6,31;0,25;0,64;16,24;"Battery"
"31732";"Australia (AU)";"United States (US)";18;8,26;0,31;0,64;17,07;"Solar Energy"
"49261";"Australia (AU)";"United States (US)";29;6,9;0,3;0,78;18,08;"Hydrogen Fuel Cells"
"53710";"Australia (AU)";"United States (US)";2;18,18;0,37;0,29;14,52;"EVs & Charging Infrastructure"
