"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"149410";"Východné Slovensko (SK04)";"United States (US)";1;100;0,01;0;25,1;"Mobile Networks (5G/6G)"
"4996";"Východné Slovensko (SK04)";"United States (US)";1;100;0;0;28,6;"Cybersecurity Technologies"
"54782";"Východné Slovensko (SK04)";"United States (US)";1;100;0,01;0;16,24;"Battery"
