"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"4043";"Świętokrzyskie (PL33)";"United States (US)";1;100;0;0;29,03;"Computer Vision, Language Processing & Object Recognition"
"39494";"Świętokrzyskie (PL33)";"United States (US)";1;100;0;0;30,44;"Artificial Intelligence"
