"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"40946";"Outer London (UKI2)";"China (CN)";3;30;0,12;0,06;16,25;"Wind Energy"
"241103";"Outer London (UKI2)";"China (CN)";1;20;0,01;0,02;35,3;"High-Performance Computing (HPC)"
"51636";"Outer London (UKI2)";"China (CN)";5;35,71;0,05;0,03;25,62;"Generative AI"
"67220";"Outer London (UKI2)";"China (CN)";6;20,69;0,03;0,04;28,25;"Computer Vision, Language Processing & Object Recognition"
"26847";"Outer London (UKI2)";"China (CN)";4;80;0,06;0,02;35,18;"Cloud Computing & Edge Computing"
"17160";"Outer London (UKI2)";"China (CN)";13;1300;0,23;0,01;34,92;"Satellite Connectivity"
"24738";"Outer London (UKI2)";"China (CN)";37;1850;0,18;0;39,16;"Mobile Networks (5G/6G)"
"67210";"Outer London (UKI2)";"China (CN)";6;24;0,03;0,04;29,98;"Artificial Intelligence"
"8587";"Outer London (UKI2)";"China (CN)";36;100;0,1;0,03;31,07;"Cybersecurity Technologies"
"39216";"Outer London (UKI2)";"China (CN)";4;22,22;0,06;0,06;24,21;"Robotics"
"32616";"Outer London (UKI2)";"China (CN)";2;25;0,04;0,04;23,26;"Heat Pumps"
"7773";"Outer London (UKI2)";"China (CN)";4;13,33;0,02;0,04;23,88;"Battery"
"45312";"Outer London (UKI2)";"China (CN)";1;9,09;0,01;0,03;28,01;"Solar Energy"
"7621";"Outer London (UKI2)";"China (CN)";3;11,11;0,03;0,05;19,17;"Hydrogen Fuel Cells"
