"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"119107";"Midi-Pyrénées (FR62)";"United States (US)";1;33,33;0,73;0,56;25,42;"Biofuels"
"163815";"Midi-Pyrénées (FR62)";"United States (US)";1;11,11;0,01;0,03;30,76;"High-Performance Computing (HPC)"
"180415";"Midi-Pyrénées (FR62)";"United States (US)";1;12,5;0,03;0,07;33,24;"Biomaterials"
"28977";"Midi-Pyrénées (FR62)";"United States (US)";4;13,33;0,03;0,07;32,18;"Generative AI"
"226810";"Midi-Pyrénées (FR62)";"United States (US)";1;6,67;0,01;0,05;28,7;"Software Engineering & System Development"
"4061";"Midi-Pyrénées (FR62)";"United States (US)";5;8,62;0,02;0,08;29,03;"Computer Vision, Language Processing & Object Recognition"
"25508";"Midi-Pyrénées (FR62)";"United States (US)";7;24,14;0,07;0,06;19,68;"Semiconductors/Chips"
"75120";"Midi-Pyrénées (FR62)";"United States (US)";1;100;0,1;0,02;23,05;"Carbon Capture & Storage"
"144115";"Midi-Pyrénées (FR62)";"United States (US)";2;11,11;0,06;0,13;24,83;"Internet of Things (IoT)"
"116911";"Midi-Pyrénées (FR62)";"United States (US)";1;3,57;0,02;0,17;25,88;"Satellite Connectivity"
"94810";"Midi-Pyrénées (FR62)";"United States (US)";1;3,85;0,02;0,19;29,78;"Quantum Technologies"
"170211";"Midi-Pyrénées (FR62)";"United States (US)";5;3,45;0,13;0,87;23,57;"Drones"
"39184";"Midi-Pyrénées (FR62)";"United States (US)";5;9,43;0,02;0,08;30,44;"Artificial Intelligence"
"5138";"Midi-Pyrénées (FR62)";"United States (US)";7;6,31;0,02;0,1;28,6;"Cybersecurity Technologies"
"11236";"Midi-Pyrénées (FR62)";"United States (US)";1;33,33;0,02;0,03;36,27;"Blockchain Technologies"
"24205";"Midi-Pyrénées (FR62)";"United States (US)";3;23,08;0,04;0,04;24,18;"Robotics"
"24934";"Midi-Pyrénées (FR62)";"United States (US)";1;4,35;0,03;0,11;15,99;"Heat Pumps"
"54109";"Midi-Pyrénées (FR62)";"United States (US)";7;4,19;0,06;0,22;16,24;"Battery"
"32662";"Midi-Pyrénées (FR62)";"United States (US)";2;2,38;0,03;0,25;17,07;"Solar Energy"
"49913";"Midi-Pyrénées (FR62)";"United States (US)";2;1,63;0,02;0,23;18,08;"Hydrogen Fuel Cells"
