"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"28449";"Veneto (ITH3)";"China (CN)";1;10;0,12;0,09;7,81;"Biomaterials"
"26430";"Veneto (ITH3)";"China (CN)";3;13,64;0,08;0,13;23,47;"Drones"
"40016";"Veneto (ITH3)";"China (CN)";1;2,56;0,01;0,13;24,21;"Robotics"
