"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"39946";"Darmstadt (DE71)";"China (CN)";9;8,57;0,36;0,68;16,25;"Wind Energy"
"230100";"Darmstadt (DE71)";"China (CN)";1;2,7;0,01;0,13;35,3;"High-Performance Computing (HPC)"
"26380";"Darmstadt (DE71)";"China (CN)";31;23,85;3,65;1,2;7,81;"Biomaterials"
"51836";"Darmstadt (DE71)";"China (CN)";4;4,21;0,04;0,23;25,62;"Generative AI"
"39938";"Darmstadt (DE71)";"China (CN)";1;1,79;0,02;0,2;22,12;"Software Engineering & System Development"
"68123";"Darmstadt (DE71)";"China (CN)";4;2,23;0,02;0,24;28,25;"Computer Vision, Language Processing & Object Recognition"
"38635";"Darmstadt (DE71)";"China (CN)";9;3,53;0,07;0,5;24,09;"Semiconductors/Chips"
"82101";"Darmstadt (DE71)";"China (CN)";1;4,35;0,2;1,09;23,61;"Green Consumer Goods"
"25247";"Darmstadt (DE71)";"China (CN)";9;13,04;0,13;0,34;35,18;"Cloud Computing & Edge Computing"
"24240";"Darmstadt (DE71)";"China (CN)";1;1,23;0,02;0,57;29,33;"Internet of Things (IoT)"
"18839";"Darmstadt (DE71)";"China (CN)";25;17,73;0,44;0,86;34,92;"Satellite Connectivity"
"25238";"Darmstadt (DE71)";"China (CN)";48;10,74;0,23;0,84;39,16;"Mobile Networks (5G/6G)"
"17638";"Darmstadt (DE71)";"China (CN)";2;12,5;0,05;0,12;28,76;"Quantum Technologies"
"63113";"Darmstadt (DE71)";"China (CN)";5;3,42;0,02;0,21;29,98;"Artificial Intelligence"
"9097";"Darmstadt (DE71)";"China (CN)";39;7,66;0,11;0,45;31,07;"Cybersecurity Technologies"
"40616";"Darmstadt (DE71)";"China (CN)";4;3,31;0,06;0,42;24,21;"Robotics"
"35116";"Darmstadt (DE71)";"China (CN)";5;4,13;0,1;0,58;23,26;"Heat Pumps"
"8173";"Darmstadt (DE71)";"China (CN)";10;2,99;0,05;0,44;23,88;"Battery"
"48912";"Darmstadt (DE71)";"China (CN)";9;6,98;0,09;0,38;28,01;"Solar Energy"
"7381";"Darmstadt (DE71)";"China (CN)";10;2,95;0,1;0,63;19,17;"Hydrogen Fuel Cells"
