"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"39447";"South Korea (KR)";"China (CN)";1;0,13;0,04;5,02;16,25;"Wind Energy"
"28178";"South Korea (KR)";"China (CN)";3;0,73;0,35;3,79;7,81;"Biomaterials"
"52936";"South Korea (KR)";"China (CN)";8;0,22;0,07;8,69;25,62;"Generative AI"
"38338";"South Korea (KR)";"China (CN)";1;0,03;0,02;10,71;22,12;"Software Engineering & System Development"
"70220";"South Korea (KR)";"China (CN)";11;0,17;0,05;8,47;28,25;"Computer Vision, Language Processing & Object Recognition"
"36636";"South Korea (KR)";"China (CN)";11;0,22;0,09;9,63;24,09;"Semiconductors/Chips"
"10990";"South Korea (KR)";"China (CN)";1;0,35;0,12;6,8;20,45;"Carbon Capture & Storage"
"25747";"South Korea (KR)";"China (CN)";1;0,06;0,01;7,57;35,18;"Cloud Computing & Edge Computing"
"23940";"South Korea (KR)";"China (CN)";5;0,35;0,12;9,94;29,33;"Internet of Things (IoT)"
"18160";"South Korea (KR)";"China (CN)";11;0,69;0,19;9,74;34,92;"Satellite Connectivity"
"21538";"South Korea (KR)";"China (CN)";20;0,32;0,1;11,59;39,16;"Mobile Networks (5G/6G)"
"26630";"South Korea (KR)";"China (CN)";1;0,12;0,03;4,92;23,47;"Drones"
"68113";"South Korea (KR)";"China (CN)";12;0,23;0,06;7,7;29,98;"Artificial Intelligence"
"9307";"South Korea (KR)";"China (CN)";18;0,19;0,05;8,36;31,07;"Cybersecurity Technologies"
"38017";"South Korea (KR)";"China (CN)";2;0,08;0,03;8,72;24,21;"Robotics"
"7343";"South Korea (KR)";"China (CN)";4;0,04;0,02;12,43;23,88;"Battery"
"46412";"South Korea (KR)";"China (CN)";3;0,11;0,03;8,35;28,01;"Solar Energy"
"7801";"South Korea (KR)";"China (CN)";3;0,04;0,03;12,65;19,17;"Hydrogen Fuel Cells"
