"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"4184";"Peru (PE)";"United States (US)";1;33,33;0;0;29,03;"Computer Vision, Language Processing & Object Recognition"
"39944";"Peru (PE)";"United States (US)";1;100;0;0;30,44;"Artificial Intelligence"
"53918";"Peru (PE)";"United States (US)";1;50;0,01;0;16,24;"Battery"
"32382";"Peru (PE)";"United States (US)";6;75;0,1;0,02;17,07;"Solar Energy"
"49313";"Peru (PE)";"United States (US)";1;50;0,01;0;18,08;"Hydrogen Fuel Cells"
