"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"167120";"Tirol (AT33)";"United States (US)";2;25;0,02;0,03;30,76;"High-Performance Computing (HPC)"
"28677";"Tirol (AT33)";"United States (US)";1;11,11;0,01;0,02;32,18;"Generative AI"
"4052";"Tirol (AT33)";"United States (US)";1;11,11;0;0,01;29,03;"Computer Vision, Language Processing & Object Recognition"
"25189";"Tirol (AT33)";"United States (US)";1;20;0,01;0,01;19,68;"Semiconductors/Chips"
"95910";"Tirol (AT33)";"United States (US)";2;22,22;0,05;0,07;29,78;"Quantum Technologies"
"5042";"Tirol (AT33)";"United States (US)";2;18,18;0,01;0,01;28,6;"Cybersecurity Technologies"
"24345";"Tirol (AT33)";"United States (US)";1;33,33;0,01;0,01;24,18;"Robotics"
