"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"187315";"West Midlands (UKG3)";"United States (US)";2;25;0,06;0,07;33,24;"Biomaterials"
"223010";"West Midlands (UKG3)";"United States (US)";1;14,29;0,01;0,02;28,7;"Software Engineering & System Development"
"4119";"West Midlands (UKG3)";"United States (US)";1;3,33;0;0,04;29,03;"Computer Vision, Language Processing & Object Recognition"
"25258";"West Midlands (UKG3)";"United States (US)";4;28,57;0,04;0,03;19,68;"Semiconductors/Chips"
"62317";"West Midlands (UKG3)";"United States (US)";1;100;0,21;0,05;22,38;"Green Consumer Goods"
"168210";"West Midlands (UKG3)";"United States (US)";3;10,34;0,08;0,17;23,57;"Drones"
"395111";"West Midlands (UKG3)";"United States (US)";1;3,57;0;0,04;30,44;"Artificial Intelligence"
"24835";"West Midlands (UKG3)";"United States (US)";1;14,29;0,01;0,02;24,18;"Robotics"
"53872";"West Midlands (UKG3)";"United States (US)";2;1,13;0,02;0,23;16,24;"Battery"
"31982";"West Midlands (UKG3)";"United States (US)";1;3,7;0,02;0,08;17,07;"Solar Energy"
"48831";"West Midlands (UKG3)";"United States (US)";2;1,24;0,02;0,3;18,08;"Hydrogen Fuel Cells"
