"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"92";"Köln (DEA2)";"United States (US)";1;100;1,35;0,15;11,46;"Hydroelectric Power"
"125";"Köln (DEA2)";"United States (US)";1;20;0,42;0,53;25,27;"Smart Grid"
"571";"Köln (DEA2)";"United States (US)";2;6,67;0,6;1,54;17,07;"Recycling"
"135106";"Köln (DEA2)";"United States (US)";1;50;1,12;0,31;13,95;"Waste Management"
"2824";"Köln (DEA2)";"United States (US)";3;3,57;0,1;0,54;20,1;"Wind Energy"
"166915";"Köln (DEA2)";"United States (US)";31;59,62;0,37;0,19;30,76;"High-Performance Computing (HPC)"
"180118";"Köln (DEA2)";"United States (US)";10;15,62;0,28;0,59;33,24;"Biomaterials"
"297212";"Köln (DEA2)";"United States (US)";22;33,33;0,16;0,16;32,18;"Generative AI"
"230115";"Köln (DEA2)";"United States (US)";10;16,13;0,12;0,22;28,7;"Software Engineering & System Development"
"4234";"Köln (DEA2)";"United States (US)";27;29,67;0,12;0,12;29,03;"Computer Vision, Language Processing & Object Recognition"
"248411";"Köln (DEA2)";"United States (US)";40;31,75;0,4;0,24;19,68;"Semiconductors/Chips"
"61021";"Köln (DEA2)";"United States (US)";1;8,33;0,21;0,57;22,38;"Green Consumer Goods"
"153116";"Köln (DEA2)";"United States (US)";24;104,35;0,4;0,11;29,4;"Cloud Computing & Edge Computing"
"146710";"Köln (DEA2)";"United States (US)";8;24,24;0,22;0,23;24,83;"Internet of Things (IoT)"
"113011";"Köln (DEA2)";"United States (US)";13;35,14;0,31;0,23;25,88;"Satellite Connectivity"
"151014";"Köln (DEA2)";"United States (US)";50;78,12;0,37;0,12;25,1;"Mobile Networks (5G/6G)"
"101610";"Köln (DEA2)";"United States (US)";3;10,34;0,07;0,21;29,78;"Quantum Technologies"
"170410";"Köln (DEA2)";"United States (US)";4;7,27;0,1;0,33;23,57;"Drones"
"396111";"Köln (DEA2)";"United States (US)";25;29,41;0,12;0,12;30,44;"Artificial Intelligence"
"5102";"Köln (DEA2)";"United States (US)";46;33,09;0,14;0,12;28,6;"Cybersecurity Technologies"
"10766";"Köln (DEA2)";"United States (US)";2;28,57;0,05;0,06;36,27;"Blockchain Technologies"
"247110";"Köln (DEA2)";"United States (US)";1;1,43;0,01;0,24;24,18;"Robotics"
"25554";"Köln (DEA2)";"United States (US)";5;5,88;0,15;0,41;15,99;"Heat Pumps"
"54382";"Köln (DEA2)";"United States (US)";20;6,49;0,16;0,4;16,24;"Battery"
"31702";"Köln (DEA2)";"United States (US)";10;5,46;0,17;0,54;17,07;"Solar Energy"
"49341";"Köln (DEA2)";"United States (US)";11;4,38;0,11;0,46;18,08;"Hydrogen Fuel Cells"
"52310";"Köln (DEA2)";"United States (US)";1;6,67;0,18;0,4;14,52;"EVs & Charging Infrastructure"
