"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"159219";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";1;33,33;0,01;0,01;30,76;"High-Performance Computing (HPC)"
"293311";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";1;8,33;0,01;0,03;32,18;"Generative AI"
"223213";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";1;8,33;0,01;0,04;28,7;"Software Engineering & System Development"
"4201";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";1;4,35;0;0,03;29,03;"Computer Vision, Language Processing & Object Recognition"
"151116";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";4;22,22;0,07;0,09;29,4;"Cloud Computing & Edge Computing"
"150312";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";4;21,05;0,11;0,13;24,83;"Internet of Things (IoT)"
"118312";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";15;16,48;0,35;0,56;25,88;"Satellite Connectivity"
"151312";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";47;16,38;0,35;0,54;25,1;"Mobile Networks (5G/6G)"
"40344";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";1;5,88;0;0,02;30,44;"Artificial Intelligence"
"5146";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";36;20;0,11;0,16;28,6;"Cybersecurity Technologies"
"24954";"Pohjois- ja Itä-Suomi (FI1D)";"United States (US)";1;6,67;0,03;0,07;15,99;"Heat Pumps"
