"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2774";"Sydsverige (SE22)";"United States (US)";2;7,69;0,06;0,17;20,1;"Wind Energy"
"163218";"Sydsverige (SE22)";"United States (US)";4;12,5;0,05;0,12;30,76;"High-Performance Computing (HPC)"
"183813";"Sydsverige (SE22)";"United States (US)";2;20;0,06;0,09;33,24;"Biomaterials"
"29197";"Sydsverige (SE22)";"United States (US)";19;32,76;0,14;0,14;32,18;"Generative AI"
"227710";"Sydsverige (SE22)";"United States (US)";7;24,14;0,09;0,1;28,7;"Software Engineering & System Development"
"4259";"Sydsverige (SE22)";"United States (US)";28;26,17;0,13;0,14;29,03;"Computer Vision, Language Processing & Object Recognition"
"64716";"Sydsverige (SE22)";"United States (US)";2;66,67;0,42;0,14;22,38;"Green Consumer Goods"
"155911";"Sydsverige (SE22)";"United States (US)";15;42,86;0,25;0,17;29,4;"Cloud Computing & Edge Computing"
"148212";"Sydsverige (SE22)";"United States (US)";10;24,39;0,28;0,29;24,83;"Internet of Things (IoT)"
"110911";"Sydsverige (SE22)";"United States (US)";21;32,81;0,5;0,39;25,88;"Satellite Connectivity"
"14959";"Sydsverige (SE22)";"United States (US)";112;37,84;0,84;0,55;25,1;"Mobile Networks (5G/6G)"
"101810";"Sydsverige (SE22)";"United States (US)";1;5;0,02;0,15;29,78;"Quantum Technologies"
"164310";"Sydsverige (SE22)";"United States (US)";2;8,7;0,05;0,14;23,57;"Drones"
"40284";"Sydsverige (SE22)";"United States (US)";26;30,95;0,12;0,12;30,44;"Artificial Intelligence"
"5172";"Sydsverige (SE22)";"United States (US)";74;21,7;0,23;0,3;28,6;"Cybersecurity Technologies"
"24965";"Sydsverige (SE22)";"United States (US)";2;6,45;0,03;0,11;24,18;"Robotics"
"25004";"Sydsverige (SE22)";"United States (US)";2;4,88;0,06;0,2;15,99;"Heat Pumps"
"54442";"Sydsverige (SE22)";"United States (US)";2;1,67;0,02;0,16;16,24;"Battery"
"32672";"Sydsverige (SE22)";"United States (US)";1;1,35;0,02;0,22;17,07;"Solar Energy"
"50221";"Sydsverige (SE22)";"United States (US)";2;2,38;0,02;0,16;18,08;"Hydrogen Fuel Cells"
