"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"151009";"Région lémanique (CH01)";"United States (US)";1;50;2;1,31;32,68;"Geothermal Energy"
"59155";"Région lémanique (CH01)";"United States (US)";1;33,33;0,85;0,65;25,22;"Energy Efficiency"
"2757";"Région lémanique (CH01)";"United States (US)";2;10,53;0,06;0,12;20,1;"Wind Energy"
"163416";"Région lémanique (CH01)";"United States (US)";6;20;0,07;0,11;30,76;"High-Performance Computing (HPC)"
"185013";"Région lémanique (CH01)";"United States (US)";2;16,67;0,06;0,11;33,24;"Biomaterials"
"28607";"Région lémanique (CH01)";"United States (US)";11;14,67;0,08;0,18;32,18;"Generative AI"
"228910";"Région lémanique (CH01)";"United States (US)";10;25,64;0,12;0,14;28,7;"Software Engineering & System Development"
"4097";"Région lémanique (CH01)";"United States (US)";16;13,56;0,07;0,16;29,03;"Computer Vision, Language Processing & Object Recognition"
"256211";"Région lémanique (CH01)";"United States (US)";5;11,63;0,05;0,08;19,68;"Semiconductors/Chips"
"63716";"Région lémanique (CH01)";"United States (US)";1;25;0,21;0,19;22,38;"Green Consumer Goods"
"150213";"Région lémanique (CH01)";"United States (US)";6;50;0,1;0,06;29,4;"Cloud Computing & Edge Computing"
"152115";"Région lémanique (CH01)";"United States (US)";4;14,29;0,11;0,2;24,83;"Internet of Things (IoT)"
"114611";"Région lémanique (CH01)";"United States (US)";2;50;0,05;0,02;25,88;"Satellite Connectivity"
"14699";"Région lémanique (CH01)";"United States (US)";7;53,85;0,05;0,02;25,1;"Mobile Networks (5G/6G)"
"94910";"Région lémanique (CH01)";"United States (US)";6;24;0,15;0,18;29,78;"Quantum Technologies"
"16649";"Région lémanique (CH01)";"United States (US)";3;9,68;0,08;0,19;23,57;"Drones"
"40864";"Région lémanique (CH01)";"United States (US)";12;11,88;0,06;0,15;30,44;"Artificial Intelligence"
"5184";"Région lémanique (CH01)";"United States (US)";29;13,74;0,09;0,19;28,6;"Cybersecurity Technologies"
"115111";"Région lémanique (CH01)";"United States (US)";3;9,38;0,07;0,29;36,27;"Blockchain Technologies"
"24235";"Région lémanique (CH01)";"United States (US)";6;13,04;0,09;0,16;24,18;"Robotics"
"25684";"Région lémanique (CH01)";"United States (US)";1;3,85;0,03;0,12;15,99;"Heat Pumps"
"53432";"Région lémanique (CH01)";"United States (US)";9;6,72;0,07;0,18;16,24;"Battery"
"32542";"Région lémanique (CH01)";"United States (US)";4;5,97;0,07;0,2;17,07;"Solar Energy"
"48941";"Région lémanique (CH01)";"United States (US)";8;9,88;0,08;0,15;18,08;"Hydrogen Fuel Cells"
