"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"4075";"Nord-Vest (RO11)";"United States (US)";2;33,33;0,01;0,01;29,03;"Computer Vision, Language Processing & Object Recognition"
"162210";"Nord-Vest (RO11)";"United States (US)";1;25;0,03;0,02;23,57;"Drones"
"39604";"Nord-Vest (RO11)";"United States (US)";2;33,33;0,01;0,01;30,44;"Artificial Intelligence"
"24295";"Nord-Vest (RO11)";"United States (US)";3;300;0,04;0;24,18;"Robotics"
"25754";"Nord-Vest (RO11)";"United States (US)";1;100;0,03;0;15,99;"Heat Pumps"
"49831";"Nord-Vest (RO11)";"United States (US)";1;100;0,01;0;18,08;"Hydrogen Fuel Cells"
