"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2785";"Wien (AT13)";"United States (US)";5;13,89;0,16;0,23;20,1;"Wind Energy"
"166416";"Wien (AT13)";"United States (US)";1;5;0,01;0,07;30,76;"High-Performance Computing (HPC)"
"182315";"Wien (AT13)";"United States (US)";1;5,56;0,03;0,17;33,24;"Biomaterials"
"29497";"Wien (AT13)";"United States (US)";8;25,81;0,06;0,07;32,18;"Generative AI"
"230413";"Wien (AT13)";"United States (US)";3;9,38;0,04;0,11;28,7;"Software Engineering & System Development"
"4241";"Wien (AT13)";"United States (US)";12;23,08;0,06;0,07;29,03;"Computer Vision, Language Processing & Object Recognition"
"246411";"Wien (AT13)";"United States (US)";1;4,17;0,01;0,05;19,68;"Semiconductors/Chips"
"151016";"Wien (AT13)";"United States (US)";4;40;0,07;0,05;29,4;"Cloud Computing & Edge Computing"
"147910";"Wien (AT13)";"United States (US)";3;20;0,08;0,1;24,83;"Internet of Things (IoT)"
"147114";"Wien (AT13)";"United States (US)";5;100;0,04;0,01;25,1;"Mobile Networks (5G/6G)"
"99311";"Wien (AT13)";"United States (US)";1;4,35;0,02;0,17;29,78;"Quantum Technologies"
"17008";"Wien (AT13)";"United States (US)";1;6,25;0,03;0,1;23,57;"Drones"
"40804";"Wien (AT13)";"United States (US)";13;26;0,06;0,07;30,44;"Artificial Intelligence"
"5095";"Wien (AT13)";"United States (US)";8;11,76;0,02;0,06;28,6;"Cybersecurity Technologies"
"11036";"Wien (AT13)";"United States (US)";1;10;0,02;0,09;36,27;"Blockchain Technologies"
"24794";"Wien (AT13)";"United States (US)";3;9,38;0,09;0,15;15,99;"Heat Pumps"
"54062";"Wien (AT13)";"United States (US)";7;6,48;0,06;0,14;16,24;"Battery"
"31582";"Wien (AT13)";"United States (US)";6;12,24;0,1;0,14;17,07;"Solar Energy"
"49931";"Wien (AT13)";"United States (US)";10;15,38;0,1;0,12;18,08;"Hydrogen Fuel Cells"
