"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26447";"Övre Norrland (SE33)";"China (CN)";4;12,9;0,06;0,15;35,18;"Cloud Computing & Edge Computing"
"26040";"Övre Norrland (SE33)";"China (CN)";2;10;0,05;0,14;29,33;"Internet of Things (IoT)"
"17640";"Övre Norrland (SE33)";"China (CN)";42;110,53;0,73;0,23;34,92;"Satellite Connectivity"
"27238";"Övre Norrland (SE33)";"China (CN)";54;66,67;0,26;0,15;39,16;"Mobile Networks (5G/6G)"
"9328";"Övre Norrland (SE33)";"China (CN)";45;38,14;0,13;0,1;31,07;"Cybersecurity Technologies"
