"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"157917";"Lebanon (LB)";"United States (US)";1;100;0,01;0;30,76;"High-Performance Computing (HPC)"
"4130";"Lebanon (LB)";"United States (US)";1;20;0;0,01;29,03;"Computer Vision, Language Processing & Object Recognition"
"15469";"Lebanon (LB)";"United States (US)";3;100;0,02;0,01;25,1;"Mobile Networks (5G/6G)"
"97010";"Lebanon (LB)";"United States (US)";1;100;0,02;0,01;29,78;"Quantum Technologies"
"40444";"Lebanon (LB)";"United States (US)";1;20;0;0,01;30,44;"Artificial Intelligence"
"4988";"Lebanon (LB)";"United States (US)";1;16,67;0;0,01;28,6;"Cybersecurity Technologies"
"53218";"Lebanon (LB)";"United States (US)";2;66,67;0,02;0;16,24;"Battery"
