"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"39177";"Montenegro (ME)";"China (CN)";2;22,22;0,08;0,06;16,25;"Wind Energy"
"48936";"Montenegro (ME)";"China (CN)";4;66,67;0,04;0,01;25,62;"Generative AI"
"36739";"Montenegro (ME)";"China (CN)";1;14,29;0,02;0,02;22,12;"Software Engineering & System Development"
"73517";"Montenegro (ME)";"China (CN)";6;50;0,03;0,02;28,25;"Computer Vision, Language Processing & Object Recognition"
"34438";"Montenegro (ME)";"China (CN)";2;200;0,02;0;24,09;"Semiconductors/Chips"
"6908";"Montenegro (ME)";"China (CN)";6;50;0,03;0,02;29,98;"Artificial Intelligence"
"8497";"Montenegro (ME)";"China (CN)";3;16,67;0,01;0,02;31,07;"Cybersecurity Technologies"
"17525";"Montenegro (ME)";"China (CN)";1;50;0,03;0,02;28,42;"Blockchain Technologies"
"34016";"Montenegro (ME)";"China (CN)";2;25;0,04;0,04;23,26;"Heat Pumps"
"7433";"Montenegro (ME)";"China (CN)";2;10,53;0,01;0,02;23,88;"Battery"
"7581";"Montenegro (ME)";"China (CN)";3;18,75;0,03;0,03;19,17;"Hydrogen Fuel Cells"
