"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"565";"Nordwestschweiz (CH03)";"United States (US)";1;9,09;0,3;0,56;17,07;"Recycling"
"161717";"Nordwestschweiz (CH03)";"United States (US)";13;20,63;0,15;0,23;30,76;"High-Performance Computing (HPC)"
"185713";"Nordwestschweiz (CH03)";"United States (US)";1;5,26;0,03;0,17;33,24;"Biomaterials"
"30007";"Nordwestschweiz (CH03)";"United States (US)";37;32,46;0,27;0,27;32,18;"Generative AI"
"227010";"Nordwestschweiz (CH03)";"United States (US)";5;15,62;0,06;0,11;28,7;"Software Engineering & System Development"
"4068";"Nordwestschweiz (CH03)";"United States (US)";48;28,24;0,22;0,23;29,03;"Computer Vision, Language Processing & Object Recognition"
"254411";"Nordwestschweiz (CH03)";"United States (US)";4;2,45;0,04;0,32;19,68;"Semiconductors/Chips"
"61121";"Nordwestschweiz (CH03)";"United States (US)";1;4,35;0,21;1,09;22,38;"Green Consumer Goods"
"157313";"Nordwestschweiz (CH03)";"United States (US)";8;53,33;0,13;0,07;29,4;"Cloud Computing & Edge Computing"
"147610";"Nordwestschweiz (CH03)";"United States (US)";2;6,45;0,06;0,22;24,83;"Internet of Things (IoT)"
"113411";"Nordwestschweiz (CH03)";"United States (US)";2;50;0,05;0,02;25,88;"Satellite Connectivity"
"97810";"Nordwestschweiz (CH03)";"United States (US)";9;18;0,22;0,36;29,78;"Quantum Technologies"
"40604";"Nordwestschweiz (CH03)";"United States (US)";46;28,05;0,22;0,24;30,44;"Artificial Intelligence"
"4999";"Nordwestschweiz (CH03)";"United States (US)";46;34,07;0,14;0,12;28,6;"Cybersecurity Technologies"
"10776";"Nordwestschweiz (CH03)";"United States (US)";5;23,81;0,12;0,19;36,27;"Blockchain Technologies"
"25355";"Nordwestschweiz (CH03)";"United States (US)";22;37,93;0,31;0,2;24,18;"Robotics"
"24574";"Nordwestschweiz (CH03)";"United States (US)";5;9,09;0,15;0,26;15,99;"Heat Pumps"
"55042";"Nordwestschweiz (CH03)";"United States (US)";4;2,26;0,03;0,23;16,24;"Battery"
"31422";"Nordwestschweiz (CH03)";"United States (US)";3;5,26;0,05;0,17;17,07;"Solar Energy"
"49413";"Nordwestschweiz (CH03)";"United States (US)";6;4,58;0,06;0,24;18,08;"Hydrogen Fuel Cells"
