"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"38346";"Rheinhessen-Pfalz (DEB3)";"China (CN)";1;1,54;0,04;0,42;16,25;"Wind Energy"
"27480";"Rheinhessen-Pfalz (DEB3)";"China (CN)";8;7,62;0,94;0,97;7,81;"Biomaterials"
"49436";"Rheinhessen-Pfalz (DEB3)";"China (CN)";1;1,72;0,01;0,14;25,62;"Generative AI"
"68618";"Rheinhessen-Pfalz (DEB3)";"China (CN)";1;1,19;0;0,11;28,25;"Computer Vision, Language Processing & Object Recognition"
"37149";"Rheinhessen-Pfalz (DEB3)";"China (CN)";9;6,98;0,07;0,25;24,09;"Semiconductors/Chips"
"81104";"Rheinhessen-Pfalz (DEB3)";"China (CN)";1;4,76;0,2;1;23,61;"Green Consumer Goods"
"110102";"Rheinhessen-Pfalz (DEB3)";"China (CN)";5;17,24;0,59;0,7;20,45;"Carbon Capture & Storage"
"23447";"Rheinhessen-Pfalz (DEB3)";"China (CN)";1;16,67;0,01;0,03;35,18;"Cloud Computing & Edge Computing"
"18150";"Rheinhessen-Pfalz (DEB3)";"China (CN)";1;8,33;0,03;0,09;28,76;"Quantum Technologies"
"6268";"Rheinhessen-Pfalz (DEB3)";"China (CN)";1;1,23;0;0,12;29,98;"Artificial Intelligence"
"8567";"Rheinhessen-Pfalz (DEB3)";"China (CN)";5;5,32;0,01;0,08;31,07;"Cybersecurity Technologies"
"33316";"Rheinhessen-Pfalz (DEB3)";"China (CN)";1;1,27;0,02;0,38;23,26;"Heat Pumps"
"7673";"Rheinhessen-Pfalz (DEB3)";"China (CN)";2;1,43;0,01;0,18;23,88;"Battery"
"49112";"Rheinhessen-Pfalz (DEB3)";"China (CN)";4;4,44;0,04;0,26;28,01;"Solar Energy"
"7131";"Rheinhessen-Pfalz (DEB3)";"China (CN)";2;1,08;0,02;0,34;19,17;"Hydrogen Fuel Cells"
