"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"141007";"Oberbayern (DE21)";"China (CN)";1;20;0,5;0,53;21,13;"Smart Grid"
"151006";"Oberbayern (DE21)";"China (CN)";1;14,29;0,85;1,51;25,22;"Energy Efficiency"
"41546";"Oberbayern (DE21)";"China (CN)";6;1,86;0,24;2,08;16,25;"Wind Energy"
"221103";"Oberbayern (DE21)";"China (CN)";18;7,44;0,19;0,88;35,3;"High-Performance Computing (HPC)"
"28249";"Oberbayern (DE21)";"China (CN)";2;2,35;0,24;0,78;7,81;"Biomaterials"
"51436";"Oberbayern (DE21)";"China (CN)";44;8,15;0,41;1,28;25,62;"Generative AI"
"36839";"Oberbayern (DE21)";"China (CN)";3;1,4;0,05;0,76;22,12;"Software Engineering & System Development"
"71817";"Oberbayern (DE21)";"China (CN)";56;6,42;0,26;1,17;28,25;"Computer Vision, Language Processing & Object Recognition"
"37336";"Oberbayern (DE21)";"China (CN)";12;3,81;0,1;0,61;24,09;"Semiconductors/Chips"
"23647";"Oberbayern (DE21)";"China (CN)";54;16,22;0,75;1,64;35,18;"Cloud Computing & Edge Computing"
"24740";"Oberbayern (DE21)";"China (CN)";16;8,38;0,38;1,33;29,33;"Internet of Things (IoT)"
"19158";"Oberbayern (DE21)";"China (CN)";105;39,03;1,84;1,64;34,92;"Satellite Connectivity"
"26738";"Oberbayern (DE21)";"China (CN)";280;42,94;1,34;1,22;39,16;"Mobile Networks (5G/6G)"
"17338";"Oberbayern (DE21)";"China (CN)";7;4,29;0,18;1,19;28,76;"Quantum Technologies"
"27139";"Oberbayern (DE21)";"China (CN)";11;3,86;0,28;1,71;23,47;"Drones"
"6488";"Oberbayern (DE21)";"China (CN)";63;6,96;0,31;1,32;29,98;"Artificial Intelligence"
"9167";"Oberbayern (DE21)";"China (CN)";246;14,07;0,7;1,55;31,07;"Cybersecurity Technologies"
"40416";"Oberbayern (DE21)";"China (CN)";9;2,88;0,13;1,08;24,21;"Robotics"
"35016";"Oberbayern (DE21)";"China (CN)";4;0,89;0,08;2,14;23,26;"Heat Pumps"
"7753";"Oberbayern (DE21)";"China (CN)";31;2,31;0,17;1,76;23,88;"Battery"
"44812";"Oberbayern (DE21)";"China (CN)";7;2,08;0,07;0,99;28,01;"Solar Energy"
"7291";"Oberbayern (DE21)";"China (CN)";18;1,43;0,17;2,33;19,17;"Hydrogen Fuel Cells"
"7710";"Oberbayern (DE21)";"China (CN)";3;1,78;0,3;4,53;26,8;"EVs & Charging Infrastructure"
