"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"142108";"Länsi-Suomi (FI19)";"United States (US)";1;25;1,12;0,63;13,95;"Waste Management"
"2794";"Länsi-Suomi (FI19)";"United States (US)";1;8,33;0,03;0,08;20,1;"Wind Energy"
"160416";"Länsi-Suomi (FI19)";"United States (US)";9;60;0,11;0,05;30,76;"High-Performance Computing (HPC)"
"183514";"Länsi-Suomi (FI19)";"United States (US)";1;8,33;0,03;0,11;33,24;"Biomaterials"
"29357";"Länsi-Suomi (FI19)";"United States (US)";3;3,85;0,02;0,19;32,18;"Generative AI"
"228810";"Länsi-Suomi (FI19)";"United States (US)";9;90;0,11;0,04;28,7;"Software Engineering & System Development"
"4100";"Länsi-Suomi (FI19)";"United States (US)";6;5,08;0,03;0,16;29,03;"Computer Vision, Language Processing & Object Recognition"
"151911";"Länsi-Suomi (FI19)";"United States (US)";4;50;0,07;0,04;29,4;"Cloud Computing & Edge Computing"
"117213";"Länsi-Suomi (FI19)";"United States (US)";1;8,33;0,02;0,07;25,88;"Satellite Connectivity"
"14989";"Länsi-Suomi (FI19)";"United States (US)";2;9,52;0,01;0,04;25,1;"Mobile Networks (5G/6G)"
"40774";"Länsi-Suomi (FI19)";"United States (US)";3;3,23;0,01;0,14;30,44;"Artificial Intelligence"
"5057";"Länsi-Suomi (FI19)";"United States (US)";18;18,37;0,06;0,09;28,6;"Cybersecurity Technologies"
"10836";"Länsi-Suomi (FI19)";"United States (US)";9;300;0,22;0,03;36,27;"Blockchain Technologies"
"53252";"Länsi-Suomi (FI19)";"United States (US)";2;3,03;0,02;0,09;16,24;"Battery"
"50571";"Länsi-Suomi (FI19)";"United States (US)";1;2,78;0,01;0,07;18,08;"Hydrogen Fuel Cells"
