"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"48167";"Köln (DEA2)";"China (CN)";1;3,33;0,65;1,54;7,84;"Recycling"
"25080";"Köln (DEA2)";"China (CN)";3;4,69;0,35;0,59;7,81;"Biomaterials"
"40239";"Köln (DEA2)";"China (CN)";1;1,61;0,02;0,22;22,12;"Software Engineering & System Development"
"67100";"Köln (DEA2)";"China (CN)";1;8,33;0,2;0,57;23,61;"Green Consumer Goods"
"24947";"Köln (DEA2)";"China (CN)";1;4,35;0,01;0,11;35,18;"Cloud Computing & Edge Computing"
"25740";"Köln (DEA2)";"China (CN)";6;18,18;0,14;0,23;29,33;"Internet of Things (IoT)"
"16540";"Köln (DEA2)";"China (CN)";17;45,95;0,3;0,23;34,92;"Satellite Connectivity"
"21638";"Köln (DEA2)";"China (CN)";30;46,88;0,14;0,12;39,16;"Mobile Networks (5G/6G)"
"8557";"Köln (DEA2)";"China (CN)";48;34,53;0,14;0,12;31,07;"Cybersecurity Technologies"
"49106";"Köln (DEA2)";"China (CN)";1;14,29;0,1;0,29;40,43;"Environmental Engineering"
"33116";"Köln (DEA2)";"China (CN)";2;2,35;0,04;0,41;23,26;"Heat Pumps"
"7933";"Köln (DEA2)";"China (CN)";4;1,3;0,02;0,4;23,88;"Battery"
"43312";"Köln (DEA2)";"China (CN)";4;2,19;0,04;0,54;28,01;"Solar Energy"
"7011";"Köln (DEA2)";"China (CN)";5;1,99;0,05;0,46;19,17;"Hydrogen Fuel Cells"
"7910";"Köln (DEA2)";"China (CN)";1;6,67;0,1;0,4;26,8;"EVs & Charging Infrastructure"
