"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2800";"Oberpfalz (DE23)";"United States (US)";5;19,23;0,16;0,17;20,1;"Wind Energy"
"165218";"Oberpfalz (DE23)";"United States (US)";6;3,3;0,07;0,66;30,76;"High-Performance Computing (HPC)"
"28957";"Oberpfalz (DE23)";"United States (US)";2;16,67;0,01;0,03;32,18;"Generative AI"
"231513";"Oberpfalz (DE23)";"United States (US)";1;14,29;0,01;0,02;28,7;"Software Engineering & System Development"
"4178";"Oberpfalz (DE23)";"United States (US)";4;21,05;0,02;0,03;29,03;"Computer Vision, Language Processing & Object Recognition"
"25578";"Oberpfalz (DE23)";"United States (US)";18;5,56;0,18;0,63;19,68;"Semiconductors/Chips"
"152412";"Oberpfalz (DE23)";"United States (US)";3;4,55;0,05;0,32;29,4;"Cloud Computing & Edge Computing"
"142810";"Oberpfalz (DE23)";"United States (US)";1;11,11;0,03;0,06;24,83;"Internet of Things (IoT)"
"40737";"Oberpfalz (DE23)";"United States (US)";3;25;0,01;0,02;30,44;"Artificial Intelligence"
"5084";"Oberpfalz (DE23)";"United States (US)";1;3,7;0;0,02;28,6;"Cybersecurity Technologies"
"25155";"Oberpfalz (DE23)";"United States (US)";2;2,08;0,03;0,33;24,18;"Robotics"
"25364";"Oberpfalz (DE23)";"United States (US)";5;15,15;0,15;0,16;15,99;"Heat Pumps"
"54042";"Oberpfalz (DE23)";"United States (US)";6;3,82;0,05;0,21;16,24;"Battery"
"31372";"Oberpfalz (DE23)";"United States (US)";6;13,33;0,1;0,13;17,07;"Solar Energy"
"48871";"Oberpfalz (DE23)";"United States (US)";9;14,75;0,09;0,11;18,08;"Hydrogen Fuel Cells"
"54010";"Oberpfalz (DE23)";"United States (US)";2;18,18;0,37;0,29;14,52;"EVs & Charging Infrastructure"
