"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"37158";"Espace Mittelland (CH02)";"China (CN)";1;14,29;0,02;0,02;22,12;"Software Engineering & System Development"
"71104";"Espace Mittelland (CH02)";"China (CN)";1;100;0,2;0,05;23,61;"Green Consumer Goods"
"27040";"Espace Mittelland (CH02)";"China (CN)";1;7,69;0,02;0,09;29,33;"Internet of Things (IoT)"
"8947";"Espace Mittelland (CH02)";"China (CN)";1;2,38;0;0,04;31,07;"Cybersecurity Technologies"
"7373";"Espace Mittelland (CH02)";"China (CN)";2;1,19;0,01;0,22;23,88;"Battery"
"7051";"Espace Mittelland (CH02)";"China (CN)";1;2,08;0,01;0,09;19,17;"Hydrogen Fuel Cells"
