"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"162616";"Niederbayern (DE22)";"United States (US)";2;12,5;0,02;0,06;30,76;"High-Performance Computing (HPC)"
"29387";"Niederbayern (DE22)";"United States (US)";2;28,57;0,01;0,02;32,18;"Generative AI"
"222115";"Niederbayern (DE22)";"United States (US)";1;33,33;0,01;0,01;28,7;"Software Engineering & System Development"
"4246";"Niederbayern (DE22)";"United States (US)";2;15,38;0,01;0,02;29,03;"Computer Vision, Language Processing & Object Recognition"
"25268";"Niederbayern (DE22)";"United States (US)";3;9,09;0,03;0,06;19,68;"Semiconductors/Chips"
"157711";"Niederbayern (DE22)";"United States (US)";1;11,11;0,02;0,04;29,4;"Cloud Computing & Edge Computing"
"38984";"Niederbayern (DE22)";"United States (US)";2;20;0,01;0,01;30,44;"Artificial Intelligence"
"5061";"Niederbayern (DE22)";"United States (US)";1;14,29;0;0,01;28,6;"Cybersecurity Technologies"
"24555";"Niederbayern (DE22)";"United States (US)";2;20;0,03;0,03;24,18;"Robotics"
"53022";"Niederbayern (DE22)";"United States (US)";1;1,09;0,01;0,12;16,24;"Battery"
"50691";"Niederbayern (DE22)";"United States (US)";1;1,56;0,01;0,12;18,08;"Hydrogen Fuel Cells"
