"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26530";"San Marino (SM)";"China (CN)";2;200;0,05;0,01;23,47;"Drones"
"38116";"San Marino (SM)";"China (CN)";1;100;0,01;0;24,21;"Robotics"
