"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"39646";"India (IN)";"China (CN)";2;1,07;0,08;1,21;16,25;"Wind Energy"
"121003";"India (IN)";"China (CN)";1;25;0,61;0,69;28,45;"Green Building"
"243100";"India (IN)";"China (CN)";4;1,44;0,04;1,01;35,3;"High-Performance Computing (HPC)"
"28549";"India (IN)";"China (CN)";1;0,92;0,12;1;7,81;"Biomaterials"
"52336";"India (IN)";"China (CN)";15;1,72;0,14;2,07;25,62;"Generative AI"
"39338";"India (IN)";"China (CN)";7;0,96;0,11;2,56;22,12;"Software Engineering & System Development"
"72817";"India (IN)";"China (CN)";16;1,26;0,08;1,7;28,25;"Computer Vision, Language Processing & Object Recognition"
"38036";"India (IN)";"China (CN)";4;1,96;0,03;0,4;24,09;"Semiconductors/Chips"
"69101";"India (IN)";"China (CN)";1;3,33;0,2;1,42;23,61;"Green Consumer Goods"
"27047";"India (IN)";"China (CN)";9;1,78;0,13;2,48;35,18;"Cloud Computing & Edge Computing"
"25540";"India (IN)";"China (CN)";3;0,97;0,07;2,16;29,33;"Internet of Things (IoT)"
"18640";"India (IN)";"China (CN)";14;6,25;0,24;1,37;34,92;"Satellite Connectivity"
"24038";"India (IN)";"China (CN)";37;4,65;0,18;1,49;39,16;"Mobile Networks (5G/6G)"
"18837";"India (IN)";"China (CN)";5;4,81;0,13;0,76;28,76;"Quantum Technologies"
"25830";"India (IN)";"China (CN)";1;1,01;0,03;0,59;23,47;"Drones"
"6768";"India (IN)";"China (CN)";21;1,51;0,1;2,03;29,98;"Artificial Intelligence"
"8477";"India (IN)";"China (CN)";46;1,94;0,13;2,11;31,07;"Cybersecurity Technologies"
"17325";"India (IN)";"China (CN)";4;1,45;0,13;2,48;28,42;"Blockchain Technologies"
"37817";"India (IN)";"China (CN)";4;2,58;0,06;0,54;24,21;"Robotics"
"33216";"India (IN)";"China (CN)";3;1,59;0,06;0,9;23,26;"Heat Pumps"
"8063";"India (IN)";"China (CN)";7;0,99;0,04;0,93;23,88;"Battery"
"46912";"India (IN)";"China (CN)";8;3,54;0,08;0,66;28,01;"Solar Energy"
"7091";"India (IN)";"China (CN)";8;1,29;0,08;1,15;19,17;"Hydrogen Fuel Cells"
"8510";"India (IN)";"China (CN)";1;1,61;0,1;1,66;26,8;"EVs & Charging Infrastructure"
