"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"162016";"Praha (CZ01)";"United States (US)";1;50;0,01;0,01;30,76;"High-Performance Computing (HPC)"
"281810";"Praha (CZ01)";"United States (US)";8;88,89;0,06;0,02;32,18;"Generative AI"
"227213";"Praha (CZ01)";"United States (US)";2;40;0,02;0,02;28,7;"Software Engineering & System Development"
"4150";"Praha (CZ01)";"United States (US)";9;64,29;0,04;0,02;29,03;"Computer Vision, Language Processing & Object Recognition"
"157213";"Praha (CZ01)";"United States (US)";3;50;0,05;0,03;29,4;"Cloud Computing & Edge Computing"
"151015";"Praha (CZ01)";"United States (US)";2;66,67;0,06;0,02;24,83;"Internet of Things (IoT)"
"38944";"Praha (CZ01)";"United States (US)";12;85,71;0,06;0,02;30,44;"Artificial Intelligence"
"5009";"Praha (CZ01)";"United States (US)";8;80;0,02;0,01;28,6;"Cybersecurity Technologies"
"10727";"Praha (CZ01)";"United States (US)";1;100;0,02;0,01;36,27;"Blockchain Technologies"
"25054";"Praha (CZ01)";"United States (US)";1;12,5;0,03;0,04;15,99;"Heat Pumps"
"53662";"Praha (CZ01)";"United States (US)";2;12,5;0,02;0,02;16,24;"Battery"
"31642";"Praha (CZ01)";"United States (US)";1;14,29;0,02;0,02;17,07;"Solar Energy"
"50551";"Praha (CZ01)";"United States (US)";3;27,27;0,03;0,02;18,08;"Hydrogen Fuel Cells"
