"id","x","y","parent","color"
"Solar energy",2012,4999,"Green transition","green"
"Solar energy",2013,4791,"Green transition","green"
"Solar energy",2014,4565,"Green transition","green"
"Solar energy",2011,4420,"Green transition","green"
"Solar energy",2019,4080,"Green transition","green"
"Solar energy",2018,3973,"Green transition","green"
"Solar energy",2017,3764,"Green transition","green"
"Solar energy",2015,3743,"Green transition","green"
"Solar energy",2016,3719,"Green transition","green"
"Solar energy",2020,3581,"Green transition","green"
"Solar energy",2010,3458,"Green transition","green"
"Solar energy",2021,1791,"Green transition","green"
"Wind energy",2012,1150,"Green transition","green"
"Wind energy",2013,1101,"Green transition","green"
"Wind energy",2011,1082,"Green transition","green"
"Wind energy",2019,970,"Green transition","green"
"Wind energy",2014,955,"Green transition","green"
"Wind energy",2010,954,"Green transition","green"
"Wind energy",2018,910,"Green transition","green"
"Wind energy",2020,900,"Green transition","green"
"Wind energy",2015,816,"Green transition","green"
"Wind energy",2017,794,"Green transition","green"
"Wind energy",2016,710,"Green transition","green"
"Green buildings",2012,586,"Green transition","green"
"Green buildings",2011,555,"Green transition","green"
"Green buildings",2013,515,"Green transition","green"
"Green buildings",2014,483,"Green transition","green"
"Green buildings",2010,457,"Green transition","green"
"Batteries",2014,454,"Green transition","green"
"Batteries",2013,429,"Green transition","green"
"Batteries",2012,428,"Green transition","green"
"Batteries",2018,425,"Green transition","green"
"Batteries",2011,416,"Green transition","green"
"Batteries",2019,414,"Green transition","green"
"Marine & hydro energy",2012,410,"Green transition","green"
"Batteries",2015,408,"Green transition","green"
"Batteries",2017,403,"Green transition","green"
"Green buildings",2015,402,"Green transition","green"
"Green buildings",2018,395,"Green transition","green"
"Marine & hydro energy",2014,386,"Green transition","green"
"Batteries",2016,384,"Green transition","green"
"Marine & hydro energy",2013,383,"Green transition","green"
"Green buildings",2017,380,"Green transition","green"
"Smart grids",2013,378,"Digital transition","blue"
"Wind energy",2021,378,"Green transition","green"
"Green buildings",2016,375,"Green transition","green"
"Green buildings",2019,366,"Green transition","green"
"Marine & hydro energy",2011,365,"Green transition","green"
"Smart grids",2014,365,"Digital transition","blue"
"Marine & hydro energy",2010,363,"Green transition","green"
"Smart grids",2012,343,"Digital transition","blue"
"Smart grids",2019,334,"Digital transition","blue"
"Smart grids",2018,333,"Digital transition","blue"
"Batteries",2020,331,"Green transition","green"
"Marine & hydro energy",2015,327,"Green transition","green"
"Smart grids",2015,323,"Digital transition","blue"
"Smart grids",2017,319,"Digital transition","blue"
"Marine & hydro energy",2019,311,"Green transition","green"
"Marine & hydro energy",2016,307,"Green transition","green"
"Smart grids",2016,299,"Digital transition","blue"
"Green buildings",2020,295,"Green transition","green"
"Marine & hydro energy",2017,293,"Green transition","green"
"Marine & hydro energy",2018,268,"Green transition","green"
"Batteries",2010,260,"Green transition","green"
"Smart grids",2011,256,"Digital transition","blue"
"Marine & hydro energy",2020,235,"Green transition","green"
"Smart grids",2020,232,"Digital transition","blue"
"Nanotechnology",2012,231,"Digital transition","blue"
"Quantum computers",2012,230,"Digital transition","blue"
"Advanced Sustainable Materials",2012,225,"Green transition","green"
"Advanced Sustainable Materials",2013,223,"Green transition","green"
"Green transports",2013,202,"Green transition","green"
"Nanotechnology",2013,200,"Digital transition","blue"
"Quantum computers",2011,200,"Digital transition","blue"
"Quantum computers",2013,200,"Digital transition","blue"
"Nanotechnology",2011,198,"Digital transition","blue"
"Advanced Sustainable Materials",2014,192,"Green transition","green"
"Quantum computers",2014,192,"Digital transition","blue"
"Advanced Sustainable Materials",2011,190,"Green transition","green"
"Green transports",2014,185,"Green transition","green"
"Biofuels",2012,182,"Green transition","green"
"Biofuels",2011,179,"Green transition","green"
"Green transports",2012,178,"Green transition","green"
"Green transports",2018,177,"Green transition","green"
"Batteries",2021,175,"Green transition","green"
"Biofuels",2013,162,"Green transition","green"
"Advanced Sustainable Materials",2019,161,"Green transition","green"
"Quantum computers",2018,160,"Digital transition","blue"
"Quantum computers",2017,160,"Digital transition","blue"
"Green transports",2019,153,"Green transition","green"
"Nanotechnology",2014,152,"Digital transition","blue"
"Biofuels",2010,148,"Green transition","green"
"Nanotechnology",2010,148,"Digital transition","blue"
"Smart grids",2010,148,"Digital transition","blue"
"Advanced Sustainable Materials",2015,143,"Green transition","green"
"Advanced Sustainable Materials",2010,143,"Green transition","green"
"Quantum computers",2010,143,"Digital transition","blue"
"Green buildings",2021,141,"Green transition","green"
"Green transports",2017,140,"Green transition","green"
"Green transports",2015,139,"Green transition","green"
"Green transports",2016,139,"Green transition","green"
"Advanced Sustainable Materials",2017,135,"Green transition","green"
"Quantum computers",2019,133,"Digital transition","blue"
"Biofuels",2014,132,"Green transition","green"
"Green transports",2020,132,"Green transition","green"
"Green transports",2011,132,"Green transition","green"
"Advanced Sustainable Materials",2016,127,"Green transition","green"
"Marine & hydro energy",2021,122,"Green transition","green"
"Quantum computers",2016,120,"Digital transition","blue"
"Quantum computers",2015,119,"Digital transition","blue"
"Other energy storage",2014,116,"Green transition","green"
"Other energy storage",2013,113,"Green transition","green"
"Other energy storage",2012,113,"Green transition","green"
"Advanced Sustainable Materials",2018,110,"Green transition","green"
"Smart grids",2021,109,"Digital transition","blue"
"Green transports",2010,108,"Green transition","green"
"Hydrogen",2015,101,"Green transition","green"
