"id","x","y","parent","color"
"Additive manufacturing",2020,588,"Digital transition","blue"
"Additive manufacturing",2019,561,"Digital transition","blue"
"Additive manufacturing",2018,546,"Digital transition","blue"
"Advanced Sustainable Materials",2017,515,"Green transition","green"
"Advanced Sustainable Materials",2018,454,"Green transition","green"
"Additive manufacturing",2017,450,"Digital transition","blue"
"Advanced Sustainable Materials",2016,447,"Green transition","green"
"Advanced Sustainable Materials",2014,441,"Green transition","green"
"Advanced Sustainable Materials",2013,405,"Green transition","green"
"Advanced Sustainable Materials",2015,373,"Green transition","green"
"Advanced Sustainable Materials",2019,363,"Green transition","green"
"Advanced Sustainable Materials",2012,336,"Green transition","green"
"Additive manufacturing",2016,327,"Digital transition","blue"
"Biofuels",2012,324,"Green transition","green"
"Biofuels",2011,314,"Green transition","green"
"Biofuels",2010,280,"Green transition","green"
"Biofuels",2013,274,"Green transition","green"
"Biofuels",2014,274,"Green transition","green"
"Additive manufacturing",2021,271,"Digital transition","blue"
"Biofuels",2015,271,"Green transition","green"
"Advanced Sustainable Materials",2011,270,"Green transition","green"
"Nanotechnology",2010,254,"Digital transition","blue"
"Recycling technologies",2014,248,"Green transition","green"
"Recycling technologies",2012,248,"Green transition","green"
"Advanced Sustainable Materials",2020,247,"Green transition","green"
"Advanced Sustainable Materials",2010,247,"Green transition","green"
"Biofuels",2016,247,"Green transition","green"
"Recycling technologies",2016,243,"Green transition","green"
"Recycling technologies",2011,243,"Green transition","green"
"Nanotechnology",2012,237,"Digital transition","blue"
"Waste management",2017,237,"Green transition","green"
"Recycling technologies",2013,236,"Green transition","green"
"Recycling technologies",2015,232,"Green transition","green"
"Nanotechnology",2013,229,"Digital transition","blue"
"Biofuels",2017,228,"Green transition","green"
"Recycling technologies",2020,228,"Green transition","green"
"Nanotechnology",2011,227,"Digital transition","blue"
"Biofuels",2018,223,"Green transition","green"
"Nanotechnology",2014,222,"Digital transition","blue"
"Nanotechnology",2016,220,"Digital transition","blue"
"Recycling technologies",2010,219,"Green transition","green"
"Nanotechnology",2017,217,"Digital transition","blue"
"Air & Water pollution reduction",2016,215,"Green transition","green"
"Recycling technologies",2017,215,"Green transition","green"
"Additive manufacturing",2015,208,"Digital transition","blue"
"Nanotechnology",2019,205,"Digital transition","blue"
"Nanotechnology",2015,201,"Digital transition","blue"
"Recycling technologies",2018,198,"Green transition","green"
"Biofuels",2019,192,"Green transition","green"
"Nanotechnology",2018,189,"Digital transition","blue"
"Biofuels",2020,188,"Green transition","green"
"Air & Water pollution reduction",2010,184,"Green transition","green"
"Air & Water pollution reduction",2017,184,"Green transition","green"
"Air & Water pollution reduction",2018,182,"Green transition","green"
"Air & Water pollution reduction",2011,181,"Green transition","green"
"Air & Water pollution reduction",2015,178,"Green transition","green"
"Waste management",2014,177,"Green transition","green"
"Waste management",2018,175,"Green transition","green"
"Air & Water pollution reduction",2014,173,"Green transition","green"
"Waste management",2020,166,"Green transition","green"
"Waste management",2012,165,"Green transition","green"
"Recycling technologies",2019,164,"Green transition","green"
"Air & Water pollution reduction",2012,159,"Green transition","green"
"Air & Water pollution reduction",2019,158,"Green transition","green"
"Air & Water pollution reduction",2013,156,"Green transition","green"
"Waste management",2013,156,"Green transition","green"
"Waste management",2011,154,"Green transition","green"
"Waste management",2019,153,"Green transition","green"
"Waste management",2016,153,"Green transition","green"
"Waste management",2015,151,"Green transition","green"
"Biotechnology",2017,149,"Green transition","green"
"Advanced Sustainable Materials",2021,142,"Green transition","green"
"Waste management",2010,140,"Green transition","green"
"Biotechnology",2016,127,"Green transition","green"
"Nanotechnology",2020,124,"Digital transition","blue"
"Additive manufacturing",2014,121,"Digital transition","blue"
"Biotechnology",2019,120,"Green transition","green"
"Batteries",2015,118,"Green transition","green"
"Batteries",2014,117,"Green transition","green"
"Biotechnology",2018,117,"Green transition","green"
"Biotechnology",2015,117,"Green transition","green"
"Batteries",2019,116,"Green transition","green"
"Air & Water pollution reduction",2020,113,"Green transition","green"
"Hydrogen",2015,109,"Green transition","green"
"Biotechnology",2013,104,"Green transition","green"
"Batteries",2012,102,"Green transition","green"
"Batteries",2016,99,"Green transition","green"
"Batteries",2013,94,"Green transition","green"
"Batteries",2017,93,"Green transition","green"
"Batteries",2018,91,"Green transition","green"
"Biotechnology",2014,89,"Green transition","green"
"Biofuels",2021,86,"Green transition","green"
"Greenhouse gas capture",2010,86,"Green transition","green"
"Hydrogen",2010,83,"Green transition","green"
"Batteries",2010,82,"Green transition","green"
"Hydrogen",2014,82,"Green transition","green"
"Recycling technologies",2021,82,"Green transition","green"
"Hydrogen",2012,80,"Green transition","green"
"Batteries",2020,79,"Green transition","green"
"Additive manufacturing",2013,76,"Digital transition","blue"
"Batteries",2011,76,"Green transition","green"
"Biotechnology",2020,76,"Green transition","green"
"Green transports",2012,74,"Green transition","green"
"Green transports",2014,74,"Green transition","green"
"Green transports",2011,74,"Green transition","green"
"Hydrogen",2013,74,"Green transition","green"
"Hydrogen",2011,74,"Green transition","green"
"Nanotechnology",2021,73,"Digital transition","blue"
"Biotechnology",2012,72,"Green transition","green"
"Waste management",2021,70,"Green transition","green"
"Biotechnology",2011,68,"Green transition","green"
"Hydrogen",2018,67,"Green transition","green"
"Solar energy",2014,66,"Green transition","green"
"Additive manufacturing",2011,65,"Digital transition","blue"
"Hydrogen",2016,64,"Green transition","green"
"Hydrogen",2019,64,"Green transition","green"
"Additive manufacturing",2012,63,"Digital transition","blue"
"Solar energy",2012,62,"Green transition","green"
"Hydrogen",2020,61,"Green transition","green"
"Solar energy",2011,60,"Green transition","green"
"Solar energy",2015,60,"Green transition","green"
"Greenhouse gas capture",2012,59,"Green transition","green"
"Solar energy",2013,58,"Green transition","green"
"Green transports",2013,57,"Green transition","green"
"Green transports",2016,57,"Green transition","green"
"Greenhouse gas capture",2011,57,"Green transition","green"
"Green transports",2018,55,"Green transition","green"
"Solar energy",2016,55,"Green transition","green"
"Wind energy",2020,55,"Green transition","green"
"Air & Water pollution reduction",2021,54,"Green transition","green"
"Hydrogen",2017,53,"Green transition","green"
"Wind energy",2014,50,"Green transition","green"
"Green transports",2010,48,"Green transition","green"
"Additive manufacturing",2010,47,"Digital transition","blue"
"Biotechnology",2010,47,"Green transition","green"
"Green transports",2015,47,"Green transition","green"
"Greenhouse gas capture",2017,47,"Green transition","green"
"Greenhouse gas capture",2015,47,"Green transition","green"
"Wind energy",2019,47,"Green transition","green"
"Greenhouse gas capture",2013,46,"Green transition","green"
"Greenhouse gas capture",2016,46,"Green transition","green"
"Batteries",2021,45,"Green transition","green"
"Wind energy",2013,45,"Green transition","green"
"Wind energy",2018,43,"Green transition","green"
"Wind energy",2012,42,"Green transition","green"
