"id","parent","value","color","share"
"Kitemill As (NO)","Autonomous vehicles",1,"cyan",0
"Fourth Dimensional Aerospace Technology Limited (VG)","Green transports",1,"pink",0
"Airbus Ds Gmbh (DE)","Green transports",1,"pink",0
"Krutemeyer Florian (DE)","Autonomous vehicles",1,"cyan",0
"International Consolidated Airlines Group Sa (ES)","Cybersecurity",1,"yellow",0
"Relmatech Limited (UK)","Autonomous vehicles",2,"cyan",0
"Relmatech Limited (UK)","Cybersecurity",1,"yellow",0
"Relmatech Limited (UK)","Internet of things",2,"turquoise",0
"Recaro Aircraft Seating Gmbh & Co Kg (DE)","Green transports",4,"pink",0
"Recaro Aircraft Seating Gmbh & Co Kg (DE)","Advanced Sustainable Materials",4,"orange",0
"Dronsystems Limited (UK)","Autonomous vehicles",1,"cyan",0
"Here Global Bv (NL)","Autonomous vehicles",7,"cyan",0.01
"Amazon Technologies Inc (US)","Artificial intelligence",7,"black",0.01
"Amazon Technologies Inc (US)","Autonomous vehicles",32,"cyan",0.03
"Krones Ag (DE)","Autonomous vehicles",1,"cyan",0
"Swiss Aerobotics Ag (CH)","Autonomous vehicles",1,"cyan",0
"Ecole Polytechnique F„©D„©Rale De Lausanne (Epfl) (CH)","Autonomous vehicles",3,"cyan",0
"Bae Systems Plc (UK)","Green transports",16,"pink",0.01
"Bae Systems Plc (UK)","Batteries",6,"red",0.01
"Bae Systems Plc (UK)","Hydrogen",5,"lime",0
"Bae Systems Plc (UK)","Advanced Sustainable Materials",9,"orange",0.01
"Laufer Wind Group Llc (US)","Autonomous vehicles",1,"cyan",0
"Faro Technologies Inc (US)","Autonomous vehicles",1,"cyan",0
"Koninklijke Philips Nv (NL)","Autonomous vehicles",2,"cyan",0
"Multiplex Modellsport Gmbh & Co Kg (DE)","Autonomous vehicles",1,"cyan",0
"Airbus Defence And Space Sas (FR)","Augmented reality",2,"navyblue",0
"Safran Nacelles (FR)","Green transports",67,"pink",0.06
"Rolls-Royce Deutschland Ltd & Co Kg (DE)","Advanced Sustainable Materials",1,"orange",0
"Ascending Technologies Gmbh (DE)","Autonomous vehicles",2,"cyan",0
"Ascending Technologies Gmbh (DE)","Batteries",1,"red",0
"Ascending Technologies Gmbh (DE)","Green transports",1,"pink",0
"Northrop Grumman Systems Corporation (US)","Autonomous vehicles",6,"cyan",0.01
"Facc Ag (AT)","Green transports",3,"pink",0
"Facc Ag (AT)","Advanced Sustainable Materials",4,"orange",0
"Pro-Drone Lda (PT)","Autonomous vehicles",1,"cyan",0
"Chretien Pascal (AU)","Quantum computers",1,"silver",0
"Composites Horizons Llc (US)","Advanced Sustainable Materials",1,"orange",0
"Astigan Limited (UK)","Autonomous vehicles",5,"cyan",0
"Aerojet Rocketdyne Inc (US)","Solar energy",1,"green",0
"Aerojet Rocketdyne Inc (US)","Batteries",2,"red",0
"Raytheon Company (US)","Autonomous vehicles",29,"cyan",0.03
"Ge Aviation Systems Limited (UK)","Artificial intelligence",2,"black",0
"Gtm-Advanced Products Bv (NL)","Advanced Sustainable Materials",2,"orange",0
"Lantal Textiles Ag (CH)","Green transports",2,"pink",0
"Lantal Textiles Ag (CH)","Advanced Sustainable Materials",2,"orange",0
"Airbus Ds Gmbh (DE)","Autonomous vehicles",1,"cyan",0
"Airbus Operations Gmbh (DE)","Cybersecurity",4,"yellow",0
"Lord Corporation (US)","Green transports",5,"pink",0
"Lord Corporation (US)","Advanced Sustainable Materials",4,"orange",0
"Digi-Star Llc (US)","Autonomous vehicles",2,"cyan",0
"Eaton Intelligent Power Limited (IE)","Air & Water pollution reduction",1,"grey",0
"Consiglio Nazionale Delle Ricerche (IT)","Autonomous vehicles",1,"cyan",0
"Universit„† Degli Studi Di Parma (IT)","Autonomous vehicles",1,"cyan",0
"Airbus Operations Limited (UK)","Green transports",16,"pink",0.01
"Universit„§T Stuttgart (DE)","Wind energy",1,"violet",0
"Universit„§T Stuttgart (DE)","Green transports",1,"pink",0
"Short Brothers Plc (UK)","Green transports",13,"pink",0.01
"Short Brothers Plc (UK)","Advanced Sustainable Materials",9,"orange",0.01
"Mag Aerospace Industries Llc (US)","Batteries",1,"red",0
"Mag Aerospace Industries Llc (US)","Hydrogen",1,"lime",0
"Mag Aerospace Industries Llc (US)","Green transports",4,"pink",0
"Mag Aerospace Industries Llc (US)","Advanced Sustainable Materials",3,"orange",0
"Niederberger Engineering Ag (CH)","Autonomous vehicles",1,"cyan",0
"Yankovskiy Kirill (UK)","Autonomous vehicles",1,"cyan",0
"Motorola Solutions Inc (US)","Augmented reality",2,"navyblue",0
"Deutsche Post Ag (DE)","Autonomous vehicles",1,"cyan",0
"Learjet Inc (US)","Green transports",4,"pink",0
"Learjet Inc (US)","Advanced Sustainable Materials",2,"orange",0
"Voith Patent Gmbh (DE)","Autonomous robots",1,"teal",0
"Voith Patent Gmbh (DE)","Autonomous vehicles",1,"cyan",0
"Marganski Edward (PL)","Autonomous vehicles",1,"cyan",0
"Izdebski Andrzej (PL)","Autonomous vehicles",1,"cyan",0
"Fisher Tobin (US)","Augmented reality",1,"navyblue",0
"Van Niekerk Johannes Becker (US)","Augmented reality",1,"navyblue",0
"Fisher Tobin (US)","Internet of things",1,"turquoise",0
"Van Niekerk Johannes Becker (US)","Internet of things",1,"turquoise",0
"Aviacomp (FR)","Green transports",2,"pink",0
"Aviacomp (FR)","Advanced Sustainable Materials",2,"orange",0
"Safran Aircraft Engines (FR)","Artificial intelligence",2,"black",0
"Safran Aircraft Engines (FR)","Advanced Sustainable Materials",10,"orange",0.01
"Ketteler Frank (DE)","Autonomous vehicles",1,"cyan",0
"Raytheon Company (US)","Additive manufacturing",11,"olive",0.01
"Spherie Ug (DE)","Autonomous vehicles",1,"cyan",0
"Raytheon Company (US)","Green transports",6,"pink",0.01
"Raytheon Company (US)","Advanced Sustainable Materials",7,"orange",0.01
"Aircelle (FR)","Green transports",1,"pink",0
"Bae Systems Plc (UK)","Augmented reality",3,"navyblue",0
"Pfoertzsch Antony (DE)","Autonomous vehicles",3,"cyan",0
"Daimler Ag (DE)","Autonomous vehicles",10,"cyan",0.01
"Echostar Technologies Llc (US)","Autonomous vehicles",3,"cyan",0
"Telefonaktiebolaget Lm Ericsson (Publ) (SE)","Batteries",3,"red",0
"Telefonaktiebolaget Lm Ericsson (Publ) (SE)","Green transports",2,"pink",0
"Cranfield University (UK)","Autonomous robots",1,"teal",0
"Arkema France (FR)","Advanced Sustainable Materials",2,"orange",0
"Rolls-Royce Deutschland Ltd & Co Kg (DE)","Artificial intelligence",1,"black",0
"Tower Cold Chain Solutions Limited (UK)","Batteries",1,"red",0
"Dhl Supply Chain Limited (UK)","Batteries",1,"red",0
"Tower Cold Chain Solutions Limited (UK)","Other energy storage",1,"magenta",0
"Dhl Supply Chain Limited (UK)","Other energy storage",1,"magenta",0
"Technische Universiteit Delft (NL)","Green transports",2,"pink",0
"Ocado Innovation Limited (UK)","Autonomous vehicles",4,"cyan",0
"Hamburg Innovation Gmbh (DE)","Autonomous vehicles",1,"cyan",0
"Helmut-Schmidt-Universit„§T (DE)","Autonomous vehicles",1,"cyan",0
"Robert Bosch Gmbh (DE)","Autonomous vehicles",46,"cyan",0.04
"Macdonald Andrew Norman (UK)","Autonomous vehicles",2,"cyan",0
"Airbus Operations (Sas) (FR)","Autonomous vehicles",1,"cyan",0
"Zumtobel Lighting Inc (US)","Autonomous vehicles",1,"cyan",0
"De Bruin Albert (NL)","Autonomous vehicles",1,"cyan",0
"Airbus Operations Sl (ES)","Green transports",2,"pink",0
"Safran Electronics & Defense (FR)","Artificial intelligence",1,"black",0
"De Havilland Aircraft Of Canada Limited (CA)","Green transports",1,"pink",0
"De Havilland Aircraft Of Canada Limited (CA)","Advanced Sustainable Materials",1,"orange",0
"Cloud Cap Technology Inc (US)","Autonomous vehicles",1,"cyan",0
"Siemens Aktiengesellschaft (DE)","Green transports",39,"pink",0.04
"Danielson Aircraft Systems (FR)","Green transports",1,"pink",0
"Danielson Aircraft Systems (FR)","Autonomous vehicles",1,"cyan",0
"Airselfie Holdings Limited (UK)","Batteries",1,"red",0
"Airselfie Holdings Limited (UK)","Autonomous vehicles",2,"cyan",0
"Hexcel Composites Limited (UK)","Advanced Sustainable Materials",2,"orange",0
"Aerovironment Inc (US)","Autonomous vehicles",16,"cyan",0.01
"Qualcomm Incorporated (US)","Augmented reality",20,"navyblue",0.02
"Wind Fisher (FR)","Wind energy",1,"violet",0
"Bayer Aktiengesellschaft (DE)","Advanced Sustainable Materials",1,"orange",0
"Airbus Helicopters Deutschland Gmbh (DE)","Batteries",1,"red",0
"Airbus Helicopters Deutschland Gmbh (DE)","Green transports",1,"pink",0
"Chouette (FR)","Autonomous vehicles",1,"cyan",0
"Bull Sas (FR)","Autonomous vehicles",1,"cyan",0
"Safran Landing Systems (FR)","Internet of things",1,"turquoise",0
"Safran Electronics & Defense (FR)","Internet of things",16,"turquoise",0.01
"Cytec Industries Inc (US)","Advanced Sustainable Materials",2,"orange",0
"Kespry Inc (US)","Autonomous vehicles",1,"cyan",0
"Airbus Operations Sl (ES)","Advanced Sustainable Materials",1,"orange",0
"Telefonaktiebolaget Lm Ericsson (Publ) (SE)","Cloud computing",119,"maroon",0.11
"Evodrone (FR)","Autonomous vehicles",2,"cyan",0
"Gardin Arthur (FR)","Autonomous vehicles",2,"cyan",0
"Roque Florent (FR)","Autonomous vehicles",2,"cyan",0
"Safran (FR)","Advanced Sustainable Materials",7,"orange",0.01
"Safran Helicopter Engines (FR)","Advanced Sustainable Materials",3,"orange",0
"Airbus Safran Launchers Sas (FR)","Batteries",1,"red",0
"Airbus Safran Launchers Sas (FR)","Hydrogen",1,"lime",0
"Airbus Safran Launchers Sas (FR)","Green transports",2,"pink",0
"Windhorse Aerospace Limited (UK)","Autonomous vehicles",1,"cyan",0
"Qualcomm Incorporated (US)","Internet of things",2317,"turquoise",2.11
"Google Llc (US)","Autonomous robots",1,"teal",0
"Google Llc (US)","Autonomous vehicles",12,"cyan",0.01
"Sz Dji Technology Co Ltd (CN)","Batteries",57,"red",0.05
"Sz Dji Technology Co Ltd (CN)","Autonomous vehicles",752,"cyan",0.68
"Sz Dji Technology Co Ltd (CN)","Augmented reality",124,"navyblue",0.11
"Sz Dji Osmo Technology Co Ltd (CN)","Autonomous vehicles",31,"cyan",0.03
"Tian Yuefeng (CN)","Green transports",1,"pink",0
"Tian Yuefeng (CN)","Advanced Sustainable Materials",1,"orange",0
"Yuneec Technology Co Limited (HK)","Artificial intelligence",2,"black",0
"Yuneec Technology Co Limited (HK)","Augmented reality",2,"navyblue",0
"Yuneec Technology Co Limited (HK)","Autonomous vehicles",4,"cyan",0
"Bae Systems Controls Inc (US)","Green transports",2,"pink",0
"Hess Robert A (US)","Green transports",1,"pink",0
"Bae Systems Controls Inc (US)","Advanced Sustainable Materials",1,"orange",0
"Hess Robert A (US)","Advanced Sustainable Materials",1,"orange",0
"Aurora Flight Sciences Corporation (US)","Green transports",5,"pink",0
"Aurora Flight Sciences Corporation (US)","Advanced Sustainable Materials",3,"orange",0
"Hutchinson (FR)","Advanced Sustainable Materials",2,"orange",0
"Airbus Group Sas (FR)","Hydrogen",1,"lime",0
"Airbus Group Sas (FR)","Green transports",2,"pink",0
"Safran Electrical & Power (FR)","Wind energy",2,"violet",0
"Safran Electrical & Power (FR)","Solar energy",2,"green",0
"Safran Electrical & Power (FR)","Green transports",10,"pink",0.01
"Airborne Concept (FR)","Autonomous vehicles",1,"cyan",0
"Egis Avia (FR)","Autonomous vehicles",1,"cyan",0
"Amazon Technologies Inc (US)","Wind energy",2,"violet",0
"Rolls-Royce North American Technologies Inc (US)","Smart grids",1,"lightgreen",0
"Amazon Technologies Inc (US)","Green transports",1,"pink",0
"South China Agricultural University (CN)","Autonomous vehicles",2,"cyan",0
"Sz Dji Technology Co Ltd (CN)","Hydrogen",1,"lime",0
"Sz Dji Technology Co Ltd (CN)","Green transports",56,"pink",0.05
"Sz Dji Technology Co Ltd (CN)","Green buildings",3,"darkorange",0
"Hanwha Techwin Co Ltd (KR)","Autonomous vehicles",4,"cyan",0
"Lg Electronics Inc (KR)","Artificial intelligence",14,"black",0.01
"Lg Electronics Inc (KR)","Augmented reality",13,"navyblue",0.01
"Lg Electronics Inc (KR)","Autonomous vehicles",84,"cyan",0.08
"Lg Electronics Inc (KR)","Internet of things",882,"turquoise",0.8
"Halliburton Energy Services Inc (US)","Autonomous vehicles",1,"cyan",0
"Zero Co Ltd (JP)","Autonomous vehicles",1,"cyan",0
"Gopro Inc (US)","Augmented reality",5,"navyblue",0
"Sabic Global Technologies Bv (NL)","Advanced Sustainable Materials",4,"orange",0
"The University Of Queensland (AU)","Autonomous vehicles",2,"cyan",0
"Sz Dji Technology Co Ltd (CN)","Cloud computing",31,"maroon",0.03
"Sz Dji Technology Co Ltd (CN)","Internet of things",128,"turquoise",0.12
"Sz Dji Technology Co Ltd (CN)","Artificial intelligence",30,"black",0.03
"Ntn Corporation (JP)","Wind energy",3,"violet",0
"Elwha Llc (US)","Batteries",1,"red",0
"Elwha Llc (US)","Green transports",1,"pink",0
"Elwha Llc (US)","Autonomous vehicles",5,"cyan",0
"Flir Unmanned Aerial Systems As (NO)","Autonomous vehicles",6,"cyan",0.01
"Flir Systems Inc (US)","Solar energy",3,"green",0
"Flir Systems Inc (US)","Autonomous vehicles",9,"cyan",0.01
"Flir Systems Inc (US)","Internet of things",5,"turquoise",0
"Blr Aerospace Llc (US)","Green transports",1,"pink",0
"Safran Nacelles (FR)","Advanced Sustainable Materials",15,"orange",0.01
"Safran Nacelles (FR)","Solar energy",1,"green",0
"Airbus Defence And Space Sas (FR)","Internet of things",13,"turquoise",0.01
"Safran Landing Systems (FR)","Green transports",3,"pink",0
"Microsoft Technology Licensing Llc (US)","Autonomous vehicles",15,"cyan",0.01
"The Procter & Gamble Company (US)","Autonomous vehicles",1,"cyan",0
"Mitsubishi Heavy Industries Ltd (JP)","Autonomous vehicles",13,"cyan",0.01
"Panasonic Intellectual Property Corporation Of America (US)","Autonomous vehicles",10,"cyan",0.01
"Israel Aerospace Industries Ltd (IL)","Green transports",7,"pink",0.01
"Korea Aviation Technologies Kat Co Ltd (KR)","Green transports",1,"pink",0
"Hankuk Carbon Co Ltd (KR)","Green transports",1,"pink",0
"Israel Aerospace Industries Ltd (IL)","Autonomous vehicles",27,"cyan",0.02
"Korea Aviation Technologies Kat Co Ltd (KR)","Autonomous vehicles",1,"cyan",0
"Hankuk Carbon Co Ltd (KR)","Autonomous vehicles",1,"cyan",0
"Israel Aerospace Industries Ltd (IL)","Advanced Sustainable Materials",4,"orange",0
"Korea Aviation Technologies Kat Co Ltd (KR)","Advanced Sustainable Materials",1,"orange",0
"Hankuk Carbon Co Ltd (KR)","Advanced Sustainable Materials",1,"orange",0
"Sikorsky Aircraft Corporation (US)","Advanced Sustainable Materials",1,"orange",0
"Aerovironment Inc (US)","Internet of things",1,"turquoise",0
"California Institute Of Technology (US)","Solar energy",5,"green",0
"California Institute Of Technology (US)","Smart grids",1,"lightgreen",0
"Lawrence Livermore National Security Llc (US)","Autonomous vehicles",1,"cyan",0
"Donecle (FR)","Autonomous vehicles",2,"cyan",0
"Openstratosphere Sa (CH)","Green transports",1,"pink",0
"Openstratosphere Sa (CH)","Autonomous vehicles",1,"cyan",0
"Openstratosphere Sa (CH)","Advanced Sustainable Materials",1,"orange",0
"Tao Wenying (CN)","Autonomous vehicles",1,"cyan",0
"Tao Wenying (CN)","Internet of things",1,"turquoise",0
"Margolin Joshua (IL)","Augmented reality",1,"navyblue",0
"Ben-Ant Roy (IL)","Augmented reality",1,"navyblue",0
"Margolin Joshua (IL)","Autonomous vehicles",1,"cyan",0
"Ben-Ant Roy (IL)","Autonomous vehicles",1,"cyan",0
"Hitachi Ltd (JP)","Autonomous vehicles",6,"cyan",0.01
"Hitachi Ltd (JP)","Blockchain",32,"purple",0.03
"Hitachi Ltd (JP)","Cybersecurity",97,"yellow",0.09
"Hitachi Ltd (JP)","Internet of things",41,"turquoise",0.04
"Sierra Space Corporation (US)","Solar energy",1,"green",0
"Korea Aerospace Research Institute (KR)","Autonomous vehicles",13,"cyan",0.01
"Qualcomm Incorporated (US)","Cloud computing",90,"maroon",0.08
"Prodrone Co Ltd (JP)","Autonomous vehicles",30,"cyan",0.03
"Xworks Corporation (US)","Autonomous vehicles",1,"cyan",0
"Genghiscomm Holdings Llc (US)","Autonomous vehicles",1,"cyan",0
"Genghiscomm Holdings Llc (US)","Internet of things",3,"turquoise",0
"Fraunhofer-Gesellschaft Zur F„∂Rderung Der Angewandten Forschung Ev (DE)","Autonomous vehicles",6,"cyan",0.01
"Bmc Srl (IT)","Air & Water pollution reduction",5,"grey",0
"Bmc Srl (IT)","Green transports",2,"pink",0
"Razvan Sabie (RO)","Autonomous vehicles",1,"cyan",0
"Iosif Taposu (RO)","Autonomous vehicles",1,"cyan",0
"Aurora Flight Sciences Corporation (US)","Autonomous vehicles",8,"cyan",0.01
"W„ºNsche Thomas (DE)","Autonomous vehicles",1,"cyan",0
"Tyco Fire & Security Gmbh (CH)","Autonomous vehicles",2,"cyan",0
"The Charles Stark Draper Laboratory Inc (US)","Autonomous vehicles",8,"cyan",0.01
"National Aviation Academy (AZ)","Autonomous vehicles",2,"cyan",0
"X-Control System Co Ltd (CN)","Autonomous vehicles",3,"cyan",0
"Guangzhou Xaircraft Technology Co Ltd (CN)","Autonomous vehicles",33,"cyan",0.03
"Israel Aerospace Industries Ltd (IL)","Internet of things",2,"turquoise",0
"Mitsubishi Heavy Industries Ltd (JP)","Autonomous robots",9,"teal",0.01
"Simplex Pe Co Ltd (JP)","Autonomous vehicles",1,"cyan",0
"Simplex Quantum Inc (JP)","Autonomous vehicles",1,"cyan",0
"Dall'era Joseph (US)","Autonomous vehicles",1,"cyan",0
"Thompson Tara (US)","Autonomous vehicles",1,"cyan",0
"Mitsubishi Heavy Industries Ltd (JP)","Green transports",23,"pink",0.02
"Mitsubishi Heavy Industries Ltd (JP)","Advanced Sustainable Materials",20,"orange",0.02
"Amber Garage Inc (US)","Autonomous vehicles",1,"cyan",0
"Konica Minolta Inc (JP)","Autonomous vehicles",1,"cyan",0
"Google Llc (US)","Green transports",1,"pink",0
"Google Llc (US)","Advanced Sustainable Materials",1,"orange",0
"Moog Inc (US)","Green transports",5,"pink",0
"Above Surveying Ltd (UK)","Solar energy",1,"green",0
"Above Surveying Ltd (UK)","Autonomous vehicles",1,"cyan",0
"Mastercard International Incorporated (US)","Autonomous vehicles",3,"cyan",0
"Mastercard International Incorporated (US)","Blockchain",203,"purple",0.18
"Pratt & Whitney Canada Corp (CA)","Air & Water pollution reduction",2,"grey",0
"Pratt & Whitney Canada Corp (CA)","Green transports",6,"pink",0.01
"Pratt & Whitney Canada Corp (CA)","Advanced Sustainable Materials",1,"orange",0
"Booz Allen Hamilton Inc (US)","Augmented reality",2,"navyblue",0
"Baber Dakota Robert (US)","Augmented reality",1,"navyblue",0
"Medina Maria (US)","Augmented reality",1,"navyblue",0
"Booz Allen Hamilton Inc (US)","Autonomous vehicles",4,"cyan",0
"Baber Dakota Robert (US)","Autonomous vehicles",1,"cyan",0
"Medina Maria (US)","Autonomous vehicles",1,"cyan",0
"California Institute Of Technology (US)","Internet of things",6,"turquoise",0.01
"Beijing Zero Zero Infinity Technology Co Ltd (CN)","Autonomous vehicles",5,"cyan",0
"Olfactor Laboratories Inc (US)","Autonomous vehicles",1,"cyan",0
"Laitram Llc (US)","Batteries",1,"red",0
"Laitram Llc (US)","Green transports",1,"pink",0
"Laitram Llc (US)","Autonomous vehicles",2,"cyan",0
"Huawei Technologies Co Ltd (CN)","Augmented reality",9,"navyblue",0.01
"Huawei Technologies Co Ltd (CN)","Autonomous vehicles",85,"cyan",0.08
"Shanghai Fukun Aviation Technology Co Ltd (CN)","Autonomous vehicles",1,"cyan",0
"Drones Latam Srl (UY)","Autonomous vehicles",1,"cyan",0
"Schaeffler Technologies Ag & Co Kg (DE)","Solar energy",1,"green",0
"Schaeffler Technologies Ag & Co Kg (DE)","Batteries",1,"red",0
"Schaeffler Technologies Ag & Co Kg (DE)","Green transports",1,"pink",0
"Schaeffler Technologies Ag & Co Kg (DE)","Autonomous vehicles",2,"cyan",0
"Liebherr-Werk Biberach Gmbh (DE)","Autonomous vehicles",3,"cyan",0
"Faudi Aviation Gmbh (DE)","Autonomous vehicles",1,"cyan",0
"Vantage Robotics Llc (US)","Autonomous vehicles",1,"cyan",0
"Gkn Aerospace Services Limited (UK)","Green transports",5,"pink",0
"Gkn Aerospace Services Limited (UK)","Advanced Sustainable Materials",6,"orange",0.01
"University Court Of The University Of St Andrews (UK)","Air & Water pollution reduction",1,"grey",0
"Prodrone Co Ltd (JP)","Green transports",3,"pink",0
"Obshchestvo S Ogranichennoj Otvetstvennostyu 'Avianovatsii' (RU)","Green transports",1,"pink",0
