"id","x","y","parent","color"
"Biotechnology",2017,1269,"Green transition","green"
"Biotechnology",2016,1257,"Green transition","green"
"Biotechnology",2018,1183,"Green transition","green"
"Biotechnology",2012,1165,"Green transition","green"
"Biotechnology",2019,1151,"Green transition","green"
"Biotechnology",2010,1147,"Green transition","green"
"Biotechnology",2014,1137,"Green transition","green"
"Biotechnology",2013,1130,"Green transition","green"
"Biotechnology",2015,1117,"Green transition","green"
"Biotechnology",2011,1076,"Green transition","green"
"Biotechnology",2020,1039,"Green transition","green"
"Biotechnology",2021,553,"Green transition","green"
"Augmented reality",2019,265,"Digital transition","blue"
"Artificial intelligence",2019,250,"Digital transition","blue"
"Augmented reality",2018,228,"Digital transition","blue"
"Augmented reality",2016,187,"Digital transition","blue"
"Augmented reality",2014,172,"Digital transition","blue"
"Augmented reality",2017,170,"Digital transition","blue"
"Augmented reality",2015,168,"Digital transition","blue"
"Artificial intelligence",2020,141,"Digital transition","blue"
"Artificial intelligence",2018,129,"Digital transition","blue"
"Augmented reality",2020,127,"Digital transition","blue"
"Nanotechnology",2012,123,"Digital transition","blue"
"Advanced Sustainable Materials",2014,111,"Green transition","green"
"Advanced Sustainable Materials",2017,111,"Green transition","green"
"Nanotechnology",2011,111,"Digital transition","blue"
"Augmented reality",2012,110,"Digital transition","blue"
"Nanotechnology",2019,107,"Digital transition","blue"
"Augmented reality",2013,105,"Digital transition","blue"
"Advanced Sustainable Materials",2013,103,"Green transition","green"
"Nanotechnology",2017,103,"Digital transition","blue"
"Advanced Sustainable Materials",2015,100,"Green transition","green"
"Nanotechnology",2013,100,"Digital transition","blue"
"Advanced Sustainable Materials",2019,99,"Green transition","green"
"Artificial intelligence",2017,97,"Digital transition","blue"
"Artificial intelligence",2021,94,"Digital transition","blue"
"Nanotechnology",2018,93,"Digital transition","blue"
"Nanotechnology",2016,93,"Digital transition","blue"
"Nanotechnology",2014,91,"Digital transition","blue"
"Nanotechnology",2020,89,"Digital transition","blue"
"Advanced Sustainable Materials",2018,88,"Green transition","green"
"Advanced Sustainable Materials",2016,87,"Green transition","green"
"Artificial intelligence",2016,87,"Digital transition","blue"
"Nanotechnology",2015,87,"Digital transition","blue"
"Augmented reality",2021,84,"Digital transition","blue"
"Nanotechnology",2010,83,"Digital transition","blue"
"Advanced Sustainable Materials",2012,73,"Green transition","green"
"Advanced Sustainable Materials",2011,73,"Green transition","green"
"Advanced Sustainable Materials",2020,70,"Green transition","green"
"Additive manufacturing",2019,68,"Digital transition","blue"
"Augmented reality",2011,65,"Digital transition","blue"
"Additive manufacturing",2020,64,"Digital transition","blue"
"Air & Water pollution reduction",2017,64,"Green transition","green"
"Artificial intelligence",2015,63,"Digital transition","blue"
"Advanced Sustainable Materials",2010,62,"Green transition","green"
"Artificial intelligence",2014,61,"Digital transition","blue"
