"id","x","y","parent","color"
"Augmented reality",2019,28.37,"Digital transition","blue"
"Augmented reality",2017,29.82,"Digital transition","blue"
"Augmented reality",2018,28.08,"Digital transition","blue"
"Augmented reality",2014,30.12,"Digital transition","blue"
"Augmented reality",2016,27.38,"Digital transition","blue"
"Augmented reality",2015,27.25,"Digital transition","blue"
"Artificial intelligence",2019,17.64,"Digital transition","blue"
"Augmented reality",2013,25.21,"Digital transition","blue"
"Augmented reality",2020,17.93,"Digital transition","blue"
"Augmented reality",2012,20.78,"Digital transition","blue"
"Internet of things",2016,11.79,"Digital transition","blue"
"Solar energy",2017,10.89,"Green transition","green"
"Artificial intelligence",2020,16.3,"Digital transition","blue"
"Advanced Sustainable Materials",2016,10.84,"Green transition","green"
"Internet of things",2017,10.18,"Digital transition","blue"
"Advanced Sustainable Materials",2015,11.48,"Green transition","green"
"Internet of things",2014,10.83,"Digital transition","blue"
"Solar energy",2018,8.73,"Green transition","green"
"Solar energy",2015,10.25,"Green transition","green"
"Advanced Sustainable Materials",2017,8.57,"Green transition","green"
"Cybersecurity",2010,18.82,"Digital transition","blue"
"Internet of things",2018,8.22,"Digital transition","blue"
"Advanced Sustainable Materials",2014,9.25,"Green transition","green"
"Advanced Sustainable Materials",2018,7.53,"Green transition","green"
"Advanced Sustainable Materials",2013,12.46,"Green transition","green"
"Artificial intelligence",2018,7.53,"Digital transition","blue"
"Solar energy",2011,17.7,"Green transition","green"
"Internet of things",2019,6.29,"Digital transition","blue"
"Solar energy",2019,6.29,"Green transition","green"
"Augmented reality",2010,15.69,"Digital transition","blue"
"Solar energy",2014,7.87,"Green transition","green"
"Artificial intelligence",2021,19.31,"Digital transition","blue"
"Artificial intelligence",2016,7.22,"Digital transition","blue"
"Artificial intelligence",2017,6.79,"Digital transition","blue"
"Artificial intelligence",2014,7.48,"Digital transition","blue"
"Augmented reality",2021,18.81,"Digital transition","blue"
"Autonomous vehicles",2019,5.52,"Digital transition","blue"
"Cybersecurity",2018,6.16,"Digital transition","blue"
"Artificial intelligence",2015,6.97,"Digital transition","blue"
"Augmented reality",2011,13.99,"Digital transition","blue"
"Solar energy",2012,11.04,"Green transition","green"
"Autonomous vehicles",2020,8.97,"Digital transition","blue"
"Autonomous vehicles",2018,5.48,"Digital transition","blue"
"Internet of things",2015,6.56,"Digital transition","blue"
"Solar energy",2010,12.55,"Green transition","green"
"Batteries",2019,4.75,"Green transition","green"
"Solar energy",2013,8.78,"Green transition","green"
"Solar energy",2020,8.42,"Green transition","green"
"Autonomous vehicles",2014,5.91,"Digital transition","blue"
"Internet of things",2013,8.5,"Digital transition","blue"
"Advanced Sustainable Materials",2019,4.45,"Green transition","green"
"Cybersecurity",2019,4.45,"Digital transition","blue"
"Cybersecurity",2015,5.94,"Digital transition","blue"
"Cybersecurity",2016,5.51,"Digital transition","blue"
"Solar energy",2016,5.51,"Green transition","green"
