"id","x","y","parent","color"
"Green transports",2019,36.34,"Green transition","green"
"Green transports",2020,38.1,"Green transition","green"
"Green transports",2018,36.13,"Green transition","green"
"Green transports",2012,42.83,"Green transition","green"
"Green transports",2014,41.41,"Green transition","green"
"Green transports",2013,40.69,"Green transition","green"
"Green transports",2015,39.73,"Green transition","green"
"Batteries",2019,24.44,"Green transition","green"
"Green transports",2017,36.3,"Green transition","green"
"Green transports",2016,36.1,"Green transition","green"
"Batteries",2020,27.31,"Green transition","green"
"Green transports",2011,43.58,"Green transition","green"
"Batteries",2012,30.88,"Green transition","green"
"Batteries",2018,23.82,"Green transition","green"
"Batteries",2013,28.42,"Green transition","green"
"Batteries",2014,26.65,"Green transition","green"
"Batteries",2015,25.75,"Green transition","green"
"Green transports",2010,44.75,"Green transition","green"
"Batteries",2016,24.01,"Green transition","green"
"Green transports",2021,38.38,"Green transition","green"
"Batteries",2017,21.95,"Green transition","green"
"Batteries",2011,29.73,"Green transition","green"
"Batteries",2021,31.96,"Green transition","green"
"Autonomous vehicles",2019,11.79,"Digital transition","blue"
"Autonomous vehicles",2018,12.4,"Digital transition","blue"
"Batteries",2010,27.78,"Green transition","green"
"Autonomous vehicles",2020,11.43,"Digital transition","blue"
"Autonomous vehicles",2017,12.77,"Digital transition","blue"
"Autonomous vehicles",2016,12.09,"Digital transition","blue"
"Autonomous vehicles",2015,10,"Digital transition","blue"
"Autonomous vehicles",2014,9.09,"Digital transition","blue"
"Autonomous vehicles",2013,7.17,"Digital transition","blue"
"Advanced Sustainable Materials",2018,4.95,"Green transition","green"
"Advanced Sustainable Materials",2017,6.19,"Green transition","green"
"Advanced Sustainable Materials",2019,3.9,"Green transition","green"
"Autonomous vehicles",2021,9.37,"Digital transition","blue"
"Advanced Sustainable Materials",2013,5.15,"Green transition","green"
"Air & Water pollution reduction",2018,3.93,"Green transition","green"
"Air & Water pollution reduction",2014,4.63,"Green transition","green"
"Smart grids",2019,3.15,"Digital transition","blue"
"Smart grids",2013,4.49,"Digital transition","blue"
"Air & Water pollution reduction",2019,3.04,"Green transition","green"
"Air & Water pollution reduction",2017,4.28,"Green transition","green"
"Autonomous vehicles",2011,5.91,"Digital transition","blue"
"Autonomous vehicles",2012,4.21,"Digital transition","blue"
"Internet of things",2019,2.85,"Digital transition","blue"
"Air & Water pollution reduction",2015,4.03,"Green transition","green"
"Smart grids",2020,3.21,"Digital transition","blue"
"Smart grids",2012,3.98,"Digital transition","blue"
"Advanced Sustainable Materials",2016,4.01,"Green transition","green"
"Advanced Sustainable Materials",2014,3.91,"Green transition","green"
"Air & Water pollution reduction",2016,4.01,"Green transition","green"
"Air & Water pollution reduction",2012,3.87,"Green transition","green"
"Augmented reality",2019,2.63,"Digital transition","blue"
"Internet of things",2018,3.12,"Digital transition","blue"
"Advanced Sustainable Materials",2015,3.71,"Green transition","green"
"Air & Water pollution reduction",2013,3.72,"Green transition","green"
"Hydrogen",2019,2.44,"Green transition","green"
"Advanced Sustainable Materials",2020,2.53,"Green transition","green"
"Hydrogen",2020,2.53,"Green transition","green"
"Smart grids",2018,2.63,"Digital transition","blue"
"Air & Water pollution reduction",2011,4.44,"Green transition","green"
"Smart grids",2014,3.14,"Digital transition","blue"
"Air & Water pollution reduction",2020,2.35,"Green transition","green"
"Artificial intelligence",2019,2.06,"Digital transition","blue"
"Smart grids",2011,4.28,"Digital transition","blue"
"Solar energy",2012,2.93,"Green transition","green"
"Augmented reality",2018,2.32,"Digital transition","blue"
"Smart grids",2015,2.8,"Digital transition","blue"
"Internet of things",2015,2.69,"Digital transition","blue"
"Smart grids",2016,2.77,"Digital transition","blue"
"Internet of things",2016,2.71,"Digital transition","blue"
"Internet of things",2020,2.01,"Digital transition","blue"
"Augmented reality",2020,1.97,"Digital transition","blue"
"Advanced Sustainable Materials",2010,4.55,"Green transition","green"
"Solar energy",2018,2.01,"Green transition","green"
"Smart grids",2017,2.48,"Digital transition","blue"
"Solar energy",2017,2.48,"Green transition","green"
"Solar energy",2014,2.37,"Green transition","green"
"Cybersecurity",2019,1.54,"Digital transition","blue"
"Smart grids",2010,4.14,"Digital transition","blue"
"Smart grids",2021,3.76,"Digital transition","blue"
"Solar energy",2016,2.26,"Green transition","green"
"Autonomous vehicles",2010,3.94,"Digital transition","blue"
"Artificial intelligence",2020,1.58,"Digital transition","blue"
"Cybersecurity",2020,1.58,"Digital transition","blue"
"Solar energy",2019,1.39,"Green transition","green"
"Advanced Sustainable Materials",2012,1.99,"Green transition","green"
"Air & Water pollution reduction",2010,3.64,"Green transition","green"
"Cloud computing",2019,1.35,"Digital transition","blue"
"Cybersecurity",2016,2.03,"Digital transition","blue"
"Hydrogen",2015,1.94,"Green transition","green"
"Hydrogen",2016,1.98,"Green transition","green"
"Hydrogen",2012,1.88,"Green transition","green"
"Solar energy",2013,1.86,"Green transition","green"
"Solar energy",2015,1.83,"Green transition","green"
"Advanced Sustainable Materials",2011,2.57,"Green transition","green"
"Internet of things",2017,1.86,"Digital transition","blue"
"Solar energy",2011,2.57,"Green transition","green"
"Augmented reality",2016,1.81,"Digital transition","blue"
"Solar energy",2020,1.37,"Green transition","green"
"Hydrogen",2018,1.38,"Green transition","green"
"Augmented reality",2017,1.69,"Digital transition","blue"
"Internet of things",2013,1.59,"Digital transition","blue"
"Green buildings",2016,1.53,"Green transition","green"
"Green buildings",2015,1.45,"Green transition","green"
"Hydrogen",2021,2.48,"Green transition","green"
"Hydrogen",2017,1.52,"Green transition","green"
"Hydrogen",2013,1.48,"Green transition","green"
"Advanced Sustainable Materials",2021,2.39,"Green transition","green"
"Hydrogen",2010,2.63,"Green transition","green"
"Cloud computing",2020,1.07,"Digital transition","blue"
"Cybersecurity",2018,1.12,"Digital transition","blue"
"Green buildings",2014,1.38,"Green transition","green"
"Internet of things",2014,1.38,"Digital transition","blue"
"Internet of things",2012,1.38,"Digital transition","blue"
"Artificial intelligence",2018,1.07,"Digital transition","blue"
"Blockchain",2019,0.9,"Digital transition","blue"
"Green buildings",2012,1.33,"Green transition","green"
"Wind energy",2012,1.33,"Green transition","green"
"Cloud computing",2016,1.3,"Digital transition","blue"
"Green buildings",2013,1.26,"Green transition","green"
"Hydrogen",2014,1.27,"Green transition","green"
"Augmented reality",2013,1.2,"Digital transition","blue"
"Blockchain",2020,0.94,"Digital transition","blue"
"Cloud computing",2018,0.98,"Digital transition","blue"
"Green buildings",2019,0.79,"Green transition","green"
"Green buildings",2017,1.18,"Green transition","green"
"Hydrogen",2011,1.63,"Green transition","green"
"Cybersecurity",2015,1.08,"Digital transition","blue"
"Green buildings",2018,0.89,"Green transition","green"
"Solar energy",2010,2.02,"Green transition","green"
"Air & Water pollution reduction",2021,1.65,"Green transition","green"
"Augmented reality",2014,0.94,"Digital transition","blue"
"Green buildings",2020,0.73,"Green transition","green"
"Internet of things",2021,1.56,"Digital transition","blue"
"Other energy storage",2017,0.96,"Green transition","green"
"Solar energy",2021,1.56,"Green transition","green"
"Artificial intelligence",2021,1.47,"Digital transition","blue"
"Cloud computing",2015,0.86,"Digital transition","blue"
"Cloud computing",2017,0.84,"Digital transition","blue"
"Cybersecurity",2017,0.84,"Digital transition","blue"
"Artificial intelligence",2014,0.77,"Digital transition","blue"
"Augmented reality",2015,0.75,"Digital transition","blue"
"Augmented reality",2021,1.29,"Digital transition","blue"
"Waste management",2017,0.79,"Green transition","green"
"Wind energy",2017,0.79,"Green transition","green"
"Artificial intelligence",2017,0.73,"Digital transition","blue"
"Blockchain",2015,0.7,"Digital transition","blue"
"Green buildings",2010,1.31,"Green transition","green"
"Blockchain",2018,0.54,"Digital transition","blue"
"Internet of things",2010,1.21,"Digital transition","blue"
"Artificial intelligence",2015,0.59,"Digital transition","blue"
"Artificial intelligence",2016,0.62,"Digital transition","blue"
"Augmented reality",2012,0.61,"Digital transition","blue"
"Cybersecurity",2021,1.01,"Digital transition","blue"
"Cybersecurity",2014,0.61,"Digital transition","blue"
"Internet of things",2011,0.86,"Digital transition","blue"
"Biofuels",2018,0.45,"Green transition","green"
"Blockchain",2016,0.56,"Digital transition","blue"
"Cloud computing",2013,0.55,"Digital transition","blue"
"Cloud computing",2014,0.55,"Digital transition","blue"
"Cybersecurity",2012,0.55,"Digital transition","blue"
"Green buildings",2011,0.78,"Green transition","green"
"Wind energy",2011,0.78,"Green transition","green"
"Wind energy",2015,0.54,"Green transition","green"
"Cybersecurity",2013,0.49,"Digital transition","blue"
"Wind energy",2010,0.91,"Green transition","green"
"Autonomous robots",2018,0.36,"Digital transition","blue"
"Biofuels",2017,0.45,"Green transition","green"
"Green buildings",2021,0.73,"Green transition","green"
"Quantum computers",2018,0.36,"Digital transition","blue"
"Additive manufacturing",2020,0.3,"Digital transition","blue"
"Additive manufacturing",2018,0.31,"Digital transition","blue"
"Blockchain",2012,0.39,"Digital transition","blue"
"Blockchain",2021,0.64,"Digital transition","blue"
"Efficient power & combustion",2019,0.26,"Green transition","green"
"Other energy storage",2016,0.4,"Green transition","green"
"Other energy storage",2012,0.39,"Green transition","green"
"Waste management",2014,0.39,"Green transition","green"
"Water related adaptation technologies",2017,0.39,"Green transition","green"
"Additive manufacturing",2019,0.23,"Digital transition","blue"
"Augmented reality",2010,0.61,"Digital transition","blue"
"Autonomous robots",2017,0.34,"Digital transition","blue"
"Blockchain",2017,0.34,"Digital transition","blue"
"Blockchain",2013,0.33,"Digital transition","blue"
"Cloud computing",2012,0.33,"Digital transition","blue"
"Efficient power & combustion",2015,0.32,"Green transition","green"
"Efficient power & combustion",2018,0.27,"Green transition","green"
"Efficient power & combustion",2012,0.33,"Green transition","green"
"Other energy storage",2015,0.32,"Green transition","green"
"Other energy storage",2014,0.33,"Green transition","green"
"Waste management",2020,0.26,"Green transition","green"
"Wind energy",2016,0.34,"Green transition","green"
"Wind energy",2014,0.33,"Green transition","green"
"Additive manufacturing",2017,0.28,"Digital transition","blue"
"Artificial intelligence",2013,0.27,"Digital transition","blue"
"Biofuels",2019,0.19,"Green transition","green"
"Blockchain",2010,0.51,"Digital transition","blue"
"Cloud computing",2021,0.46,"Digital transition","blue"
"Nanotechnology",2016,0.28,"Digital transition","blue"
"Nanotechnology",2015,0.27,"Digital transition","blue"
"Other energy storage",2010,0.51,"Green transition","green"
"Waste management",2018,0.22,"Green transition","green"
"Waste management",2019,0.19,"Green transition","green"
"Wind energy",2013,0.27,"Green transition","green"
"Artificial intelligence",2011,0.31,"Digital transition","blue"
"Autonomous robots",2020,0.17,"Digital transition","blue"
"Autonomous robots",2019,0.15,"Digital transition","blue"
"Blockchain",2014,0.22,"Digital transition","blue"
"Blockchain",2011,0.31,"Digital transition","blue"
"Cybersecurity",2010,0.4,"Digital transition","blue"
"Cybersecurity",2011,0.31,"Digital transition","blue"
"Efficient power & combustion",2016,0.23,"Green transition","green"
"Greenhouse gas capture",2018,0.18,"Green transition","green"
"Nanotechnology",2011,0.31,"Digital transition","blue"
"Other energy storage",2013,0.22,"Green transition","green"
"Other energy storage",2018,0.18,"Green transition","green"
"Quantum computers",2019,0.15,"Digital transition","blue"
"Waste management",2011,0.31,"Green transition","green"
"Water related adaptation technologies",2018,0.18,"Green transition","green"
"Wind energy",2019,0.15,"Green transition","green"
"Augmented reality",2011,0.23,"Digital transition","blue"
"Autonomous robots",2016,0.17,"Digital transition","blue"
"Autonomous robots",2021,0.28,"Digital transition","blue"
"Autonomous robots",2015,0.16,"Digital transition","blue"
"Biofuels",2014,0.17,"Green transition","green"
"Biofuels",2016,0.17,"Green transition","green"
"Biofuels",2011,0.23,"Green transition","green"
"Cloud computing",2011,0.23,"Digital transition","blue"
"Cloud computing",2010,0.3,"Digital transition","blue"
"Efficient power & combustion",2020,0.13,"Green transition","green"
"Efficient power & combustion",2014,0.17,"Green transition","green"
"Efficient power & combustion",2011,0.23,"Green transition","green"
"Efficient power & combustion",2013,0.16,"Green transition","green"
"Other energy storage",2011,0.23,"Green transition","green"
"Recycling technologies",2017,0.17,"Green transition","green"
"Waste management",2016,0.17,"Green transition","green"
"Waste management",2013,0.16,"Green transition","green"
"Waste management",2012,0.17,"Green transition","green"
"Water related adaptation technologies",2016,0.17,"Green transition","green"
"Artificial intelligence",2012,0.11,"Digital transition","blue"
"Autonomous robots",2014,0.11,"Digital transition","blue"
"Biofuels",2021,0.18,"Green transition","green"
"Biofuels",2012,0.11,"Green transition","green"
"Biofuels",2020,0.09,"Green transition","green"
"Biotechnology",2013,0.11,"Green transition","green"
"Biotechnology",2017,0.11,"Green transition","green"
