"id","x","y","parent","color"
"Solar energy",2012,50.11,"Green transition","green"
"Solar energy",2013,50,"Green transition","green"
"Solar energy",2011,50.73,"Green transition","green"
"Solar energy",2014,51.64,"Green transition","green"
"Solar energy",2010,51.97,"Green transition","green"
"Solar energy",2015,50.24,"Green transition","green"
"Solar energy",2016,52.64,"Green transition","green"
"Solar energy",2018,47.59,"Green transition","green"
"Solar energy",2017,49.22,"Green transition","green"
"Solar energy",2019,45.09,"Green transition","green"
"Solar energy",2020,41.84,"Green transition","green"
"Wind energy",2020,34.98,"Green transition","green"
"Wind energy",2012,21.49,"Green transition","green"
"Wind energy",2013,22.29,"Green transition","green"
"Wind energy",2018,28.28,"Green transition","green"
"Wind energy",2019,29.19,"Green transition","green"
"Wind energy",2014,21.61,"Green transition","green"
"Wind energy",2011,20.12,"Green transition","green"
"Wind energy",2017,26.02,"Green transition","green"
"Wind energy",2015,20.81,"Green transition","green"
"Wind energy",2010,19.99,"Green transition","green"
"Wind energy",2016,19.61,"Green transition","green"
"Solar energy",2021,46.88,"Green transition","green"
"Green buildings",2012,8.03,"Green transition","green"
"Wind energy",2021,29.26,"Green transition","green"
"Green buildings",2011,8.65,"Green transition","green"
"Green buildings",2010,8.72,"Green transition","green"
"Green buildings",2013,6.82,"Green transition","green"
"Green buildings",2015,6.79,"Green transition","green"
"Marine & hydro energy",2013,5.5,"Green transition","green"
"Marine & hydro energy",2014,5.59,"Green transition","green"
"Marine & hydro energy",2010,6.02,"Green transition","green"
"Green buildings",2014,5.41,"Green transition","green"
"Marine & hydro energy",2015,5.97,"Green transition","green"
"Marine & hydro energy",2012,4.64,"Green transition","green"
"Green buildings",2018,6.21,"Green transition","green"
"Marine & hydro energy",2011,5.01,"Green transition","green"
"Green buildings",2016,6.52,"Green transition","green"
"Batteries",2012,4.19,"Green transition","green"
"Batteries",2014,4.85,"Green transition","green"
"Batteries",2015,5.2,"Green transition","green"
"Batteries",2011,4.2,"Green transition","green"
"Green buildings",2017,5.65,"Green transition","green"
"Batteries",2016,5.45,"Green transition","green"
"Green buildings",2020,5.84,"Green transition","green"
"Batteries",2013,3.8,"Green transition","green"
"Green buildings",2019,5.22,"Green transition","green"
"Batteries",2019,5.17,"Green transition","green"
"Marine & hydro energy",2016,5,"Green transition","green"
"Marine & hydro energy",2017,4.79,"Green transition","green"
"Batteries",2018,4.35,"Green transition","green"
"Marine & hydro energy",2019,3.92,"Green transition","green"
"Biofuels",2012,2.56,"Green transition","green"
"Marine & hydro energy",2018,3.61,"Green transition","green"
"Batteries",2010,3.13,"Green transition","green"
"Green transports",2012,2.45,"Green transition","green"
"Batteries",2020,3.73,"Green transition","green"
"Batteries",2017,3.46,"Green transition","green"
"Biofuels",2013,2.48,"Green transition","green"
"Biofuels",2011,2.35,"Green transition","green"
"Advanced Sustainable Materials",2013,2.23,"Green transition","green"
"Biofuels",2010,2.56,"Green transition","green"
"Green transports",2018,2.81,"Green transition","green"
