"id","x","y","parent","color"
"Green transports",2010,64.19,"Green transition","green"
"Green transports",2011,65.08,"Green transition","green"
"Green transports",2013,56.77,"Green transition","green"
"Green transports",2012,58.94,"Green transition","green"
"Green transports",2020,63.26,"Green transition","green"
"Green transports",2015,56.63,"Green transition","green"
"Green transports",2014,53.98,"Green transition","green"
"Green transports",2016,53.58,"Green transition","green"
"Green transports",2017,58.58,"Green transition","green"
"Green transports",2019,48.57,"Green transition","green"
"Green transports",2018,53.85,"Green transition","green"
"Green transports",2021,63.01,"Green transition","green"
"Advanced Sustainable Materials",2013,21.82,"Green transition","green"
"Advanced Sustainable Materials",2010,23.36,"Green transition","green"
"Advanced Sustainable Materials",2012,21.7,"Green transition","green"
"Advanced Sustainable Materials",2011,17.91,"Green transition","green"
"Advanced Sustainable Materials",2014,20.05,"Green transition","green"
"Advanced Sustainable Materials",2019,17.4,"Green transition","green"
"Advanced Sustainable Materials",2016,16.18,"Green transition","green"
"Advanced Sustainable Materials",2017,18.05,"Green transition","green"
"Advanced Sustainable Materials",2015,15.31,"Green transition","green"
"Advanced Sustainable Materials",2020,12.17,"Green transition","green"
"Advanced Sustainable Materials",2018,12.82,"Green transition","green"
"Advanced Sustainable Materials",2021,14.23,"Green transition","green"
"Batteries",2019,8.83,"Green transition","green"
"Batteries",2013,6.06,"Green transition","green"
"Batteries",2018,9.29,"Green transition","green"
"Batteries",2015,7.14,"Green transition","green"
"Batteries",2020,6.81,"Green transition","green"
"Wind energy",2019,7.01,"Green transition","green"
"Batteries",2016,6.9,"Green transition","green"
"Batteries",2017,7.1,"Green transition","green"
"Hydrogen",2013,4.24,"Green transition","green"
"Water related adaptation technologies",2020,5.11,"Green transition","green"
"Wind energy",2014,5.4,"Green transition","green"
"Batteries",2021,7.72,"Green transition","green"
"Wind energy",2016,5.04,"Green transition","green"
"Green buildings",2014,4.63,"Green transition","green"
"Water related adaptation technologies",2019,4.68,"Green transition","green"
"Water related adaptation technologies",2016,4.51,"Green transition","green"
"Wind energy",2018,5.45,"Green transition","green"
"Wind energy",2020,4.14,"Green transition","green"
"Batteries",2012,3.4,"Green transition","green"
"Green buildings",2015,4.08,"Green transition","green"
"Batteries",2014,3.86,"Green transition","green"
"Batteries",2011,3.4,"Green transition","green"
"Solar energy",2014,3.86,"Green transition","green"
"Water related adaptation technologies",2015,3.83,"Green transition","green"
"Water related adaptation technologies",2012,3.19,"Green transition","green"
"Wind energy",2013,3.03,"Green transition","green"
"Wind energy",2015,3.83,"Green transition","green"
"Solar energy",2015,3.57,"Green transition","green"
"Water related adaptation technologies",2017,4.14,"Green transition","green"
"Solar energy",2018,4.17,"Green transition","green"
"Solar energy",2016,3.45,"Green transition","green"
"Air & Water pollution reduction",2019,3.12,"Green transition","green"
"Water related adaptation technologies",2011,2.72,"Green transition","green"
"Hydrogen",2011,2.49,"Green transition","green"
"Solar energy",2017,3.25,"Green transition","green"
"Solar energy",2013,2.22,"Green transition","green"
"Water related adaptation technologies",2010,2.4,"Green transition","green"
"Water related adaptation technologies",2021,4.47,"Green transition","green"
"Water related adaptation technologies",2014,2.83,"Green transition","green"
"Biofuels",2012,2.13,"Green transition","green"
"Green buildings",2018,3.21,"Green transition","green"
"Hydrogen",2012,2.13,"Green transition","green"
"Wind energy",2017,2.96,"Green transition","green"
"Wind energy",2010,2.18,"Green transition","green"
"Air & Water pollution reduction",2011,2.04,"Green transition","green"
"Air & Water pollution reduction",2016,2.39,"Green transition","green"
"Hydrogen",2010,1.97,"Green transition","green"
"Water related adaptation technologies",2018,2.88,"Green transition","green"
"Water related adaptation technologies",2013,1.82,"Green transition","green"
"Wind energy",2021,3.66,"Green transition","green"
"Wind energy",2011,2.04,"Green transition","green"
"Wind energy",2012,1.91,"Green transition","green"
"Air & Water pollution reduction",2018,2.56,"Green transition","green"
"Efficient power & combustion",2020,1.95,"Green transition","green"
"Hydrogen",2019,2.08,"Green transition","green"
"Hydrogen",2016,2.12,"Green transition","green"
"Solar energy",2010,1.75,"Green transition","green"
"Air & Water pollution reduction",2013,1.41,"Green transition","green"
"Air & Water pollution reduction",2020,1.7,"Green transition","green"
"Green buildings",2012,1.49,"Green transition","green"
"Green buildings",2019,1.82,"Green transition","green"
"Green buildings",2013,1.41,"Green transition","green"
"Hydrogen",2018,2.24,"Green transition","green"
"Solar energy",2019,1.82,"Green transition","green"
"Air & Water pollution reduction",2014,1.54,"Green transition","green"
"Air & Water pollution reduction",2015,1.53,"Green transition","green"
