"id","x","y","parent","color"
"Additive manufacturing",2020,76.36,"Digital transition","blue"
"Additive manufacturing",2019,69.43,"Digital transition","blue"
"Additive manufacturing",2018,69.2,"Digital transition","blue"
"Additive manufacturing",2017,63.56,"Digital transition","blue"
"Additive manufacturing",2016,55.99,"Digital transition","blue"
"Additive manufacturing",2021,74.45,"Digital transition","blue"
"Nanotechnology",2010,79.87,"Digital transition","blue"
"Nanotechnology",2012,73.37,"Digital transition","blue"
"Nanotechnology",2013,68.98,"Digital transition","blue"
"Nanotechnology",2011,72.76,"Digital transition","blue"
"Nanotechnology",2014,60.33,"Digital transition","blue"
"Nanotechnology",2016,37.67,"Digital transition","blue"
"Nanotechnology",2017,30.65,"Digital transition","blue"
"Additive manufacturing",2015,48.94,"Digital transition","blue"
"Nanotechnology",2019,25.37,"Digital transition","blue"
"Nanotechnology",2015,47.29,"Digital transition","blue"
"Nanotechnology",2018,23.95,"Digital transition","blue"
"Nanotechnology",2020,16.1,"Digital transition","blue"
"Additive manufacturing",2014,32.88,"Digital transition","blue"
"Additive manufacturing",2013,22.89,"Digital transition","blue"
"Nanotechnology",2021,20.05,"Digital transition","blue"
"Additive manufacturing",2011,20.83,"Digital transition","blue"
"Additive manufacturing",2012,19.5,"Digital transition","blue"
"Additive manufacturing",2010,14.78,"Digital transition","blue"
"Cybersecurity",2017,2.68,"Digital transition","blue"
"Cybersecurity",2020,2.34,"Digital transition","blue"
"Cybersecurity",2018,2.15,"Digital transition","blue"
"Quantum computers",2012,4.95,"Digital transition","blue"
"Quantum computers",2011,5.13,"Digital transition","blue"
"Quantum computers",2013,4.22,"Digital transition","blue"
"Quantum computers",2017,1.69,"Digital transition","blue"
"Quantum computers",2018,1.52,"Digital transition","blue"
"Cybersecurity",2019,1.36,"Digital transition","blue"
"Quantum computers",2014,2.99,"Digital transition","blue"
"Quantum computers",2016,1.88,"Digital transition","blue"
"Augmented reality",2020,1.17,"Digital transition","blue"
"Quantum computers",2019,1.11,"Digital transition","blue"
"Autonomous robots",2018,1.01,"Digital transition","blue"
"Cybersecurity",2016,1.37,"Digital transition","blue"
"Quantum computers",2010,2.52,"Digital transition","blue"
"Autonomous vehicles",2016,1.2,"Digital transition","blue"
"Blockchain",2020,0.91,"Digital transition","blue"
"Cybersecurity",2021,1.92,"Digital transition","blue"
"Augmented reality",2019,0.74,"Digital transition","blue"
"Autonomous robots",2019,0.74,"Digital transition","blue"
"Autonomous vehicles",2018,0.76,"Digital transition","blue"
"Autonomous vehicles",2020,0.78,"Digital transition","blue"
"Augmented reality",2017,0.71,"Digital transition","blue"
"Augmented reality",2016,0.86,"Digital transition","blue"
"Augmented reality",2021,1.37,"Digital transition","blue"
"Autonomous robots",2016,0.86,"Digital transition","blue"
"Autonomous robots",2020,0.65,"Digital transition","blue"
"Quantum computers",2015,1.18,"Digital transition","blue"
"Artificial intelligence",2019,0.5,"Digital transition","blue"
"Augmented reality",2015,0.94,"Digital transition","blue"
"Autonomous vehicles",2014,1.09,"Digital transition","blue"
"Autonomous vehicles",2019,0.5,"Digital transition","blue"
"Cybersecurity",2015,0.94,"Digital transition","blue"
"Internet of things",2020,0.52,"Digital transition","blue"
"Artificial intelligence",2020,0.39,"Digital transition","blue"
"Artificial intelligence",2021,0.82,"Digital transition","blue"
"Augmented reality",2014,0.82,"Digital transition","blue"
"Augmented reality",2018,0.38,"Digital transition","blue"
"Augmented reality",2013,0.9,"Digital transition","blue"
"Autonomous robots",2014,0.82,"Digital transition","blue"
"Cloud computing",2020,0.39,"Digital transition","blue"
"Cybersecurity",2012,0.93,"Digital transition","blue"
"Cybersecurity",2013,0.9,"Digital transition","blue"
"Cybersecurity",2010,0.94,"Digital transition","blue"
"Internet of things",2018,0.38,"Digital transition","blue"
"Artificial intelligence",2012,0.62,"Digital transition","blue"
"Artificial intelligence",2018,0.25,"Digital transition","blue"
"Autonomous robots",2010,0.63,"Digital transition","blue"
"Autonomous robots",2015,0.47,"Digital transition","blue"
"Autonomous robots",2013,0.6,"Digital transition","blue"
"Autonomous vehicles",2010,0.63,"Digital transition","blue"
"Autonomous vehicles",2013,0.6,"Digital transition","blue"
"Autonomous vehicles",2021,0.55,"Digital transition","blue"
"Blockchain",2017,0.28,"Digital transition","blue"
"Cloud computing",2018,0.25,"Digital transition","blue"
"Cybersecurity",2014,0.54,"Digital transition","blue"
"Internet of things",2011,0.64,"Digital transition","blue"
"Quantum computers",2020,0.26,"Digital transition","blue"
"Quantum computers",2021,0.55,"Digital transition","blue"
"Smart grids",2014,0.54,"Digital transition","blue"
"Autonomous robots",2012,0.31,"Digital transition","blue"
"Autonomous robots",2021,0.27,"Digital transition","blue"
"Autonomous robots",2017,0.14,"Digital transition","blue"
"Autonomous vehicles",2012,0.31,"Digital transition","blue"
"Blockchain",2010,0.31,"Digital transition","blue"
"Blockchain",2019,0.12,"Digital transition","blue"
"Blockchain",2018,0.13,"Digital transition","blue"
"Cloud computing",2013,0.3,"Digital transition","blue"
"Cloud computing",2017,0.14,"Digital transition","blue"
"Cybersecurity",2011,0.32,"Digital transition","blue"
"Internet of things",2013,0.3,"Digital transition","blue"
"Internet of things",2019,0.12,"Digital transition","blue"
"Internet of things",2010,0.31,"Digital transition","blue"
"Internet of things",2017,0.14,"Digital transition","blue"
"Smart grids",2011,0.32,"Digital transition","blue"
"Smart grids",2013,0.3,"Digital transition","blue"
"Smart grids",2015,0.24,"Digital transition","blue"
"Smart grids",2016,0.17,"Digital transition","blue"
"Smart grids",2020,0.13,"Digital transition","blue"
