"id","x","y","parent","color"
"Solar energy",2012,52.72,"Green transition","green"
"Solar energy",2013,52.5,"Green transition","green"
"Solar energy",2014,52.82,"Green transition","green"
"Solar energy",2011,51.77,"Green transition","green"
"Solar energy",2019,52.99,"Green transition","green"
"Solar energy",2018,53.14,"Green transition","green"
"Solar energy",2017,53.2,"Green transition","green"
"Solar energy",2015,53,"Green transition","green"
"Solar energy",2016,54.81,"Green transition","green"
"Solar energy",2020,55.78,"Green transition","green"
"Solar energy",2010,51.65,"Green transition","green"
"Solar energy",2021,57.35,"Green transition","green"
"Wind energy",2012,12.13,"Green transition","green"
"Wind energy",2013,12.06,"Green transition","green"
"Wind energy",2011,12.67,"Green transition","green"
"Wind energy",2019,12.6,"Green transition","green"
"Wind energy",2014,11.05,"Green transition","green"
"Wind energy",2010,14.25,"Green transition","green"
"Wind energy",2018,12.17,"Green transition","green"
"Wind energy",2020,14.02,"Green transition","green"
"Wind energy",2015,11.55,"Green transition","green"
"Wind energy",2017,11.22,"Green transition","green"
"Wind energy",2016,10.46,"Green transition","green"
"Green buildings",2012,6.18,"Green transition","green"
"Green buildings",2011,6.5,"Green transition","green"
"Green buildings",2013,5.64,"Green transition","green"
"Green buildings",2014,5.59,"Green transition","green"
"Green buildings",2010,6.83,"Green transition","green"
"Batteries",2014,5.25,"Green transition","green"
"Batteries",2013,4.7,"Green transition","green"
"Batteries",2012,4.51,"Green transition","green"
"Batteries",2018,5.68,"Green transition","green"
"Batteries",2011,4.87,"Green transition","green"
"Batteries",2019,5.38,"Green transition","green"
"Marine & hydro energy",2012,4.32,"Green transition","green"
"Batteries",2015,5.78,"Green transition","green"
"Batteries",2017,5.7,"Green transition","green"
"Green buildings",2015,5.69,"Green transition","green"
"Green buildings",2018,5.28,"Green transition","green"
"Marine & hydro energy",2014,4.47,"Green transition","green"
"Batteries",2016,5.66,"Green transition","green"
"Marine & hydro energy",2013,4.2,"Green transition","green"
"Green buildings",2017,5.37,"Green transition","green"
"Smart grids",2013,4.14,"Digital transition","blue"
"Wind energy",2021,12.1,"Green transition","green"
"Green buildings",2016,5.53,"Green transition","green"
"Green buildings",2019,4.75,"Green transition","green"
"Marine & hydro energy",2011,4.28,"Green transition","green"
"Smart grids",2014,4.22,"Digital transition","blue"
"Marine & hydro energy",2010,5.42,"Green transition","green"
"Smart grids",2012,3.62,"Digital transition","blue"
"Smart grids",2019,4.34,"Digital transition","blue"
"Smart grids",2018,4.45,"Digital transition","blue"
"Batteries",2020,5.16,"Green transition","green"
"Marine & hydro energy",2015,4.63,"Green transition","green"
"Smart grids",2015,4.57,"Digital transition","blue"
"Smart grids",2017,4.51,"Digital transition","blue"
"Marine & hydro energy",2019,4.04,"Green transition","green"
