"id","x","y","parent","color"
"Solar energy",2012,57.96,"Green transition","green"
"Solar energy",2013,57.93,"Green transition","green"
"Solar energy",2014,58.12,"Green transition","green"
"Solar energy",2011,56.37,"Green transition","green"
"Solar energy",2019,59.12,"Green transition","green"
"Solar energy",2018,59.25,"Green transition","green"
"Solar energy",2017,59.26,"Green transition","green"
"Solar energy",2015,57.82,"Green transition","green"
"Solar energy",2016,60.21,"Green transition","green"
"Solar energy",2020,60.75,"Green transition","green"
"Solar energy",2010,55.53,"Green transition","green"
"Solar energy",2021,62.38,"Green transition","green"
"Wind energy",2012,13.33,"Green transition","green"
"Wind energy",2013,13.31,"Green transition","green"
"Wind energy",2011,13.8,"Green transition","green"
"Wind energy",2019,14.06,"Green transition","green"
"Wind energy",2014,12.16,"Green transition","green"
"Wind energy",2010,15.32,"Green transition","green"
"Wind energy",2018,13.57,"Green transition","green"
"Wind energy",2020,15.27,"Green transition","green"
"Wind energy",2015,12.61,"Green transition","green"
"Wind energy",2017,12.5,"Green transition","green"
"Wind energy",2016,11.49,"Green transition","green"
"Green buildings",2012,6.79,"Green transition","green"
"Green buildings",2011,7.08,"Green transition","green"
"Green buildings",2013,6.23,"Green transition","green"
"Green buildings",2014,6.15,"Green transition","green"
"Green buildings",2010,7.34,"Green transition","green"
"Batteries",2014,5.78,"Green transition","green"
"Batteries",2013,5.19,"Green transition","green"
"Batteries",2012,4.96,"Green transition","green"
"Batteries",2018,6.34,"Green transition","green"
"Batteries",2011,5.31,"Green transition","green"
"Batteries",2019,6,"Green transition","green"
"Marine & hydro energy",2012,4.75,"Green transition","green"
"Batteries",2015,6.3,"Green transition","green"
"Batteries",2017,6.34,"Green transition","green"
"Green buildings",2015,6.21,"Green transition","green"
"Green buildings",2018,5.89,"Green transition","green"
"Marine & hydro energy",2014,4.91,"Green transition","green"
"Batteries",2016,6.22,"Green transition","green"
"Marine & hydro energy",2013,4.63,"Green transition","green"
"Green buildings",2017,5.98,"Green transition","green"
"Wind energy",2021,13.17,"Green transition","green"
"Green buildings",2016,6.07,"Green transition","green"
"Green buildings",2019,5.3,"Green transition","green"
"Marine & hydro energy",2011,4.66,"Green transition","green"
"Marine & hydro energy",2010,5.83,"Green transition","green"
"Batteries",2020,5.61,"Green transition","green"
"Marine & hydro energy",2015,5.05,"Green transition","green"
"Marine & hydro energy",2019,4.51,"Green transition","green"
"Marine & hydro energy",2016,4.97,"Green transition","green"
"Green buildings",2020,5,"Green transition","green"
"Marine & hydro energy",2017,4.61,"Green transition","green"
"Marine & hydro energy",2018,4,"Green transition","green"
"Batteries",2010,4.18,"Green transition","green"
"Marine & hydro energy",2020,3.99,"Green transition","green"
"Advanced Sustainable Materials",2012,2.61,"Green transition","green"
"Advanced Sustainable Materials",2013,2.7,"Green transition","green"
"Green transports",2013,2.44,"Green transition","green"
"Advanced Sustainable Materials",2014,2.44,"Green transition","green"
"Advanced Sustainable Materials",2011,2.42,"Green transition","green"
"Green transports",2014,2.36,"Green transition","green"
"Biofuels",2012,2.11,"Green transition","green"
"Biofuels",2011,2.28,"Green transition","green"
"Green transports",2012,2.06,"Green transition","green"
"Green transports",2018,2.64,"Green transition","green"
"Batteries",2021,6.1,"Green transition","green"
"Biofuels",2013,1.96,"Green transition","green"
"Advanced Sustainable Materials",2019,2.33,"Green transition","green"
"Green transports",2019,2.22,"Green transition","green"
"Biofuels",2010,2.38,"Green transition","green"
"Advanced Sustainable Materials",2015,2.21,"Green transition","green"
"Advanced Sustainable Materials",2010,2.3,"Green transition","green"
"Green buildings",2021,4.91,"Green transition","green"
"Green transports",2017,2.2,"Green transition","green"
"Green transports",2015,2.15,"Green transition","green"
"Green transports",2016,2.25,"Green transition","green"
"Advanced Sustainable Materials",2017,2.13,"Green transition","green"
"Biofuels",2014,1.68,"Green transition","green"
"Green transports",2020,2.24,"Green transition","green"
"Green transports",2011,1.68,"Green transition","green"
"Advanced Sustainable Materials",2016,2.06,"Green transition","green"
"Marine & hydro energy",2021,4.25,"Green transition","green"
"Other energy storage",2014,1.48,"Green transition","green"
"Other energy storage",2013,1.37,"Green transition","green"
"Other energy storage",2012,1.31,"Green transition","green"
"Advanced Sustainable Materials",2018,1.64,"Green transition","green"
"Green transports",2010,1.73,"Green transition","green"
"Hydrogen",2015,1.56,"Green transition","green"
"Hydrogen",2011,1.26,"Green transition","green"
"Other energy storage",2011,1.26,"Green transition","green"
"Efficient power & combustion",2014,1.25,"Green transition","green"
"Biofuels",2015,1.47,"Green transition","green"
"Hydrogen",2014,1.16,"Green transition","green"
"Other energy storage",2015,1.39,"Green transition","green"
"Efficient power & combustion",2013,1.08,"Green transition","green"
"Hydrogen",2012,1,"Green transition","green"
"Hydrogen",2013,1.03,"Green transition","green"
"Other energy storage",2016,1.33,"Green transition","green"
"Efficient power & combustion",2016,1.3,"Green transition","green"
"Other energy storage",2010,1.28,"Green transition","green"
"Efficient power & combustion",2017,1.24,"Green transition","green"
"Geothermal energy",2012,0.86,"Green transition","green"
"Geothermal energy",2013,0.89,"Green transition","green"
"Hydrogen",2017,1.16,"Green transition","green"
"Geothermal energy",2014,0.93,"Green transition","green"
"Efficient power & combustion",2011,0.92,"Green transition","green"
"Efficient power & combustion",2012,0.83,"Green transition","green"
"Hydrogen",2018,1.07,"Green transition","green"
"Green transports",2021,2.47,"Green transition","green"
"Hydrogen",2019,1.03,"Green transition","green"
"Biofuels",2016,1.13,"Green transition","green"
"Efficient power & combustion",2015,1.07,"Green transition","green"
"Geothermal energy",2011,0.88,"Green transition","green"
"Hydrogen",2020,1.15,"Green transition","green"
"Other energy storage",2017,1.07,"Green transition","green"
"Efficient power & combustion",2018,1,"Green transition","green"
"Hydrogen",2010,1.08,"Green transition","green"
"Other energy storage",2019,0.97,"Green transition","green"
"Other energy storage",2018,0.98,"Green transition","green"
"Efficient power & combustion",2019,0.94,"Green transition","green"
"Geothermal energy",2010,1.04,"Green transition","green"
"Biofuels",2017,1.01,"Green transition","green"
"Biofuels",2018,0.94,"Green transition","green"
"Other energy storage",2020,1.07,"Green transition","green"
"Air & Water pollution reduction",2011,0.79,"Green transition","green"
"Hydrogen",2016,0.99,"Green transition","green"
"Geothermal energy",2018,0.89,"Green transition","green"
"Geothermal energy",2015,0.87,"Green transition","green"
"Air & Water pollution reduction",2019,0.78,"Green transition","green"
"Biofuels",2019,0.75,"Green transition","green"
"Efficient power & combustion",2020,0.88,"Green transition","green"
"Geothermal energy",2020,0.85,"Green transition","green"
"Advanced Sustainable Materials",2020,0.83,"Green transition","green"
"Air & Water pollution reduction",2017,0.77,"Green transition","green"
"Air & Water pollution reduction",2018,0.73,"Green transition","green"
"Geothermal energy",2017,0.77,"Green transition","green"
"Geothermal energy",2019,0.71,"Green transition","green"
"Recycling technologies",2011,0.55,"Green transition","green"
"Efficient power & combustion",2010,0.66,"Green transition","green"
"Air & Water pollution reduction",2020,0.68,"Green transition","green"
"Air & Water pollution reduction",2014,0.5,"Green transition","green"
"Air & Water pollution reduction",2012,0.43,"Green transition","green"
"Air & Water pollution reduction",2016,0.6,"Green transition","green"
"Biofuels",2020,0.59,"Green transition","green"
"Air & Water pollution reduction",2015,0.51,"Green transition","green"
"Geothermal energy",2016,0.53,"Green transition","green"
"Recycling technologies",2014,0.41,"Green transition","green"
"Recycling technologies",2019,0.46,"Green transition","green"
"Air & Water pollution reduction",2010,0.5,"Green transition","green"
"Biotechnology",2014,0.36,"Green transition","green"
"Air & Water pollution reduction",2013,0.33,"Green transition","green"
"Geothermal energy",2021,0.87,"Green transition","green"
"Other energy storage",2021,0.87,"Green transition","green"
"Recycling technologies",2018,0.37,"Green transition","green"
"Recycling technologies",2012,0.29,"Green transition","green"
"Biotechnology",2012,0.28,"Green transition","green"
"Biotechnology",2011,0.31,"Green transition","green"
"Recycling technologies",2013,0.29,"Green transition","green"
"Advanced Sustainable Materials",2021,0.8,"Green transition","green"
"Hydrogen",2021,0.8,"Green transition","green"
"Recycling technologies",2017,0.36,"Green transition","green"
"Biotechnology",2013,0.27,"Green transition","green"
"Efficient power & combustion",2021,0.77,"Green transition","green"
"Air & Water pollution reduction",2021,0.73,"Green transition","green"
"Recycling technologies",2016,0.34,"Green transition","green"
"Recycling technologies",2010,0.31,"Green transition","green"
"Waste management",2019,0.28,"Green transition","green"
"Biotechnology",2019,0.26,"Green transition","green"
"Biofuels",2021,0.59,"Green transition","green"
"Recycling technologies",2021,0.59,"Green transition","green"
"Waste management",2011,0.22,"Green transition","green"
"Biotechnology",2015,0.25,"Green transition","green"
"Recycling technologies",2020,0.27,"Green transition","green"
"Water related adaptation technologies",2013,0.19,"Green transition","green"
"Waste management",2012,0.17,"Green transition","green"
