"id","x","y","parent","color"
"Augmented reality",2019,26.79,"Digital transition","blue"
"Augmented reality",2018,25.44,"Digital transition","blue"
"Augmented reality",2014,22.38,"Digital transition","blue"
"Augmented reality",2016,23.08,"Digital transition","blue"
"Augmented reality",2017,26.58,"Digital transition","blue"
"Augmented reality",2015,24.26,"Digital transition","blue"
"Internet of things",2016,18.1,"Digital transition","blue"
"Quantum computers",2012,23.54,"Digital transition","blue"
"Quantum computers",2014,16.36,"Digital transition","blue"
"Internet of things",2014,15.93,"Digital transition","blue"
"Nanotechnology",2010,25.53,"Digital transition","blue"
"Nanotechnology",2012,21.53,"Digital transition","blue"
"Quantum computers",2018,16.48,"Digital transition","blue"
"Quantum computers",2017,17.78,"Digital transition","blue"
"Artificial intelligence",2019,15.22,"Digital transition","blue"
"Nanotechnology",2011,24.57,"Digital transition","blue"
"Quantum computers",2011,24.32,"Digital transition","blue"
"Quantum computers",2019,14.76,"Digital transition","blue"
"Quantum computers",2010,21.78,"Digital transition","blue"
"Augmented reality",2013,16.7,"Digital transition","blue"
"Internet of things",2015,15.88,"Digital transition","blue"
"Quantum computers",2015,15.88,"Digital transition","blue"
"Internet of things",2013,16.51,"Digital transition","blue"
"Nanotechnology",2013,15.6,"Digital transition","blue"
"Quantum computers",2016,12.82,"Digital transition","blue"
"Quantum computers",2013,15.6,"Digital transition","blue"
"Nanotechnology",2014,11.76,"Digital transition","blue"
"Internet of things",2018,12.64,"Digital transition","blue"
"Cybersecurity",2016,11.76,"Digital transition","blue"
"Cybersecurity",2014,10.62,"Digital transition","blue"
"Nanotechnology",2018,11.84,"Digital transition","blue"
"Internet of things",2019,11.11,"Digital transition","blue"
"Internet of things",2017,12.68,"Digital transition","blue"
"Augmented reality",2020,18.21,"Digital transition","blue"
"Cybersecurity",2010,15.69,"Digital transition","blue"
"Cybersecurity",2013,11.93,"Digital transition","blue"
"Cybersecurity",2015,11.17,"Digital transition","blue"
"Augmented reality",2012,12.47,"Digital transition","blue"
"Internet of things",2012,12.27,"Digital transition","blue"
"Internet of things",2020,15.57,"Digital transition","blue"
"Nanotechnology",2017,10.39,"Digital transition","blue"
"Quantum computers",2020,14.78,"Digital transition","blue"
"Internet of things",2011,13.51,"Digital transition","blue"
"Cloud computing",2013,9.91,"Digital transition","blue"
"Cloud computing",2014,7.75,"Digital transition","blue"
"Internet of things",2010,12.65,"Digital transition","blue"
"Nanotechnology",2016,8.14,"Digital transition","blue"
"Cybersecurity",2018,8.48,"Digital transition","blue"
"Nanotechnology",2019,8.07,"Digital transition","blue"
"Cybersecurity",2011,12.53,"Digital transition","blue"
"Cloud computing",2015,8.03,"Digital transition","blue"
"Cybersecurity",2017,8.1,"Digital transition","blue"
"Cybersecurity",2012,9.05,"Digital transition","blue"
