"id","x","y","parent","color"
"Biotechnology",2017,83.43,"Green transition","green"
"Biotechnology",2016,86.04,"Green transition","green"
"Biotechnology",2018,85.17,"Green transition","green"
"Biotechnology",2012,87.59,"Green transition","green"
"Biotechnology",2019,84.2,"Green transition","green"
"Biotechnology",2010,89.47,"Green transition","green"
"Biotechnology",2014,83.97,"Green transition","green"
"Biotechnology",2013,85.15,"Green transition","green"
"Biotechnology",2015,82.19,"Green transition","green"
"Biotechnology",2011,87.91,"Green transition","green"
"Biotechnology",2020,87.61,"Green transition","green"
"Biotechnology",2021,87.09,"Green transition","green"
"Advanced Sustainable Materials",2014,8.2,"Green transition","green"
"Advanced Sustainable Materials",2017,7.3,"Green transition","green"
"Advanced Sustainable Materials",2013,7.76,"Green transition","green"
"Advanced Sustainable Materials",2015,7.36,"Green transition","green"
"Advanced Sustainable Materials",2019,7.24,"Green transition","green"
"Advanced Sustainable Materials",2018,6.34,"Green transition","green"
"Advanced Sustainable Materials",2016,5.95,"Green transition","green"
"Advanced Sustainable Materials",2012,5.49,"Green transition","green"
"Advanced Sustainable Materials",2011,5.96,"Green transition","green"
"Advanced Sustainable Materials",2020,5.9,"Green transition","green"
"Air & Water pollution reduction",2017,4.21,"Green transition","green"
"Advanced Sustainable Materials",2010,4.84,"Green transition","green"
"Advanced Sustainable Materials",2021,7.56,"Green transition","green"
"Air & Water pollution reduction",2019,3.29,"Green transition","green"
"Air & Water pollution reduction",2018,2.88,"Green transition","green"
"Air & Water pollution reduction",2016,2.33,"Green transition","green"
"Air & Water pollution reduction",2012,2.26,"Green transition","green"
"Air & Water pollution reduction",2010,2.26,"Green transition","green"
"Air & Water pollution reduction",2014,2.07,"Green transition","green"
"Air & Water pollution reduction",2015,1.91,"Green transition","green"
"Batteries",2015,1.84,"Green transition","green"
"Air & Water pollution reduction",2020,2.02,"Green transition","green"
"Batteries",2017,1.58,"Green transition","green"
"Batteries",2013,1.66,"Green transition","green"
"Recycling technologies",2015,1.62,"Green transition","green"
"Solar energy",2015,1.55,"Green transition","green"
"Batteries",2014,1.48,"Green transition","green"
"Batteries",2016,1.3,"Green transition","green"
"Air & Water pollution reduction",2013,1.36,"Green transition","green"
"Batteries",2020,1.52,"Green transition","green"
"Batteries",2018,1.22,"Green transition","green"
"Green buildings",2016,1.16,"Green transition","green"
"Air & Water pollution reduction",2011,1.31,"Green transition","green"
"Batteries",2019,1.17,"Green transition","green"
"Batteries",2011,1.31,"Green transition","green"
"Waste management",2016,1.03,"Green transition","green"
"Green buildings",2019,1.02,"Green transition","green"
"Solar energy",2016,0.96,"Green transition","green"
"Waste management",2018,1.01,"Green transition","green"
"Air & Water pollution reduction",2021,2.05,"Green transition","green"
"Biofuels",2015,0.96,"Green transition","green"
"Solar energy",2012,0.9,"Green transition","green"
"Solar energy",2017,0.72,"Green transition","green"
"Solar energy",2014,0.81,"Green transition","green"
"Solar energy",2018,0.79,"Green transition","green"
"Waste management",2014,0.81,"Green transition","green"
"Green buildings",2013,0.75,"Green transition","green"
"Green buildings",2017,0.66,"Green transition","green"
"Recycling technologies",2016,0.68,"Green transition","green"
"Waste management",2017,0.66,"Green transition","green"
"Batteries",2012,0.68,"Green transition","green"
"Hydrogen",2015,0.66,"Green transition","green"
"Recycling technologies",2013,0.68,"Green transition","green"
"Recycling technologies",2017,0.59,"Green transition","green"
"Waste management",2019,0.66,"Green transition","green"
"Waste management",2020,0.76,"Green transition","green"
"Waste management",2011,0.74,"Green transition","green"
"Biofuels",2011,0.65,"Green transition","green"
"Green buildings",2014,0.59,"Green transition","green"
"Green transports",2015,0.59,"Green transition","green"
"Recycling technologies",2018,0.58,"Green transition","green"
"Recycling technologies",2010,0.62,"Green transition","green"
"Recycling technologies",2014,0.59,"Green transition","green"
"Solar energy",2013,0.6,"Green transition","green"
"Solar energy",2019,0.59,"Green transition","green"
"Waste management",2013,0.6,"Green transition","green"
"Batteries",2021,1.1,"Green transition","green"
"Batteries",2010,0.55,"Green transition","green"
"Biofuels",2012,0.53,"Green transition","green"
"Green buildings",2012,0.53,"Green transition","green"
"Hydrogen",2018,0.5,"Green transition","green"
"Waste management",2010,0.55,"Green transition","green"
"Waste management",2012,0.53,"Green transition","green"
"Water related adaptation technologies",2019,0.51,"Green transition","green"
"Biofuels",2013,0.45,"Green transition","green"
"Green buildings",2015,0.44,"Green transition","green"
"Green transports",2018,0.43,"Green transition","green"
"Greenhouse gas capture",2012,0.45,"Green transition","green"
"Recycling technologies",2011,0.49,"Green transition","green"
"Solar energy",2020,0.51,"Green transition","green"
"Solar energy",2011,0.49,"Green transition","green"
"Green buildings",2018,0.36,"Green transition","green"
"Green transports",2019,0.37,"Green transition","green"
"Hydrogen",2017,0.33,"Green transition","green"
"Recycling technologies",2019,0.37,"Green transition","green"
"Waste management",2015,0.37,"Green transition","green"
"Biofuels",2010,0.31,"Green transition","green"
"Biofuels",2018,0.29,"Green transition","green"
"Biofuels",2014,0.3,"Green transition","green"
"Green buildings",2010,0.31,"Green transition","green"
"Green transports",2020,0.34,"Green transition","green"
"Green transports",2013,0.3,"Green transition","green"
"Hydrogen",2019,0.29,"Green transition","green"
"Other energy storage",2020,0.34,"Green transition","green"
"Recycling technologies",2021,0.63,"Green transition","green"
"Recycling technologies",2012,0.3,"Green transition","green"
"Recycling technologies",2020,0.34,"Green transition","green"
"Water related adaptation technologies",2018,0.29,"Green transition","green"
"Water related adaptation technologies",2013,0.3,"Green transition","green"
"Biofuels",2021,0.47,"Green transition","green"
"Green buildings",2021,0.47,"Green transition","green"
"Green buildings",2020,0.25,"Green transition","green"
