"id","x","y","parent","color"
"Solar energy",2012,3251,"Green transition","green"
"Solar energy",2013,3193,"Green transition","green"
"Solar energy",2014,2952,"Green transition","green"
"Solar energy",2011,2838,"Green transition","green"
"Solar energy",2019,2798,"Green transition","green"
"Solar energy",2018,2671,"Green transition","green"
"Solar energy",2017,2434,"Green transition","green"
"Solar energy",2020,2412,"Green transition","green"
"Solar energy",2016,2393,"Green transition","green"
"Solar energy",2015,2383,"Green transition","green"
"Solar energy",2010,2298,"Green transition","green"
"Augmented reality",2019,1502,"Digital transition","blue"
"Augmented reality",2018,1437,"Digital transition","blue"
"Augmented reality",2017,1262,"Digital transition","blue"
"Solar energy",2021,1210,"Green transition","green"
"Augmented reality",2016,981,"Digital transition","blue"
"Augmented reality",2020,934,"Digital transition","blue"
"Internet of things",2018,793,"Digital transition","blue"
"Augmented reality",2014,784,"Digital transition","blue"
"Augmented reality",2015,774,"Digital transition","blue"
"Artificial intelligence",2019,768,"Digital transition","blue"
"Internet of things",2015,722,"Digital transition","blue"
"Quantum computers",2019,720,"Digital transition","blue"
"Quantum computers",2018,702,"Digital transition","blue"
"Internet of things",2017,700,"Digital transition","blue"
"Internet of things",2014,681,"Digital transition","blue"
"Internet of things",2016,659,"Digital transition","blue"
"Internet of things",2019,634,"Digital transition","blue"
"Quantum computers",2012,621,"Digital transition","blue"
"Nanotechnology",2012,619,"Digital transition","blue"
"Quantum computers",2013,610,"Digital transition","blue"
"Quantum computers",2017,604,"Digital transition","blue"
"Artificial intelligence",2020,595,"Digital transition","blue"
"Nanotechnology",2011,581,"Digital transition","blue"
"Cybersecurity",2018,574,"Digital transition","blue"
"Quantum computers",2014,567,"Digital transition","blue"
"Internet of things",2013,564,"Digital transition","blue"
"Nanotechnology",2013,555,"Digital transition","blue"
"Quantum computers",2011,552,"Digital transition","blue"
"Nanotechnology",2010,551,"Digital transition","blue"
"Quantum computers",2020,550,"Digital transition","blue"
"Advanced Sustainable Materials",2017,507,"Green transition","green"
"Quantum computers",2010,503,"Digital transition","blue"
"Cybersecurity",2019,501,"Digital transition","blue"
"Augmented reality",2013,496,"Digital transition","blue"
"Advanced Sustainable Materials",2019,489,"Green transition","green"
"Cybersecurity",2014,488,"Digital transition","blue"
"Quantum computers",2016,487,"Digital transition","blue"
"Cybersecurity",2017,484,"Digital transition","blue"
"Advanced Sustainable Materials",2016,474,"Green transition","green"
"Autonomous vehicles",2019,474,"Digital transition","blue"
"Artificial intelligence",2018,472,"Digital transition","blue"
"Cybersecurity",2015,459,"Digital transition","blue"
"Quantum computers",2015,458,"Digital transition","blue"
"Advanced Sustainable Materials",2014,455,"Green transition","green"
"Cloud computing",2018,453,"Digital transition","blue"
"Internet of things",2020,447,"Digital transition","blue"
"Advanced Sustainable Materials",2013,445,"Green transition","green"
"Advanced Sustainable Materials",2018,440,"Green transition","green"
"Nanotechnology",2018,440,"Digital transition","blue"
"Internet of things",2012,438,"Digital transition","blue"
"Cybersecurity",2016,432,"Digital transition","blue"
"Cybersecurity",2013,427,"Digital transition","blue"
"Nanotechnology",2014,425,"Digital transition","blue"
"Augmented reality",2021,411,"Digital transition","blue"
"Cloud computing",2015,406,"Digital transition","blue"
"Nanotechnology",2019,406,"Digital transition","blue"
"Cloud computing",2014,394,"Digital transition","blue"
"Advanced Sustainable Materials",2015,385,"Green transition","green"
"Internet of things",2011,381,"Digital transition","blue"
"Advanced Sustainable Materials",2012,378,"Green transition","green"
"Autonomous vehicles",2018,377,"Digital transition","blue"
"Autonomous vehicles",2020,375,"Digital transition","blue"
"Cloud computing",2017,375,"Digital transition","blue"
"Nanotechnology",2017,370,"Digital transition","blue"
"Artificial intelligence",2017,361,"Digital transition","blue"
"Artificial intelligence",2021,354,"Digital transition","blue"
"Cloud computing",2016,347,"Digital transition","blue"
"Cybersecurity",2012,344,"Digital transition","blue"
"Augmented reality",2012,333,"Digital transition","blue"
"Cloud computing",2019,333,"Digital transition","blue"
"Autonomous vehicles",2017,324,"Digital transition","blue"
"Cybersecurity",2011,323,"Digital transition","blue"
"Cybersecurity",2010,320,"Digital transition","blue"
"Cybersecurity",2020,318,"Digital transition","blue"
"Internet of things",2010,317,"Digital transition","blue"
"Advanced Sustainable Materials",2011,313,"Green transition","green"
"Cloud computing",2013,308,"Digital transition","blue"
"Advanced Sustainable Materials",2020,298,"Green transition","green"
"Nanotechnology",2016,294,"Digital transition","blue"
"Nanotechnology",2015,292,"Digital transition","blue"
"Artificial intelligence",2016,284,"Digital transition","blue"
"Quantum computers",2021,279,"Digital transition","blue"
"Nanotechnology",2020,268,"Digital transition","blue"
"Augmented reality",2011,241,"Digital transition","blue"
"Artificial intelligence",2015,236,"Digital transition","blue"
"Artificial intelligence",2014,231,"Digital transition","blue"
"Green buildings",2018,229,"Green transition","green"
"Green buildings",2013,225,"Green transition","green"
"Cloud computing",2012,223,"Digital transition","blue"
"Advanced Sustainable Materials",2010,220,"Green transition","green"
"Green buildings",2017,220,"Green transition","green"
"Augmented reality",2010,218,"Digital transition","blue"
"Cloud computing",2020,212,"Digital transition","blue"
"Blockchain",2018,207,"Digital transition","blue"
"Green buildings",2011,207,"Green transition","green"
"Green buildings",2014,204,"Green transition","green"
"Green buildings",2019,202,"Green transition","green"
"Autonomous vehicles",2016,200,"Digital transition","blue"
"Green buildings",2012,198,"Green transition","green"
"Green buildings",2016,191,"Green transition","green"
"Internet of things",2021,190,"Digital transition","blue"
"Green buildings",2015,187,"Green transition","green"
"Advanced Sustainable Materials",2021,178,"Green transition","green"
"Batteries",2018,177,"Green transition","green"
"Cloud computing",2011,175,"Digital transition","blue"
"Blockchain",2019,168,"Digital transition","blue"
"Batteries",2019,165,"Green transition","green"
"Batteries",2015,163,"Green transition","green"
"Batteries",2016,163,"Green transition","green"
"Cloud computing",2010,157,"Digital transition","blue"
"Cybersecurity",2021,156,"Digital transition","blue"
"Green buildings",2010,156,"Green transition","green"
"Autonomous vehicles",2021,150,"Digital transition","blue"
"Batteries",2017,148,"Green transition","green"
"Green buildings",2020,145,"Green transition","green"
"Autonomous vehicles",2014,142,"Digital transition","blue"
"Batteries",2013,142,"Green transition","green"
"Blockchain",2017,142,"Digital transition","blue"
"Batteries",2020,139,"Green transition","green"
"Batteries",2014,138,"Green transition","green"
"Autonomous vehicles",2015,130,"Digital transition","blue"
"Artificial intelligence",2013,129,"Digital transition","blue"
"Nanotechnology",2021,129,"Digital transition","blue"
"Blockchain",2016,126,"Digital transition","blue"
"Blockchain",2015,126,"Digital transition","blue"
"Batteries",2012,122,"Green transition","green"
"Blockchain",2014,116,"Digital transition","blue"
"Blockchain",2020,110,"Digital transition","blue"
"Batteries",2011,109,"Green transition","green"
"Autonomous vehicles",2013,108,"Digital transition","blue"
"Cloud computing",2021,107,"Digital transition","blue"
"Blockchain",2013,106,"Digital transition","blue"
"Blockchain",2012,101,"Digital transition","blue"
"Smart grids",2018,92,"Digital transition","blue"
"Artificial intelligence",2012,83,"Digital transition","blue"
"Batteries",2010,83,"Green transition","green"
"Blockchain",2011,83,"Digital transition","blue"
"Blockchain",2010,82,"Digital transition","blue"
"Green buildings",2021,70,"Green transition","green"
"Additive manufacturing",2016,62,"Digital transition","blue"
"Autonomous robots",2017,62,"Digital transition","blue"
"Air & Water pollution reduction",2017,61,"Green transition","green"
"Green transports",2013,61,"Green transition","green"
"Green transports",2012,60,"Green transition","green"
"Blockchain",2021,58,"Digital transition","blue"
"Smart grids",2015,58,"Digital transition","blue"
"Smart grids",2017,58,"Digital transition","blue"
"Green transports",2018,56,"Green transition","green"
"Air & Water pollution reduction",2019,55,"Green transition","green"
"Additive manufacturing",2018,54,"Digital transition","blue"
"Air & Water pollution reduction",2011,53,"Green transition","green"
"Smart grids",2012,53,"Digital transition","blue"
"Smart grids",2016,53,"Digital transition","blue"
"Air & Water pollution reduction",2016,52,"Green transition","green"
"Artificial intelligence",2011,52,"Digital transition","blue"
"Green transports",2017,51,"Green transition","green"
"Air & Water pollution reduction",2012,50,"Green transition","green"
"Air & Water pollution reduction",2018,50,"Green transition","green"
"Autonomous vehicles",2012,50,"Digital transition","blue"
"Smart grids",2019,50,"Digital transition","blue"
"Autonomous vehicles",2011,49,"Digital transition","blue"
"Green transports",2014,47,"Green transition","green"
"Batteries",2021,46,"Green transition","green"
"Green transports",2016,46,"Green transition","green"
"Smart grids",2013,46,"Digital transition","blue"
"Additive manufacturing",2017,45,"Digital transition","blue"
"Green transports",2019,45,"Green transition","green"
"Green transports",2011,44,"Green transition","green"
"Additive manufacturing",2019,43,"Digital transition","blue"
"Autonomous robots",2019,43,"Digital transition","blue"
"Biotechnology",2018,41,"Green transition","green"
"Green transports",2010,40,"Green transition","green"
"Green transports",2015,40,"Green transition","green"
"Autonomous robots",2018,39,"Digital transition","blue"
"Biotechnology",2019,39,"Green transition","green"
"Additive manufacturing",2020,37,"Digital transition","blue"
"Air & Water pollution reduction",2015,37,"Green transition","green"
"Smart grids",2014,37,"Digital transition","blue"
"Air & Water pollution reduction",2014,36,"Green transition","green"
"Air & Water pollution reduction",2013,36,"Green transition","green"
"Smart grids",2011,36,"Digital transition","blue"
"Air & Water pollution reduction",2020,34,"Green transition","green"
"Green transports",2020,34,"Green transition","green"
"Autonomous robots",2016,32,"Digital transition","blue"
"Autonomous robots",2015,32,"Digital transition","blue"
"Smart grids",2010,32,"Digital transition","blue"
"Air & Water pollution reduction",2010,31,"Green transition","green"
