"id","x","y","parent","color"
"Solar energy",2012,78.34,"Green transition","green"
"Solar energy",2013,75.37,"Green transition","green"
"Solar energy",2014,79.21,"Green transition","green"
"Solar energy",2011,76.68,"Green transition","green"
"Solar energy",2010,78.15,"Green transition","green"
"Solar energy",2015,80.47,"Green transition","green"
"Solar energy",2016,75.38,"Green transition","green"
"Solar energy",2018,80.48,"Green transition","green"
"Solar energy",2017,74.5,"Green transition","green"
"Solar energy",2019,76.62,"Green transition","green"
"Solar energy",2020,76.1,"Green transition","green"
"Solar energy",2021,82.38,"Green transition","green"
"Advanced Sustainable Materials",2013,8.03,"Green transition","green"
"Advanced Sustainable Materials",2017,9.37,"Green transition","green"
"Green buildings",2013,6.96,"Green transition","green"
"Green buildings",2016,7.44,"Green transition","green"
"Green buildings",2010,6.91,"Green transition","green"
"Advanced Sustainable Materials",2012,5.64,"Green transition","green"
"Green buildings",2015,6.55,"Green transition","green"
"Green buildings",2012,5.41,"Green transition","green"
"Advanced Sustainable Materials",2011,5.65,"Green transition","green"
"Green buildings",2019,7.96,"Green transition","green"
"Green buildings",2014,5.62,"Green transition","green"
"Advanced Sustainable Materials",2014,5.5,"Green transition","green"
"Advanced Sustainable Materials",2019,7.3,"Green transition","green"
"Green buildings",2011,4.95,"Green transition","green"
"Green buildings",2020,8.17,"Green transition","green"
"Green buildings",2017,5.91,"Green transition","green"
"Advanced Sustainable Materials",2015,5.24,"Green transition","green"
"Batteries",2016,5.13,"Green transition","green"
"Advanced Sustainable Materials",2016,5,"Green transition","green"
"Batteries",2014,4.42,"Green transition","green"
"Advanced Sustainable Materials",2010,4.2,"Green transition","green"
"Air & Water pollution reduction",2011,3.89,"Green transition","green"
"Advanced Sustainable Materials",2018,4.5,"Green transition","green"
"Batteries",2018,4.35,"Green transition","green"
"Air & Water pollution reduction",2012,3.09,"Green transition","green"
"Green buildings",2018,4.05,"Green transition","green"
"Batteries",2011,2.94,"Green transition","green"
"Green transports",2011,2.94,"Green transition","green"
"Batteries",2013,2.57,"Green transition","green"
"Green transports",2012,2.65,"Green transition","green"
"Advanced Sustainable Materials",2020,4.58,"Green transition","green"
"Green transports",2010,2.84,"Green transition","green"
"Air & Water pollution reduction",2017,2.88,"Green transition","green"
"Batteries",2015,2.62,"Green transition","green"
"Batteries",2012,2.21,"Green transition","green"
"Air & Water pollution reduction",2010,2.35,"Green transition","green"
"Air & Water pollution reduction",2013,2.03,"Green transition","green"
"Batteries",2020,3.78,"Green transition","green"
"Green transports",2013,2.03,"Green transition","green"
"Batteries",2010,2.22,"Green transition","green"
"Batteries",2019,2.82,"Green transition","green"
"Air & Water pollution reduction",2016,2.05,"Green transition","green"
"Green transports",2016,2.05,"Green transition","green"
"Green transports",2018,2.25,"Green transition","green"
"Batteries",2017,2.02,"Green transition","green"
"Air & Water pollution reduction",2014,1.55,"Green transition","green"
"Air & Water pollution reduction",2020,2.59,"Green transition","green"
"Batteries",2021,5.33,"Green transition","green"
"Advanced Sustainable Materials",2021,4.92,"Green transition","green"
"Green transports",2017,1.73,"Green transition","green"
"Air & Water pollution reduction",2015,1.44,"Green transition","green"
"Green buildings",2021,4.51,"Green transition","green"
"Green transports",2014,1.31,"Green transition","green"
"Green transports",2020,2.19,"Green transition","green"
"Air & Water pollution reduction",2018,1.5,"Green transition","green"
"Green transports",2015,1.18,"Green transition","green"
"Air & Water pollution reduction",2019,1.33,"Green transition","green"
"Hydrogen",2010,0.99,"Green transition","green"
"Other energy storage",2014,0.84,"Green transition","green"
"Efficient power & combustion",2013,0.64,"Green transition","green"
"Green transports",2019,1,"Green transition","green"
"Hydrogen",2019,1,"Green transition","green"
"Hydrogen",2017,0.86,"Green transition","green"
"Other energy storage",2013,0.64,"Green transition","green"
"Biotechnology",2016,0.64,"Green transition","green"
"Biotechnology",2011,0.59,"Green transition","green"
"Efficient power & combustion",2012,0.55,"Green transition","green"
"Efficient power & combustion",2020,1,"Green transition","green"
