"id","x","y","parent","color"
"Advanced Sustainable Materials",2019,35.49,"Green transition","green"
"Advanced Sustainable Materials",2018,35.5,"Green transition","green"
"Advanced Sustainable Materials",2017,39.33,"Green transition","green"
"Solar energy",2018,33.14,"Green transition","green"
"Solar energy",2019,30.92,"Green transition","green"
"Advanced Sustainable Materials",2020,36.71,"Green transition","green"
"Advanced Sustainable Materials",2016,40.85,"Green transition","green"
"Solar energy",2020,31.93,"Green transition","green"
"Advanced Sustainable Materials",2014,41.47,"Green transition","green"
"Solar energy",2017,27.85,"Green transition","green"
"Advanced Sustainable Materials",2015,32.57,"Green transition","green"
"Advanced Sustainable Materials",2013,35.05,"Green transition","green"
"Solar energy",2016,26.04,"Green transition","green"
"Solar energy",2015,25.7,"Green transition","green"
"Advanced Sustainable Materials",2021,41.78,"Green transition","green"
"Advanced Sustainable Materials",2012,32.91,"Green transition","green"
"Solar energy",2014,26,"Green transition","green"
"Solar energy",2013,27.03,"Green transition","green"
"Batteries",2019,15.09,"Green transition","green"
"Solar energy",2012,28.79,"Green transition","green"
"Batteries",2020,16.3,"Green transition","green"
"Advanced Sustainable Materials",2010,40.22,"Green transition","green"
"Solar energy",2011,36.45,"Green transition","green"
"Batteries",2018,12.71,"Green transition","green"
"Advanced Sustainable Materials",2011,34.26,"Green transition","green"
"Solar energy",2021,29.11,"Green transition","green"
"Batteries",2017,13.16,"Green transition","green"
"Batteries",2015,14.67,"Green transition","green"
"Solar energy",2010,27.25,"Green transition","green"
"Batteries",2016,11.32,"Green transition","green"
"Green buildings",2018,7.57,"Green transition","green"
"Green buildings",2017,8.27,"Green transition","green"
"Batteries",2013,11.96,"Green transition","green"
"Batteries",2021,15.58,"Green transition","green"
"Batteries",2012,12.91,"Green transition","green"
"Batteries",2014,10.42,"Green transition","green"
"Green buildings",2015,9.37,"Green transition","green"
"Green buildings",2019,6.08,"Green transition","green"
"Green buildings",2016,8.11,"Green transition","green"
"Green buildings",2014,8.25,"Green transition","green"
"Green transports",2019,4.51,"Green transition","green"
"Green buildings",2020,4.86,"Green transition","green"
"Green transports",2018,4.14,"Green transition","green"
"Green buildings",2013,6.82,"Green transition","green"
"Green transports",2013,6.46,"Green transition","green"
"Green buildings",2012,7.52,"Green transition","green"
"Green transports",2015,5.41,"Green transition","green"
"Green transports",2020,4.12,"Green transition","green"
"Green transports",2012,6.52,"Green transition","green"
"Batteries",2011,8.57,"Green transition","green"
"Green buildings",2010,9.23,"Green transition","green"
"Green buildings",2011,8.37,"Green transition","green"
"Green transports",2016,3.87,"Green transition","green"
"Green transports",2017,2.97,"Green transition","green"
"Batteries",2010,7.91,"Green transition","green"
"Green transports",2014,4.01,"Green transition","green"
"Hydrogen",2015,3.43,"Green transition","green"
"Hydrogen",2019,2.05,"Green transition","green"
"Air & Water pollution reduction",2019,1.84,"Green transition","green"
"Biotechnology",2016,2.36,"Green transition","green"
"Air & Water pollution reduction",2020,1.98,"Green transition","green"
"Hydrogen",2017,1.93,"Green transition","green"
