"id","x","y","parent","color"
"Biotechnology",2017,2747,"Green transition","green"
"Biotechnology",2016,2665,"Green transition","green"
"Biotechnology",2014,2642,"Green transition","green"
"Biotechnology",2012,2635,"Green transition","green"
"Biotechnology",2013,2631,"Green transition","green"
"Biotechnology",2015,2574,"Green transition","green"
"Biotechnology",2010,2548,"Green transition","green"
"Biotechnology",2019,2530,"Green transition","green"
"Biotechnology",2018,2520,"Green transition","green"
"Biotechnology",2011,2487,"Green transition","green"
"Biotechnology",2020,2474,"Green transition","green"
"Internet of things",2019,2100,"Digital transition","blue"
"Internet of things",2020,2087,"Digital transition","blue"
"Internet of things",2018,2070,"Digital transition","blue"
"Internet of things",2017,1892,"Digital transition","blue"
"Internet of things",2016,1846,"Digital transition","blue"
"Green transports",2019,1769,"Green transition","green"
"Air & Water pollution reduction",2012,1749,"Green transition","green"
"Air & Water pollution reduction",2017,1730,"Green transition","green"
"Green transports",2020,1724,"Green transition","green"
"Green transports",2012,1715,"Green transition","green"
"Internet of things",2015,1707,"Digital transition","blue"
"Internet of things",2014,1692,"Digital transition","blue"
"Batteries",2019,1677,"Green transition","green"
"Air & Water pollution reduction",2014,1673,"Green transition","green"
"Batteries",2020,1670,"Green transition","green"
"Air & Water pollution reduction",2018,1650,"Green transition","green"
"Green transports",2013,1647,"Green transition","green"
"Air & Water pollution reduction",2016,1641,"Green transition","green"
"Air & Water pollution reduction",2015,1626,"Green transition","green"
"Green transports",2014,1581,"Green transition","green"
"Air & Water pollution reduction",2013,1580,"Green transition","green"
"Green transports",2015,1579,"Green transition","green"
"Green transports",2018,1571,"Green transition","green"
"Air & Water pollution reduction",2011,1527,"Green transition","green"
"Air & Water pollution reduction",2019,1526,"Green transition","green"
"Batteries",2013,1507,"Green transition","green"
"Batteries",2018,1505,"Green transition","green"
"Green transports",2011,1481,"Green transition","green"
"Batteries",2014,1478,"Green transition","green"
"Batteries",2012,1471,"Green transition","green"
"Internet of things",2013,1471,"Digital transition","blue"
"Green transports",2017,1449,"Green transition","green"
"Green transports",2016,1432,"Green transition","green"
"Cybersecurity",2020,1425,"Digital transition","blue"
"Air & Water pollution reduction",2010,1422,"Green transition","green"
"Batteries",2015,1411,"Green transition","green"
"Advanced Sustainable Materials",2017,1398,"Green transition","green"
"Solar energy",2012,1338,"Green transition","green"
"Air & Water pollution reduction",2020,1321,"Green transition","green"
"Batteries",2016,1312,"Green transition","green"
"Internet of things",2012,1309,"Digital transition","blue"
"Biotechnology",2021,1297,"Green transition","green"
"Cybersecurity",2019,1289,"Digital transition","blue"
"Advanced Sustainable Materials",2018,1269,"Green transition","green"
"Batteries",2011,1247,"Green transition","green"
"Green transports",2010,1245,"Green transition","green"
"Cybersecurity",2018,1233,"Digital transition","blue"
"Advanced Sustainable Materials",2014,1219,"Green transition","green"
"Internet of things",2011,1215,"Digital transition","blue"
"Solar energy",2013,1215,"Green transition","green"
"Advanced Sustainable Materials",2013,1201,"Green transition","green"
"Internet of things",2010,1194,"Digital transition","blue"
"Solar energy",2014,1194,"Green transition","green"
"Solar energy",2011,1190,"Green transition","green"
"Batteries",2017,1188,"Green transition","green"
"Cybersecurity",2016,1184,"Digital transition","blue"
"Advanced Sustainable Materials",2016,1180,"Green transition","green"
"Advanced Sustainable Materials",2019,1155,"Green transition","green"
"Cybersecurity",2017,1138,"Digital transition","blue"
"Advanced Sustainable Materials",2015,1117,"Green transition","green"
"Solar energy",2010,1104,"Green transition","green"
"Solar energy",2015,1048,"Green transition","green"
"Autonomous vehicles",2020,1029,"Digital transition","blue"
"Artificial intelligence",2020,1028,"Digital transition","blue"
"Advanced Sustainable Materials",2012,1013,"Green transition","green"
"Cybersecurity",2015,1008,"Digital transition","blue"
"Autonomous vehicles",2019,994,"Digital transition","blue"
"Batteries",2021,991,"Green transition","green"
"Artificial intelligence",2019,972,"Digital transition","blue"
"Advanced Sustainable Materials",2020,955,"Green transition","green"
"Cybersecurity",2014,951,"Digital transition","blue"
"Solar energy",2016,943,"Green transition","green"
"Augmented reality",2019,941,"Digital transition","blue"
"Internet of things",2021,939,"Digital transition","blue"
"Batteries",2010,928,"Green transition","green"
"Solar energy",2018,905,"Green transition","green"
"Additive manufacturing",2020,903,"Digital transition","blue"
"Autonomous vehicles",2018,890,"Digital transition","blue"
"Advanced Sustainable Materials",2011,877,"Green transition","green"
"Solar energy",2017,855,"Green transition","green"
"Advanced Sustainable Materials",2010,849,"Green transition","green"
"Cybersecurity",2013,849,"Digital transition","blue"
"Augmented reality",2018,820,"Digital transition","blue"
"Cybersecurity",2012,814,"Digital transition","blue"
"Solar energy",2019,800,"Green transition","green"
"Green transports",2021,778,"Green transition","green"
"Additive manufacturing",2019,772,"Digital transition","blue"
"Cybersecurity",2010,765,"Digital transition","blue"
"Cybersecurity",2011,736,"Digital transition","blue"
"Cloud computing",2018,733,"Digital transition","blue"
"Additive manufacturing",2018,702,"Digital transition","blue"
"Autonomous vehicles",2017,698,"Digital transition","blue"
"Solar energy",2020,695,"Green transition","green"
"Cloud computing",2017,694,"Digital transition","blue"
"Cloud computing",2019,692,"Digital transition","blue"
"Blockchain",2019,690,"Digital transition","blue"
"Blockchain",2020,690,"Digital transition","blue"
"Cloud computing",2015,679,"Digital transition","blue"
"Cloud computing",2014,675,"Digital transition","blue"
"Green buildings",2012,673,"Green transition","green"
"Augmented reality",2020,671,"Digital transition","blue"
"Green buildings",2014,666,"Green transition","green"
"Augmented reality",2017,662,"Digital transition","blue"
"Cloud computing",2016,659,"Digital transition","blue"
"Artificial intelligence",2021,656,"Digital transition","blue"
"Augmented reality",2016,652,"Digital transition","blue"
"Green buildings",2011,641,"Green transition","green"
"Green buildings",2013,639,"Green transition","green"
"Green buildings",2015,639,"Green transition","green"
"Cloud computing",2020,636,"Digital transition","blue"
"Green buildings",2016,631,"Green transition","green"
"Blockchain",2018,625,"Digital transition","blue"
"Nanotechnology",2012,624,"Digital transition","blue"
"Cybersecurity",2021,610,"Digital transition","blue"
"Green buildings",2010,608,"Green transition","green"
"Biofuels",2012,601,"Green transition","green"
"Air & Water pollution reduction",2021,593,"Green transition","green"
"Autonomous vehicles",2016,591,"Digital transition","blue"
"Wind energy",2020,585,"Green transition","green"
"Nanotechnology",2011,583,"Digital transition","blue"
"Additive manufacturing",2017,582,"Digital transition","blue"
"Cloud computing",2013,581,"Digital transition","blue"
"Biofuels",2014,578,"Green transition","green"
"Nanotechnology",2010,578,"Digital transition","blue"
"Biofuels",2013,576,"Green transition","green"
"Augmented reality",2015,573,"Digital transition","blue"
"Wind energy",2012,573,"Green transition","green"
"Augmented reality",2014,572,"Digital transition","blue"
"Artificial intelligence",2018,565,"Digital transition","blue"
"Blockchain",2017,563,"Digital transition","blue"
"Green buildings",2017,560,"Green transition","green"
"Blockchain",2016,559,"Digital transition","blue"
"Green buildings",2018,559,"Green transition","green"
"Biofuels",2011,554,"Green transition","green"
"Wind energy",2013,543,"Green transition","green"
"Advanced Sustainable Materials",2021,541,"Green transition","green"
"Green buildings",2019,537,"Green transition","green"
"Wind energy",2018,536,"Green transition","green"
"Biofuels",2015,535,"Green transition","green"
"Autonomous vehicles",2015,518,"Digital transition","blue"
"Wind energy",2019,518,"Green transition","green"
"Cloud computing",2010,514,"Digital transition","blue"
"Nanotechnology",2013,514,"Digital transition","blue"
"Cloud computing",2012,512,"Digital transition","blue"
"Recycling technologies",2015,512,"Green transition","green"
"Recycling technologies",2016,510,"Green transition","green"
"Biofuels",2010,507,"Green transition","green"
"Recycling technologies",2014,501,"Green transition","green"
"Wind energy",2014,496,"Green transition","green"
"Recycling technologies",2013,495,"Green transition","green"
"Autonomous vehicles",2021,493,"Digital transition","blue"
"Recycling technologies",2012,491,"Green transition","green"
"Smart grids",2019,483,"Digital transition","blue"
"Green buildings",2020,482,"Green transition","green"
"Nanotechnology",2014,481,"Digital transition","blue"
"Cloud computing",2011,480,"Digital transition","blue"
"Recycling technologies",2017,479,"Green transition","green"
"Biofuels",2016,476,"Green transition","green"
"Wind energy",2011,473,"Green transition","green"
"Hydrogen",2020,472,"Green transition","green"
"Biofuels",2017,471,"Green transition","green"
"Recycling technologies",2020,466,"Green transition","green"
"Biofuels",2018,465,"Green transition","green"
"Recycling technologies",2011,460,"Green transition","green"
"Additive manufacturing",2021,459,"Digital transition","blue"
"Waste management",2017,456,"Green transition","green"
"Wind energy",2017,452,"Green transition","green"
"Nanotechnology",2017,443,"Digital transition","blue"
"Smart grids",2014,438,"Digital transition","blue"
"Artificial intelligence",2017,437,"Digital transition","blue"
"Autonomous vehicles",2014,434,"Digital transition","blue"
"Recycling technologies",2018,434,"Green transition","green"
"Blockchain",2014,433,"Digital transition","blue"
"Wind energy",2015,433,"Green transition","green"
"Nanotechnology",2019,432,"Digital transition","blue"
"Blockchain",2015,431,"Digital transition","blue"
"Augmented reality",2013,430,"Digital transition","blue"
"Hydrogen",2019,430,"Green transition","green"
"Wind energy",2010,428,"Green transition","green"
"Nanotechnology",2018,417,"Digital transition","blue"
"Hydrogen",2018,410,"Green transition","green"
"Nanotechnology",2016,405,"Digital transition","blue"
"Waste management",2015,405,"Green transition","green"
"Recycling technologies",2010,403,"Green transition","green"
"Smart grids",2012,403,"Digital transition","blue"
"Smart grids",2018,400,"Digital transition","blue"
"Additive manufacturing",2016,399,"Digital transition","blue"
"Hydrogen",2013,399,"Green transition","green"
"Blockchain",2013,397,"Digital transition","blue"
"Waste management",2018,397,"Green transition","green"
"Waste management",2014,396,"Green transition","green"
"Smart grids",2020,395,"Digital transition","blue"
"Hydrogen",2015,394,"Green transition","green"
"Smart grids",2013,394,"Digital transition","blue"
"Smart grids",2015,393,"Digital transition","blue"
"Waste management",2013,392,"Green transition","green"
"Waste management",2019,391,"Green transition","green"
"Augmented reality",2012,388,"Digital transition","blue"
"Biofuels",2019,386,"Green transition","green"
"Waste management",2011,378,"Green transition","green"
"Waste management",2020,376,"Green transition","green"
"Hydrogen",2014,373,"Green transition","green"
"Waste management",2016,373,"Green transition","green"
"Hydrogen",2011,372,"Green transition","green"
"Recycling technologies",2019,366,"Green transition","green"
"Quantum computers",2012,364,"Digital transition","blue"
"Nanotechnology",2015,363,"Digital transition","blue"
"Blockchain",2012,360,"Digital transition","blue"
"Smart grids",2016,360,"Digital transition","blue"
"Hydrogen",2016,359,"Green transition","green"
"Waste management",2012,359,"Green transition","green"
"Hydrogen",2012,356,"Green transition","green"
"Hydrogen",2010,353,"Green transition","green"
"Wind energy",2016,351,"Green transition","green"
"Augmented reality",2021,348,"Digital transition","blue"
"Smart grids",2017,345,"Digital transition","blue"
"Waste management",2010,340,"Green transition","green"
"Biofuels",2020,334,"Green transition","green"
"Solar energy",2021,330,"Green transition","green"
"Autonomous vehicles",2013,329,"Digital transition","blue"
"Quantum computers",2014,328,"Digital transition","blue"
"Artificial intelligence",2015,324,"Digital transition","blue"
"Quantum computers",2011,324,"Digital transition","blue"
"Artificial intelligence",2016,321,"Digital transition","blue"
"Hydrogen",2017,319,"Green transition","green"
"Quantum computers",2013,319,"Digital transition","blue"
"Hydrogen",2021,311,"Green transition","green"
"Smart grids",2011,307,"Digital transition","blue"
"Blockchain",2010,302,"Digital transition","blue"
"Cloud computing",2021,299,"Digital transition","blue"
"Nanotechnology",2020,299,"Digital transition","blue"
"Quantum computers",2018,298,"Digital transition","blue"
"Autonomous robots",2019,296,"Digital transition","blue"
"Artificial intelligence",2014,290,"Digital transition","blue"
"Quantum computers",2017,289,"Digital transition","blue"
"Blockchain",2011,287,"Digital transition","blue"
"Autonomous robots",2020,284,"Digital transition","blue"
"Autonomous robots",2017,278,"Digital transition","blue"
"Quantum computers",2019,271,"Digital transition","blue"
"Autonomous vehicles",2012,270,"Digital transition","blue"
"Quantum computers",2010,267,"Digital transition","blue"
"Quantum computers",2015,263,"Digital transition","blue"
"Quantum computers",2016,263,"Digital transition","blue"
"Blockchain",2021,261,"Digital transition","blue"
"Augmented reality",2010,257,"Digital transition","blue"
"Smart grids",2010,250,"Digital transition","blue"
"Augmented reality",2011,248,"Digital transition","blue"
"Autonomous robots",2018,247,"Digital transition","blue"
"Autonomous vehicles",2011,242,"Digital transition","blue"
"Quantum computers",2020,237,"Digital transition","blue"
"Additive manufacturing",2015,234,"Digital transition","blue"
"Efficient power & combustion",2012,230,"Green transition","green"
"Artificial intelligence",2013,227,"Digital transition","blue"
"Recycling technologies",2021,220,"Green transition","green"
"Autonomous vehicles",2010,215,"Digital transition","blue"
"Wind energy",2021,209,"Green transition","green"
"Water related adaptation technologies",2016,206,"Green transition","green"
"Waste management",2021,205,"Green transition","green"
"Water related adaptation technologies",2017,203,"Green transition","green"
"Green buildings",2021,201,"Green transition","green"
"Water related adaptation technologies",2014,201,"Green transition","green"
"Efficient power & combustion",2014,193,"Green transition","green"
"Smart grids",2021,192,"Digital transition","blue"
"Water related adaptation technologies",2018,191,"Green transition","green"
"Water related adaptation technologies",2012,189,"Green transition","green"
"Efficient power & combustion",2010,187,"Green transition","green"
"Nanotechnology",2021,186,"Digital transition","blue"
"Water related adaptation technologies",2020,185,"Green transition","green"
"Efficient power & combustion",2013,180,"Green transition","green"
"Artificial intelligence",2012,179,"Digital transition","blue"
"Water related adaptation technologies",2019,179,"Green transition","green"
"Water related adaptation technologies",2015,176,"Green transition","green"
"Efficient power & combustion",2015,171,"Green transition","green"
"Efficient power & combustion",2011,167,"Green transition","green"
"Autonomous robots",2016,166,"Digital transition","blue"
"Efficient power & combustion",2016,166,"Green transition","green"
"Biofuels",2021,162,"Green transition","green"
"Other energy storage",2014,162,"Green transition","green"
"Water related adaptation technologies",2011,162,"Green transition","green"
"Artificial intelligence",2011,160,"Digital transition","blue"
