"id","x","y","parent","color"
"Advanced Sustainable Materials",2017,133,"Green transition","green"
"Advanced Sustainable Materials",2013,122,"Green transition","green"
"Advanced Sustainable Materials",2014,113,"Green transition","green"
"Advanced Sustainable Materials",2019,113,"Green transition","green"
"Advanced Sustainable Materials",2015,112,"Green transition","green"
"Advanced Sustainable Materials",2012,106,"Green transition","green"
"Advanced Sustainable Materials",2018,101,"Green transition","green"
"Green buildings",2011,100,"Green transition","green"
"Air & Water pollution reduction",2018,89,"Green transition","green"
"Advanced Sustainable Materials",2016,85,"Green transition","green"
"Advanced Sustainable Materials",2011,84,"Green transition","green"
"Green buildings",2012,82,"Green transition","green"
"Air & Water pollution reduction",2015,80,"Green transition","green"
"Air & Water pollution reduction",2019,79,"Green transition","green"
"Green buildings",2013,78,"Green transition","green"
"Air & Water pollution reduction",2014,74,"Green transition","green"
"Air & Water pollution reduction",2017,72,"Green transition","green"
"Green buildings",2010,72,"Green transition","green"
"Green buildings",2019,69,"Green transition","green"
"Advanced Sustainable Materials",2020,68,"Green transition","green"
"Air & Water pollution reduction",2020,68,"Green transition","green"
"Air & Water pollution reduction",2010,67,"Green transition","green"
"Air & Water pollution reduction",2012,67,"Green transition","green"
"Green buildings",2015,67,"Green transition","green"
"Green buildings",2020,66,"Green transition","green"
"Air & Water pollution reduction",2013,65,"Green transition","green"
"Air & Water pollution reduction",2016,64,"Green transition","green"
"Advanced Sustainable Materials",2010,62,"Green transition","green"
"Wind energy",2019,58,"Green transition","green"
"Green buildings",2018,57,"Green transition","green"
"Wind energy",2014,56,"Green transition","green"
"Wind energy",2011,55,"Green transition","green"
"Advanced Sustainable Materials",2021,54,"Green transition","green"
"Green buildings",2014,53,"Green transition","green"
"Wind energy",2018,52,"Green transition","green"
"Wind energy",2013,52,"Green transition","green"
"Wind energy",2012,51,"Green transition","green"
"Wind energy",2020,50,"Green transition","green"
"Solar energy",2011,49,"Green transition","green"
"Water related adaptation technologies",2018,49,"Green transition","green"
"Wind energy",2015,49,"Green transition","green"
"Air & Water pollution reduction",2011,48,"Green transition","green"
"Green buildings",2016,47,"Green transition","green"
"Wind energy",2017,47,"Green transition","green"
"Solar energy",2010,46,"Green transition","green"
"Green buildings",2017,45,"Green transition","green"
"Wind energy",2016,44,"Green transition","green"
"Solar energy",2012,43,"Green transition","green"
"Water related adaptation technologies",2019,42,"Green transition","green"
"Solar energy",2013,39,"Green transition","green"
"Water related adaptation technologies",2016,35,"Green transition","green"
"Autonomous vehicles",2017,34,"Digital transition","blue"
"Water related adaptation technologies",2017,34,"Green transition","green"
"Water related adaptation technologies",2014,34,"Green transition","green"
"Water related adaptation technologies",2020,33,"Green transition","green"
"Water related adaptation technologies",2011,33,"Green transition","green"
"Solar energy",2014,32,"Green transition","green"
"Wind energy",2010,31,"Green transition","green"
"Solar energy",2015,27,"Green transition","green"
"Solar energy",2020,27,"Green transition","green"
"Solar energy",2019,27,"Green transition","green"
"Autonomous vehicles",2018,25,"Digital transition","blue"
"Green buildings",2021,24,"Green transition","green"
"Recycling technologies",2012,24,"Green transition","green"
"Recycling technologies",2018,23,"Green transition","green"
"Batteries",2011,22,"Green transition","green"
"Solar energy",2018,22,"Green transition","green"
"Batteries",2012,21,"Green transition","green"
"Water related adaptation technologies",2010,21,"Green transition","green"
"Autonomous vehicles",2015,20,"Digital transition","blue"
"Batteries",2019,20,"Green transition","green"
"Recycling technologies",2019,20,"Green transition","green"
"Solar energy",2016,20,"Green transition","green"
"Water related adaptation technologies",2013,20,"Green transition","green"
"Wind energy",2021,20,"Green transition","green"
"Air & Water pollution reduction",2021,19,"Green transition","green"
"Green transports",2015,19,"Green transition","green"
"Internet of things",2018,19,"Digital transition","blue"
"Marine & hydro energy",2014,19,"Green transition","green"
"Additive manufacturing",2020,18,"Digital transition","blue"
"Batteries",2013,18,"Green transition","green"
"Biofuels",2017,18,"Green transition","green"
"Biofuels",2012,18,"Green transition","green"
"Recycling technologies",2016,18,"Green transition","green"
"Solar energy",2017,18,"Green transition","green"
"Autonomous vehicles",2020,17,"Digital transition","blue"
"Batteries",2020,17,"Green transition","green"
"Biotechnology",2017,17,"Green transition","green"
"Green transports",2014,17,"Green transition","green"
"Green transports",2020,17,"Green transition","green"
"Green transports",2018,17,"Green transition","green"
"Recycling technologies",2015,17,"Green transition","green"
"Water related adaptation technologies",2012,17,"Green transition","green"
"Water related adaptation technologies",2015,17,"Green transition","green"
"Additive manufacturing",2019,16,"Digital transition","blue"
"Batteries",2014,16,"Green transition","green"
"Biofuels",2018,16,"Green transition","green"
"Green transports",2012,16,"Green transition","green"
"Green transports",2019,16,"Green transition","green"
"Recycling technologies",2010,16,"Green transition","green"
"Autonomous vehicles",2019,15,"Digital transition","blue"
"Biofuels",2016,15,"Green transition","green"
"Green transports",2011,15,"Green transition","green"
"Marine & hydro energy",2012,15,"Green transition","green"
"Waste management",2015,15,"Green transition","green"
"Water related adaptation technologies",2021,15,"Green transition","green"
"Batteries",2015,14,"Green transition","green"
"Internet of things",2015,14,"Digital transition","blue"
"Internet of things",2019,14,"Digital transition","blue"
"Marine & hydro energy",2011,14,"Green transition","green"
"Waste management",2019,14,"Green transition","green"
"Additive manufacturing",2018,13,"Digital transition","blue"
"Autonomous vehicles",2016,13,"Digital transition","blue"
"Autonomous vehicles",2013,13,"Digital transition","blue"
"Batteries",2010,13,"Green transition","green"
"Green transports",2017,13,"Green transition","green"
"Green transports",2010,13,"Green transition","green"
"Internet of things",2016,13,"Digital transition","blue"
"Recycling technologies",2013,13,"Green transition","green"
"Waste management",2012,13,"Green transition","green"
"Autonomous vehicles",2014,12,"Digital transition","blue"
"Batteries",2017,12,"Green transition","green"
"Biofuels",2014,12,"Green transition","green"
"Biofuels",2015,12,"Green transition","green"
"Green transports",2013,12,"Green transition","green"
"Marine & hydro energy",2016,12,"Green transition","green"
"Marine & hydro energy",2013,12,"Green transition","green"
"Recycling technologies",2014,12,"Green transition","green"
"Recycling technologies",2020,12,"Green transition","green"
"Recycling technologies",2017,12,"Green transition","green"
"Augmented reality",2019,11,"Digital transition","blue"
"Batteries",2018,11,"Green transition","green"
"Internet of things",2020,11,"Digital transition","blue"
"Solar energy",2021,11,"Green transition","green"
"Marine & hydro energy",2017,10,"Green transition","green"
"Marine & hydro energy",2020,10,"Green transition","green"
"Marine & hydro energy",2010,10,"Green transition","green"
"Waste management",2011,10,"Green transition","green"
"Batteries",2016,9,"Green transition","green"
"Biofuels",2010,9,"Green transition","green"
"Recycling technologies",2011,9,"Green transition","green"
"Waste management",2017,9,"Green transition","green"
"Additive manufacturing",2021,8,"Digital transition","blue"
"Augmented reality",2018,8,"Digital transition","blue"
"Augmented reality",2016,8,"Digital transition","blue"
"Autonomous robots",2019,8,"Digital transition","blue"
"Biofuels",2011,8,"Green transition","green"
"Cybersecurity",2015,8,"Digital transition","blue"
"Green transports",2016,8,"Green transition","green"
"Marine & hydro energy",2018,8,"Green transition","green"
"Other energy storage",2013,8,"Green transition","green"
"Recycling technologies",2021,8,"Green transition","green"
"Waste management",2013,8,"Green transition","green"
"Additive manufacturing",2017,7,"Digital transition","blue"
"Autonomous vehicles",2021,7,"Digital transition","blue"
"Biofuels",2020,7,"Green transition","green"
"Blockchain",2015,7,"Digital transition","blue"
"Internet of things",2012,7,"Digital transition","blue"
"Marine & hydro energy",2015,7,"Green transition","green"
"Marine & hydro energy",2019,7,"Green transition","green"
"Other energy storage",2011,7,"Green transition","green"
"Waste management",2018,7,"Green transition","green"
"Waste management",2010,7,"Green transition","green"
"Waste management",2016,7,"Green transition","green"
