"id","x","y","parent","color"
"Biotechnology",2019,1240,"Green transition","green"
"Biotechnology",2018,1135,"Green transition","green"
"Biotechnology",2020,1115,"Green transition","green"
"Biotechnology",2017,1113,"Green transition","green"
"Biotechnology",2016,964,"Green transition","green"
"Biotechnology",2015,868,"Green transition","green"
"Biotechnology",2014,865,"Green transition","green"
"Biotechnology",2013,831,"Green transition","green"
"Biotechnology",2012,773,"Green transition","green"
"Biotechnology",2010,678,"Green transition","green"
"Biotechnology",2011,642,"Green transition","green"
"Biotechnology",2021,527,"Green transition","green"
"Advanced Sustainable Materials",2017,290,"Green transition","green"
"Advanced Sustainable Materials",2019,289,"Green transition","green"
"Advanced Sustainable Materials",2018,260,"Green transition","green"
"Advanced Sustainable Materials",2020,243,"Green transition","green"
"Autonomous vehicles",2020,225,"Digital transition","blue"
"Autonomous vehicles",2019,198,"Digital transition","blue"
"Advanced Sustainable Materials",2016,193,"Green transition","green"
"Advanced Sustainable Materials",2013,176,"Green transition","green"
"Autonomous vehicles",2018,175,"Digital transition","blue"
"Advanced Sustainable Materials",2015,174,"Green transition","green"
"Air & Water pollution reduction",2016,171,"Green transition","green"
"Air & Water pollution reduction",2019,163,"Green transition","green"
"Advanced Sustainable Materials",2014,162,"Green transition","green"
"Air & Water pollution reduction",2018,159,"Green transition","green"
"Advanced Sustainable Materials",2012,142,"Green transition","green"
"Air & Water pollution reduction",2017,141,"Green transition","green"
"Air & Water pollution reduction",2020,140,"Green transition","green"
"Advanced Sustainable Materials",2011,132,"Green transition","green"
"Advanced Sustainable Materials",2021,128,"Green transition","green"
"Advanced Sustainable Materials",2010,128,"Green transition","green"
"Air & Water pollution reduction",2015,127,"Green transition","green"
"Water related adaptation technologies",2018,125,"Green transition","green"
"Water related adaptation technologies",2017,122,"Green transition","green"
"Air & Water pollution reduction",2014,121,"Green transition","green"
"Autonomous vehicles",2017,114,"Digital transition","blue"
"Waste management",2019,114,"Green transition","green"
"Air & Water pollution reduction",2012,113,"Green transition","green"
