"id","x","y","parent","color"
"Additive manufacturing",2019,57.3,"Digital transition","blue"
"Additive manufacturing",2018,55.71,"Digital transition","blue"
"Additive manufacturing",2020,63.16,"Digital transition","blue"
"Additive manufacturing",2017,50.97,"Digital transition","blue"
"Nanotechnology",2013,77.8,"Digital transition","blue"
"Nanotechnology",2012,79.95,"Digital transition","blue"
"Nanotechnology",2019,34.94,"Digital transition","blue"
"Nanotechnology",2017,41.89,"Digital transition","blue"
"Nanotechnology",2018,36.79,"Digital transition","blue"
"Nanotechnology",2014,69.71,"Digital transition","blue"
"Nanotechnology",2011,82.24,"Digital transition","blue"
"Nanotechnology",2016,47.51,"Digital transition","blue"
"Additive manufacturing",2016,45.29,"Digital transition","blue"
"Nanotechnology",2015,53.04,"Digital transition","blue"
"Nanotechnology",2010,81,"Digital transition","blue"
"Additive manufacturing",2021,62.41,"Digital transition","blue"
"Additive manufacturing",2015,40.01,"Digital transition","blue"
"Nanotechnology",2020,27.35,"Digital transition","blue"
"Nanotechnology",2021,30.23,"Digital transition","blue"
"Additive manufacturing",2014,22.77,"Digital transition","blue"
"Additive manufacturing",2013,10.56,"Digital transition","blue"
"Additive manufacturing",2012,9.8,"Digital transition","blue"
"Quantum computers",2012,8.74,"Digital transition","blue"
"Quantum computers",2013,8.19,"Digital transition","blue"
"Additive manufacturing",2011,9.43,"Digital transition","blue"
"Additive manufacturing",2010,8.77,"Digital transition","blue"
"Quantum computers",2010,8.68,"Digital transition","blue"
"Quantum computers",2011,7.49,"Digital transition","blue"
"Quantum computers",2017,3.53,"Digital transition","blue"
"Quantum computers",2019,2.78,"Digital transition","blue"
"Quantum computers",2018,2.7,"Digital transition","blue"
"Quantum computers",2020,2.9,"Digital transition","blue"
"Quantum computers",2016,3.4,"Digital transition","blue"
"Quantum computers",2014,3.94,"Digital transition","blue"
"Quantum computers",2015,3.13,"Digital transition","blue"
"Cybersecurity",2019,1.67,"Digital transition","blue"
"Cybersecurity",2020,2,"Digital transition","blue"
"Cybersecurity",2018,1.33,"Digital transition","blue"
"Cybersecurity",2017,1.42,"Digital transition","blue"
"Augmented reality",2020,1.31,"Digital transition","blue"
"Augmented reality",2019,1.04,"Digital transition","blue"
"Quantum computers",2021,2.51,"Digital transition","blue"
"Autonomous robots",2018,0.94,"Digital transition","blue"
"Artificial intelligence",2020,1.02,"Digital transition","blue"
"Cybersecurity",2016,1.18,"Digital transition","blue"
"Artificial intelligence",2019,0.77,"Digital transition","blue"
"Augmented reality",2017,0.85,"Digital transition","blue"
"Artificial intelligence",2021,1.62,"Digital transition","blue"
"Augmented reality",2018,0.68,"Digital transition","blue"
"Autonomous vehicles",2018,0.68,"Digital transition","blue"
"Cybersecurity",2015,1.1,"Digital transition","blue"
"Augmented reality",2016,0.89,"Digital transition","blue"
"Autonomous vehicles",2014,1.12,"Digital transition","blue"
"Autonomous robots",2020,0.61,"Digital transition","blue"
"Autonomous vehicles",2015,0.87,"Digital transition","blue"
"Autonomous vehicles",2020,0.61,"Digital transition","blue"
"Artificial intelligence",2018,0.47,"Digital transition","blue"
"Augmented reality",2014,0.91,"Digital transition","blue"
"Autonomous robots",2016,0.64,"Digital transition","blue"
"Autonomous robots",2015,0.69,"Digital transition","blue"
"Cybersecurity",2021,0.97,"Digital transition","blue"
"Augmented reality",2021,0.89,"Digital transition","blue"
"Augmented reality",2015,0.64,"Digital transition","blue"
"Autonomous robots",2019,0.37,"Digital transition","blue"
"Autonomous vehicles",2019,0.37,"Digital transition","blue"
"Autonomous vehicles",2016,0.54,"Digital transition","blue"
"Blockchain",2020,0.45,"Digital transition","blue"
"Cybersecurity",2014,0.7,"Digital transition","blue"
"Cybersecurity",2013,0.72,"Digital transition","blue"
"Autonomous robots",2017,0.36,"Digital transition","blue"
"Autonomous vehicles",2013,0.65,"Digital transition","blue"
"Internet of things",2019,0.3,"Digital transition","blue"
"Internet of things",2018,0.32,"Digital transition","blue"
"Augmented reality",2013,0.57,"Digital transition","blue"
"Autonomous vehicles",2017,0.32,"Digital transition","blue"
"Internet of things",2020,0.33,"Digital transition","blue"
"Artificial intelligence",2017,0.28,"Digital transition","blue"
"Autonomous robots",2021,0.49,"Digital transition","blue"
"Autonomous robots",2013,0.43,"Digital transition","blue"
"Autonomous vehicles",2021,0.49,"Digital transition","blue"
"Blockchain",2019,0.2,"Digital transition","blue"
"Cloud computing",2019,0.2,"Digital transition","blue"
"Internet of things",2013,0.43,"Digital transition","blue"
"Autonomous vehicles",2012,0.38,"Digital transition","blue"
"Blockchain",2018,0.18,"Digital transition","blue"
"Cybersecurity",2012,0.38,"Digital transition","blue"
"Cybersecurity",2010,0.46,"Digital transition","blue"
"Internet of things",2017,0.2,"Digital transition","blue"
"Internet of things",2016,0.25,"Digital transition","blue"
"Smart grids",2020,0.2,"Digital transition","blue"
"Autonomous robots",2010,0.37,"Digital transition","blue"
