"id","x","y","parent","color"
"Cybersecurity",2020,31.92,"Digital transition","blue"
"Cybersecurity",2019,29.44,"Digital transition","blue"
"Internet of things",2019,29.39,"Digital transition","blue"
"Internet of things",2020,28.74,"Digital transition","blue"
"Cybersecurity",2018,31.65,"Digital transition","blue"
"Internet of things",2018,29.97,"Digital transition","blue"
"Cybersecurity",2016,33.31,"Digital transition","blue"
"Cybersecurity",2017,31.9,"Digital transition","blue"
"Internet of things",2017,28.54,"Digital transition","blue"
"Internet of things",2016,27.45,"Digital transition","blue"
"Cybersecurity",2015,32.53,"Digital transition","blue"
"Cybersecurity",2014,32.43,"Digital transition","blue"
"Cybersecurity",2013,32.02,"Digital transition","blue"
"Internet of things",2015,26.44,"Digital transition","blue"
"Cybersecurity",2012,30.8,"Digital transition","blue"
"Internet of things",2014,26.98,"Digital transition","blue"
"Cybersecurity",2010,32.39,"Digital transition","blue"
"Cybersecurity",2011,31.26,"Digital transition","blue"
"Internet of things",2012,26.37,"Digital transition","blue"
"Internet of things",2013,25.41,"Digital transition","blue"
"Blockchain",2020,13.49,"Digital transition","blue"
"Cybersecurity",2021,30.19,"Digital transition","blue"
"Internet of things",2011,26.65,"Digital transition","blue"
"Blockchain",2019,13.42,"Digital transition","blue"
"Internet of things",2021,29.33,"Digital transition","blue"
"Internet of things",2010,25.8,"Digital transition","blue"
"Blockchain",2018,13.36,"Digital transition","blue"
"Blockchain",2017,13.57,"Digital transition","blue"
"Blockchain",2016,13.33,"Digital transition","blue"
"Blockchain",2015,12.14,"Digital transition","blue"
"Blockchain",2014,12.35,"Digital transition","blue"
"Green transports",2010,14.34,"Green transition","green"
"Green transports",2011,13.76,"Green transition","green"
"Green transports",2013,11.76,"Green transition","green"
"Green transports",2012,11.91,"Green transition","green"
"Blockchain",2013,11.39,"Digital transition","blue"
"Blockchain",2012,11.4,"Digital transition","blue"
"Green transports",2020,6.17,"Green transition","green"
"Autonomous vehicles",2019,6.11,"Digital transition","blue"
"Green transports",2015,8.14,"Green transition","green"
"Autonomous vehicles",2020,5.22,"Digital transition","blue"
"Blockchain",2011,10.26,"Digital transition","blue"
"Blockchain",2010,10.34,"Digital transition","blue"
"Green transports",2014,8,"Green transition","green"
