"id","x","y","parent","color"
"Solar energy",2012,45.85,"Green transition","green"
"Solar energy",2013,41.98,"Green transition","green"
"Solar energy",2014,37.56,"Green transition","green"
"Solar energy",2011,46.11,"Green transition","green"
"Solar energy",2019,29.37,"Green transition","green"
"Solar energy",2018,28.35,"Green transition","green"
"Solar energy",2017,29.11,"Green transition","green"
"Solar energy",2020,34.18,"Green transition","green"
"Solar energy",2016,32.24,"Green transition","green"
"Solar energy",2015,33.88,"Green transition","green"
"Solar energy",2010,44.39,"Green transition","green"
"Augmented reality",2019,15.77,"Digital transition","blue"
"Augmented reality",2018,15.25,"Digital transition","blue"
"Augmented reality",2017,15.09,"Digital transition","blue"
"Solar energy",2021,35.05,"Green transition","green"
"Augmented reality",2016,13.22,"Digital transition","blue"
"Augmented reality",2020,13.24,"Digital transition","blue"
"Internet of things",2018,8.42,"Digital transition","blue"
"Augmented reality",2014,9.98,"Digital transition","blue"
"Augmented reality",2015,11.01,"Digital transition","blue"
"Artificial intelligence",2019,8.06,"Digital transition","blue"
"Internet of things",2015,10.27,"Digital transition","blue"
"Quantum computers",2019,7.56,"Digital transition","blue"
"Quantum computers",2018,7.45,"Digital transition","blue"
"Internet of things",2017,8.37,"Digital transition","blue"
"Internet of things",2014,8.67,"Digital transition","blue"
"Internet of things",2016,8.88,"Digital transition","blue"
"Internet of things",2019,6.65,"Digital transition","blue"
"Quantum computers",2012,8.76,"Digital transition","blue"
"Nanotechnology",2012,8.73,"Digital transition","blue"
"Quantum computers",2013,8.02,"Digital transition","blue"
"Quantum computers",2017,7.22,"Digital transition","blue"
"Artificial intelligence",2020,8.43,"Digital transition","blue"
"Nanotechnology",2011,9.44,"Digital transition","blue"
"Cybersecurity",2018,6.09,"Digital transition","blue"
"Quantum computers",2014,7.21,"Digital transition","blue"
"Internet of things",2013,7.42,"Digital transition","blue"
"Nanotechnology",2013,7.3,"Digital transition","blue"
"Quantum computers",2011,8.97,"Digital transition","blue"
"Nanotechnology",2010,10.64,"Digital transition","blue"
"Quantum computers",2020,7.79,"Digital transition","blue"
"Advanced Sustainable Materials",2017,6.06,"Green transition","green"
"Quantum computers",2010,9.72,"Digital transition","blue"
"Cybersecurity",2019,5.26,"Digital transition","blue"
"Augmented reality",2013,6.52,"Digital transition","blue"
"Advanced Sustainable Materials",2019,5.13,"Green transition","green"
"Cybersecurity",2014,6.21,"Digital transition","blue"
"Quantum computers",2016,6.56,"Digital transition","blue"
"Cybersecurity",2017,5.79,"Digital transition","blue"
"Advanced Sustainable Materials",2016,6.39,"Green transition","green"
"Autonomous vehicles",2019,4.98,"Digital transition","blue"
"Artificial intelligence",2018,5.01,"Digital transition","blue"
"Cybersecurity",2015,6.53,"Digital transition","blue"
"Quantum computers",2015,6.51,"Digital transition","blue"
"Advanced Sustainable Materials",2014,5.79,"Green transition","green"
"Cloud computing",2018,4.81,"Digital transition","blue"
"Internet of things",2020,6.33,"Digital transition","blue"
"Advanced Sustainable Materials",2013,5.85,"Green transition","green"
"Advanced Sustainable Materials",2018,4.67,"Green transition","green"
"Nanotechnology",2018,4.67,"Digital transition","blue"
"Internet of things",2012,6.18,"Digital transition","blue"
"Cybersecurity",2016,5.82,"Digital transition","blue"
"Cybersecurity",2013,5.61,"Digital transition","blue"
"Nanotechnology",2014,5.41,"Digital transition","blue"
"Augmented reality",2021,11.91,"Digital transition","blue"
"Cloud computing",2015,5.77,"Digital transition","blue"
"Nanotechnology",2019,4.26,"Digital transition","blue"
"Cloud computing",2014,5.01,"Digital transition","blue"
"Advanced Sustainable Materials",2015,5.47,"Green transition","green"
"Internet of things",2011,6.19,"Digital transition","blue"
"Advanced Sustainable Materials",2012,5.33,"Green transition","green"
"Autonomous vehicles",2018,4,"Digital transition","blue"
