"id","x","y","parent","color"
"Biotechnology",2019,86.48,"Green transition","green"
"Biotechnology",2018,86.05,"Green transition","green"
"Biotechnology",2020,88.03,"Green transition","green"
"Biotechnology",2017,85.53,"Green transition","green"
"Biotechnology",2016,85.84,"Green transition","green"
"Biotechnology",2014,85.92,"Green transition","green"
"Biotechnology",2015,85.57,"Green transition","green"
"Biotechnology",2013,86.4,"Green transition","green"
"Biotechnology",2012,86.91,"Green transition","green"
"Biotechnology",2011,87.94,"Green transition","green"
"Biotechnology",2010,88.21,"Green transition","green"
"Biotechnology",2021,90.05,"Green transition","green"
"Advanced Sustainable Materials",2019,6.18,"Green transition","green"
"Advanced Sustainable Materials",2018,6.14,"Green transition","green"
"Advanced Sustainable Materials",2017,5.93,"Green transition","green"
"Advanced Sustainable Materials",2020,5.4,"Green transition","green"
"Advanced Sustainable Materials",2014,6.5,"Green transition","green"
"Advanced Sustainable Materials",2016,5.56,"Green transition","green"
"Advanced Sustainable Materials",2013,6.17,"Green transition","green"
"Advanced Sustainable Materials",2015,5.59,"Green transition","green"
"Advanced Sustainable Materials",2012,5.32,"Green transition","green"
"Advanced Sustainable Materials",2011,4.91,"Green transition","green"
"Advanced Sustainable Materials",2010,4.88,"Green transition","green"
"Air & Water pollution reduction",2017,3.01,"Green transition","green"
"Air & Water pollution reduction",2019,2.44,"Green transition","green"
"Advanced Sustainable Materials",2021,4.76,"Green transition","green"
"Air & Water pollution reduction",2020,2.39,"Green transition","green"
"Air & Water pollution reduction",2018,2.24,"Green transition","green"
"Air & Water pollution reduction",2016,2.67,"Green transition","green"
"Batteries",2018,1.9,"Green transition","green"
"Batteries",2015,2.61,"Green transition","green"
"Batteries",2017,1.94,"Green transition","green"
"Batteries",2016,2.16,"Green transition","green"
"Batteries",2019,1.68,"Green transition","green"
"Air & Water pollution reduction",2015,2.36,"Green transition","green"
"Air & Water pollution reduction",2012,2.47,"Green transition","green"
"Air & Water pollution reduction",2014,2.14,"Green transition","green"
"Air & Water pollution reduction",2010,2.34,"Green transition","green"
"Air & Water pollution reduction",2011,2.25,"Green transition","green"
"Batteries",2020,1.39,"Green transition","green"
"Air & Water pollution reduction",2013,1.93,"Green transition","green"
"Batteries",2014,1.57,"Green transition","green"
"Batteries",2013,1.6,"Green transition","green"
"Batteries",2012,1.47,"Green transition","green"
"Air & Water pollution reduction",2021,1.65,"Green transition","green"
"Waste management",2019,0.75,"Green transition","green"
"Batteries",2011,1.18,"Green transition","green"
"Solar energy",2016,0.88,"Green transition","green"
"Batteries",2010,1.15,"Green transition","green"
"Batteries",2021,1.34,"Green transition","green"
"Solar energy",2020,0.72,"Green transition","green"
"Solar energy",2017,0.65,"Green transition","green"
"Waste management",2018,0.63,"Green transition","green"
"Waste management",2017,0.64,"Green transition","green"
"Recycling technologies",2014,0.78,"Green transition","green"
"Waste management",2016,0.69,"Green transition","green"
"Green buildings",2016,0.65,"Green transition","green"
"Green buildings",2017,0.55,"Green transition","green"
"Waste management",2014,0.72,"Green transition","green"
"Solar energy",2018,0.52,"Green transition","green"
"Waste management",2020,0.54,"Green transition","green"
"Hydrogen",2018,0.51,"Green transition","green"
"Recycling technologies",2010,0.82,"Green transition","green"
"Solar energy",2019,0.47,"Green transition","green"
"Solar energy",2012,0.75,"Green transition","green"
"Solar energy",2015,0.66,"Green transition","green"
"Green buildings",2019,0.44,"Green transition","green"
"Hydrogen",2019,0.44,"Green transition","green"
"Recycling technologies",2016,0.56,"Green transition","green"
"Recycling technologies",2015,0.64,"Green transition","green"
"Solar energy",2014,0.63,"Green transition","green"
"Biofuels",2011,0.72,"Green transition","green"
"Green buildings",2018,0.45,"Green transition","green"
"Recycling technologies",2013,0.68,"Green transition","green"
"Waste management",2013,0.68,"Green transition","green"
"Recycling technologies",2018,0.44,"Green transition","green"
"Recycling technologies",2017,0.45,"Green transition","green"
"Waste management",2011,0.7,"Green transition","green"
"Waste management",2012,0.65,"Green transition","green"
"Hydrogen",2017,0.43,"Green transition","green"
"Green buildings",2020,0.42,"Green transition","green"
"Recycling technologies",2019,0.38,"Green transition","green"
"Waste management",2010,0.64,"Green transition","green"
"Biofuels",2013,0.56,"Green transition","green"
"Green buildings",2015,0.51,"Green transition","green"
"Recycling technologies",2011,0.59,"Green transition","green"
"Solar energy",2013,0.56,"Green transition","green"
"Biofuels",2018,0.36,"Green transition","green"
"Green buildings",2013,0.53,"Green transition","green"
"Biofuels",2010,0.51,"Green transition","green"
"Biofuels",2015,0.43,"Green transition","green"
"Green buildings",2012,0.48,"Green transition","green"
"Green buildings",2014,0.42,"Green transition","green"
"Hydrogen",2015,0.43,"Green transition","green"
"Biofuels",2014,0.41,"Green transition","green"
"Recycling technologies",2020,0.32,"Green transition","green"
"Biofuels",2012,0.44,"Green transition","green"
"Green transports",2015,0.4,"Green transition","green"
"Recycling technologies",2012,0.44,"Green transition","green"
"Solar energy",2011,0.46,"Green transition","green"
"Waste management",2021,0.54,"Green transition","green"
"Biofuels",2017,0.28,"Green transition","green"
"Water related adaptation technologies",2018,0.28,"Green transition","green"
"Green transports",2018,0.26,"Green transition","green"
"Green buildings",2010,0.4,"Green transition","green"
"Waste management",2015,0.34,"Green transition","green"
"Biofuels",2019,0.22,"Green transition","green"
"Hydrogen",2011,0.35,"Green transition","green"
"Recycling technologies",2021,0.41,"Green transition","green"
"Green transports",2017,0.21,"Green transition","green"
"Hydrogen",2020,0.21,"Green transition","green"
"Green transports",2019,0.18,"Green transition","green"
"Hydrogen",2014,0.26,"Green transition","green"
"Water related adaptation technologies",2019,0.18,"Green transition","green"
"Green buildings",2021,0.34,"Green transition","green"
"Green buildings",2011,0.28,"Green transition","green"
"Hydrogen",2012,0.27,"Green transition","green"
"Solar energy",2010,0.29,"Green transition","green"
"Green transports",2011,0.26,"Green transition","green"
"Green transports",2016,0.2,"Green transition","green"
"Hydrogen",2016,0.2,"Green transition","green"
"Water related adaptation technologies",2017,0.17,"Green transition","green"
"Greenhouse gas capture",2012,0.23,"Green transition","green"
"Hydrogen",2013,0.23,"Green transition","green"
"Biofuels",2016,0.16,"Green transition","green"
"Green transports",2010,0.22,"Green transition","green"
"Green transports",2020,0.14,"Green transition","green"
"Hydrogen",2010,0.22,"Green transition","green"
"Water related adaptation technologies",2014,0.18,"Green transition","green"
"Green transports",2013,0.19,"Green transition","green"
"Greenhouse gas capture",2020,0.13,"Green transition","green"
"Other energy storage",2016,0.15,"Green transition","green"
"Solar energy",2021,0.23,"Green transition","green"
"Water related adaptation technologies",2015,0.17,"Green transition","green"
"Water related adaptation technologies",2020,0.13,"Green transition","green"
"Biofuels",2020,0.11,"Green transition","green"
"Biofuels",2021,0.21,"Green transition","green"
"Green transports",2014,0.15,"Green transition","green"
"Greenhouse gas capture",2016,0.13,"Green transition","green"
"Hydrogen",2021,0.21,"Green transition","green"
"Water related adaptation technologies",2012,0.17,"Green transition","green"
"Green transports",2012,0.15,"Green transition","green"
"Greenhouse gas capture",2011,0.15,"Green transition","green"
"Greenhouse gas capture",2014,0.13,"Green transition","green"
"Greenhouse gas capture",2018,0.1,"Green transition","green"
"Water related adaptation technologies",2013,0.14,"Green transition","green"
"Other energy storage",2015,0.11,"Green transition","green"
"Water related adaptation technologies",2016,0.1,"Green transition","green"
"Greenhouse gas capture",2015,0.09,"Green transition","green"
"Other energy storage",2020,0.07,"Green transition","green"
"Other energy storage",2019,0.07,"Green transition","green"
"Other energy storage",2014,0.09,"Green transition","green"
"Other energy storage",2017,0.07,"Green transition","green"
"Water related adaptation technologies",2021,0.13,"Green transition","green"
"Wind energy",2012,0.1,"Green transition","green"
"Greenhouse gas capture",2019,0.05,"Green transition","green"
"Greenhouse gas capture",2017,0.06,"Green transition","green"
"Other energy storage",2013,0.08,"Green transition","green"
"Other energy storage",2010,0.09,"Green transition","green"
"Water related adaptation technologies",2011,0.09,"Green transition","green"
"Greenhouse gas capture",2010,0.07,"Green transition","green"
"Greenhouse gas capture",2013,0.06,"Green transition","green"
"Nuclear energy",2015,0.06,"Green transition","green"
"Other energy storage",2018,0.04,"Green transition","green"
"Other energy storage",2011,0.07,"Green transition","green"
"Wind energy",2013,0.06,"Green transition","green"
"Wind energy",2010,0.07,"Green transition","green"
"Wind energy",2018,0.04,"Green transition","green"
"Efficient power & combustion",2017,0.03,"Green transition","green"
"Efficient power & combustion",2014,0.04,"Green transition","green"
"Efficient power & combustion",2013,0.04,"Green transition","green"
"Efficient power & combustion",2012,0.04,"Green transition","green"
"Geothermal energy",2019,0.03,"Green transition","green"
"Marine & hydro energy",2016,0.03,"Green transition","green"
"Marine & hydro energy",2013,0.04,"Green transition","green"
"Nuclear energy",2018,0.03,"Green transition","green"
"Other energy storage",2012,0.04,"Green transition","green"
"Water related adaptation technologies",2010,0.04,"Green transition","green"
"Wind energy",2011,0.04,"Green transition","green"
"Wind energy",2014,0.04,"Green transition","green"
"Wind energy",2017,0.03,"Green transition","green"
"Efficient power & combustion",2021,0.03,"Green transition","green"
"Efficient power & combustion",2011,0.02,"Green transition","green"
"Efficient power & combustion",2010,0.02,"Green transition","green"
"Efficient power & combustion",2016,0.02,"Green transition","green"
"Geothermal energy",2013,0.02,"Green transition","green"
"Geothermal energy",2012,0.02,"Green transition","green"
"Green transports",2021,0.03,"Green transition","green"
"Greenhouse gas capture",2021,0.03,"Green transition","green"
"Marine & hydro energy",2018,0.01,"Green transition","green"
"Marine & hydro energy",2010,0.02,"Green transition","green"
"Marine & hydro energy",2014,0.02,"Green transition","green"
"Marine & hydro energy",2012,0.02,"Green transition","green"
"Nuclear energy",2010,0.02,"Green transition","green"
"Nuclear energy",2013,0.02,"Green transition","green"
"Nuclear energy",2014,0.02,"Green transition","green"
"Nuclear energy",2012,0.02,"Green transition","green"
"Nuclear energy",2017,0.01,"Green transition","green"
"Other energy storage",2021,0.03,"Green transition","green"
"Wind energy",2021,0.03,"Green transition","green"
"Wind energy",2019,0.01,"Green transition","green"
"Wind energy",2016,0.02,"Green transition","green"
"Wind energy",2015,0.02,"Green transition","green"
