"id","x","y","parent","color"
"Smart grids",2018,57.14,"Digital transition","blue"
"Smart grids",2014,50.68,"Digital transition","blue"
"Smart grids",2019,52.66,"Digital transition","blue"
"Smart grids",2015,56.42,"Digital transition","blue"
"Smart grids",2012,44.24,"Digital transition","blue"
"Smart grids",2013,51.4,"Digital transition","blue"
"Smart grids",2017,44.13,"Digital transition","blue"
"Smart grids",2016,48.28,"Digital transition","blue"
"Smart grids",2020,58.26,"Digital transition","blue"
"Smart grids",2011,39.61,"Digital transition","blue"
"Smart grids",2010,40.71,"Digital transition","blue"
"Nanotechnology",2012,23.04,"Digital transition","blue"
"Quantum computers",2012,22.58,"Digital transition","blue"
"Quantum computers",2014,20.55,"Digital transition","blue"
"Nanotechnology",2011,26.62,"Digital transition","blue"
"Quantum computers",2017,21.79,"Digital transition","blue"
"Quantum computers",2011,25.32,"Digital transition","blue"
"Quantum computers",2015,21.79,"Digital transition","blue"
"Quantum computers",2016,26.21,"Digital transition","blue"
"Quantum computers",2010,26.43,"Digital transition","blue"
"Nanotechnology",2010,24.29,"Digital transition","blue"
"Nanotechnology",2013,18.44,"Digital transition","blue"
"Nanotechnology",2014,14.61,"Digital transition","blue"
"Quantum computers",2018,15.27,"Digital transition","blue"
"Quantum computers",2013,16.76,"Digital transition","blue"
"Quantum computers",2019,12.56,"Digital transition","blue"
"Smart grids",2021,44.44,"Digital transition","blue"
"Nanotechnology",2018,11.33,"Digital transition","blue"
"Nanotechnology",2017,10.61,"Digital transition","blue"
"Nanotechnology",2016,12.41,"Digital transition","blue"
"Artificial intelligence",2017,9.5,"Digital transition","blue"
"Nanotechnology",2015,8.94,"Digital transition","blue"
"Artificial intelligence",2019,7.25,"Digital transition","blue"
"Artificial intelligence",2020,12.17,"Digital transition","blue"
"Autonomous vehicles",2019,6.28,"Digital transition","blue"
"Additive manufacturing",2019,5.8,"Digital transition","blue"
"Artificial intelligence",2021,20.37,"Digital transition","blue"
"Autonomous vehicles",2018,5.42,"Digital transition","blue"
"Autonomous vehicles",2015,5.59,"Digital transition","blue"
"Quantum computers",2020,8.7,"Digital transition","blue"
"Artificial intelligence",2014,4.11,"Digital transition","blue"
"Autonomous vehicles",2014,4.11,"Digital transition","blue"
"Internet of things",2017,5.03,"Digital transition","blue"
"Artificial intelligence",2013,4.47,"Digital transition","blue"
"Artificial intelligence",2016,5.52,"Digital transition","blue"
"Artificial intelligence",2018,3.94,"Digital transition","blue"
"Cybersecurity",2019,3.86,"Digital transition","blue"
"Internet of things",2018,3.94,"Digital transition","blue"
"Quantum computers",2021,14.81,"Digital transition","blue"
"Artificial intelligence",2011,4.55,"Digital transition","blue"
"Autonomous vehicles",2012,3.23,"Digital transition","blue"
"Internet of things",2015,3.91,"Digital transition","blue"
"Internet of things",2019,3.38,"Digital transition","blue"
"Artificial intelligence",2010,4.29,"Digital transition","blue"
"Autonomous vehicles",2017,3.35,"Digital transition","blue"
"Artificial intelligence",2012,2.3,"Digital transition","blue"
"Blockchain",2019,2.42,"Digital transition","blue"
"Internet of things",2020,4.35,"Digital transition","blue"
"Internet of things",2012,2.3,"Digital transition","blue"
"Internet of things",2014,2.28,"Digital transition","blue"
"Nanotechnology",2021,9.26,"Digital transition","blue"
"Augmented reality",2019,1.93,"Digital transition","blue"
"Augmented reality",2020,3.48,"Digital transition","blue"
"Autonomous robots",2013,2.23,"Digital transition","blue"
"Autonomous vehicles",2011,2.6,"Digital transition","blue"
"Autonomous vehicles",2016,2.76,"Digital transition","blue"
"Autonomous vehicles",2020,3.48,"Digital transition","blue"
"Cloud computing",2017,2.23,"Digital transition","blue"
"Internet of things",2013,2.23,"Digital transition","blue"
"Nanotechnology",2019,1.93,"Digital transition","blue"
"Nanotechnology",2020,3.48,"Digital transition","blue"
"Additive manufacturing",2020,2.61,"Digital transition","blue"
"Additive manufacturing",2018,1.48,"Digital transition","blue"
"Augmented reality",2013,1.68,"Digital transition","blue"
"Autonomous robots",2019,1.45,"Digital transition","blue"
"Autonomous vehicles",2013,1.68,"Digital transition","blue"
"Cloud computing",2014,1.37,"Digital transition","blue"
"Cybersecurity",2020,2.61,"Digital transition","blue"
"Cybersecurity",2015,1.68,"Digital transition","blue"
"Cybersecurity",2021,5.56,"Digital transition","blue"
"Internet of things",2016,2.07,"Digital transition","blue"
"Additive manufacturing",2017,1.12,"Digital transition","blue"
"Augmented reality",2017,1.12,"Digital transition","blue"
"Autonomous vehicles",2010,1.43,"Digital transition","blue"
"Autonomous vehicles",2021,3.7,"Digital transition","blue"
"Cybersecurity",2017,1.12,"Digital transition","blue"
"Cybersecurity",2014,0.91,"Digital transition","blue"
"Cybersecurity",2010,1.43,"Digital transition","blue"
"Additive manufacturing",2012,0.46,"Digital transition","blue"
"Additive manufacturing",2016,0.69,"Digital transition","blue"
"Additive manufacturing",2014,0.46,"Digital transition","blue"
"Artificial intelligence",2015,0.56,"Digital transition","blue"
"Augmented reality",2018,0.49,"Digital transition","blue"
"Augmented reality",2012,0.46,"Digital transition","blue"
"Augmented reality",2015,0.56,"Digital transition","blue"
"Augmented reality",2016,0.69,"Digital transition","blue"
"Augmented reality",2011,0.65,"Digital transition","blue"
"Autonomous robots",2014,0.46,"Digital transition","blue"
"Autonomous robots",2012,0.46,"Digital transition","blue"
"Autonomous robots",2015,0.56,"Digital transition","blue"
"Autonomous robots",2010,0.71,"Digital transition","blue"
"Blockchain",2012,0.46,"Digital transition","blue"
"Blockchain",2016,0.69,"Digital transition","blue"
"Blockchain",2014,0.46,"Digital transition","blue"
"Cloud computing",2018,0.49,"Digital transition","blue"
"Cloud computing",2019,0.48,"Digital transition","blue"
"Cloud computing",2013,0.56,"Digital transition","blue"
"Cloud computing",2012,0.46,"Digital transition","blue"
"Cloud computing",2020,0.87,"Digital transition","blue"
"Cybersecurity",2013,0.56,"Digital transition","blue"
"Cybersecurity",2016,0.69,"Digital transition","blue"
"Cybersecurity",2018,0.49,"Digital transition","blue"
"Internet of things",2021,1.85,"Digital transition","blue"
"Internet of things",2011,0.65,"Digital transition","blue"
"Internet of things",2010,0.71,"Digital transition","blue"
