"id","x","y","parent","color"
"Biotechnology",2019,6650,"Green transition","green"
"Biotechnology",2018,6255,"Green transition","green"
"Biotechnology",2020,6147,"Green transition","green"
"Biotechnology",2017,6030,"Green transition","green"
"Biotechnology",2016,5249,"Green transition","green"
"Biotechnology",2014,4655,"Green transition","green"
"Biotechnology",2015,4530,"Green transition","green"
"Biotechnology",2013,4201,"Green transition","green"
"Biotechnology",2012,4149,"Green transition","green"
"Biotechnology",2011,4034,"Green transition","green"
"Biotechnology",2010,3994,"Green transition","green"
"Biotechnology",2021,3484,"Green transition","green"
"Augmented reality",2019,1179,"Digital transition","blue"
"Artificial intelligence",2019,1083,"Digital transition","blue"
"Artificial intelligence",2020,1024,"Digital transition","blue"
"Augmented reality",2018,984,"Digital transition","blue"
"Augmented reality",2020,941,"Digital transition","blue"
"Augmented reality",2017,800,"Digital transition","blue"
"Artificial intelligence",2018,733,"Digital transition","blue"
"Augmented reality",2016,654,"Digital transition","blue"
"Augmented reality",2014,614,"Digital transition","blue"
"Augmented reality",2015,607,"Digital transition","blue"
"Nanotechnology",2019,579,"Digital transition","blue"
"Artificial intelligence",2021,558,"Digital transition","blue"
"Nanotechnology",2018,541,"Digital transition","blue"
"Nanotechnology",2017,534,"Digital transition","blue"
"Artificial intelligence",2017,504,"Digital transition","blue"
"Advanced Sustainable Materials",2019,475,"Green transition","green"
"Augmented reality",2021,469,"Digital transition","blue"
"Nanotechnology",2012,450,"Digital transition","blue"
"Advanced Sustainable Materials",2018,446,"Green transition","green"
"Nanotechnology",2020,443,"Digital transition","blue"
"Advanced Sustainable Materials",2017,418,"Green transition","green"
"Nanotechnology",2016,403,"Digital transition","blue"
"Nanotechnology",2014,392,"Digital transition","blue"
"Augmented reality",2013,390,"Digital transition","blue"
"Advanced Sustainable Materials",2020,377,"Green transition","green"
"Nanotechnology",2015,374,"Digital transition","blue"
"Nanotechnology",2010,372,"Digital transition","blue"
"Nanotechnology",2011,371,"Digital transition","blue"
"Nanotechnology",2013,361,"Digital transition","blue"
"Artificial intelligence",2016,355,"Digital transition","blue"
"Advanced Sustainable Materials",2014,352,"Green transition","green"
"Augmented reality",2012,342,"Digital transition","blue"
"Advanced Sustainable Materials",2016,340,"Green transition","green"
"Artificial intelligence",2015,323,"Digital transition","blue"
"Advanced Sustainable Materials",2013,300,"Green transition","green"
"Advanced Sustainable Materials",2015,296,"Green transition","green"
"Internet of things",2017,283,"Digital transition","blue"
"Artificial intelligence",2014,279,"Digital transition","blue"
"Additive manufacturing",2019,277,"Digital transition","blue"
"Internet of things",2018,267,"Digital transition","blue"
"Internet of things",2019,260,"Digital transition","blue"
"Cybersecurity",2019,256,"Digital transition","blue"
"Advanced Sustainable Materials",2012,254,"Green transition","green"
"Internet of things",2020,253,"Digital transition","blue"
"Additive manufacturing",2020,238,"Digital transition","blue"
"Nanotechnology",2021,232,"Digital transition","blue"
"Cybersecurity",2018,231,"Digital transition","blue"
"Augmented reality",2011,229,"Digital transition","blue"
"Advanced Sustainable Materials",2011,225,"Green transition","green"
"Advanced Sustainable Materials",2010,221,"Green transition","green"
"Augmented reality",2010,220,"Digital transition","blue"
"Additive manufacturing",2018,214,"Digital transition","blue"
"Autonomous robots",2018,213,"Digital transition","blue"
"Air & Water pollution reduction",2017,212,"Green transition","green"
"Internet of things",2015,211,"Digital transition","blue"
"Internet of things",2016,205,"Digital transition","blue"
"Cybersecurity",2020,204,"Digital transition","blue"
"Autonomous robots",2017,190,"Digital transition","blue"
"Air & Water pollution reduction",2019,188,"Green transition","green"
"Cybersecurity",2017,187,"Digital transition","blue"
"Advanced Sustainable Materials",2021,184,"Green transition","green"
"Autonomous robots",2019,169,"Digital transition","blue"
"Internet of things",2014,168,"Digital transition","blue"
"Air & Water pollution reduction",2020,167,"Green transition","green"
"Air & Water pollution reduction",2018,163,"Green transition","green"
"Air & Water pollution reduction",2016,163,"Green transition","green"
"Cybersecurity",2015,159,"Digital transition","blue"
"Additive manufacturing",2017,157,"Digital transition","blue"
"Artificial intelligence",2013,154,"Digital transition","blue"
"Additive manufacturing",2021,146,"Digital transition","blue"
"Cloud computing",2018,144,"Digital transition","blue"
"Cloud computing",2019,140,"Digital transition","blue"
"Cybersecurity",2016,139,"Digital transition","blue"
"Batteries",2018,138,"Green transition","green"
"Batteries",2015,138,"Green transition","green"
"Batteries",2017,137,"Green transition","green"
"Artificial intelligence",2012,136,"Digital transition","blue"
"Cloud computing",2020,136,"Digital transition","blue"
"Batteries",2016,132,"Green transition","green"
"Autonomous robots",2020,131,"Digital transition","blue"
"Batteries",2019,129,"Green transition","green"
"Cloud computing",2015,126,"Digital transition","blue"
"Air & Water pollution reduction",2015,125,"Green transition","green"
"Artificial intelligence",2010,123,"Digital transition","blue"
"Autonomous robots",2016,119,"Digital transition","blue"
"Air & Water pollution reduction",2012,118,"Green transition","green"
"Air & Water pollution reduction",2014,116,"Green transition","green"
"Cloud computing",2017,115,"Digital transition","blue"
"Internet of things",2013,108,"Digital transition","blue"
"Air & Water pollution reduction",2010,106,"Green transition","green"
"Air & Water pollution reduction",2011,103,"Green transition","green"
"Blockchain",2019,102,"Digital transition","blue"
"Artificial intelligence",2011,100,"Digital transition","blue"
"Autonomous robots",2015,98,"Digital transition","blue"
"Blockchain",2020,98,"Digital transition","blue"
"Autonomous vehicles",2020,97,"Digital transition","blue"
"Batteries",2020,97,"Green transition","green"
"Additive manufacturing",2016,96,"Digital transition","blue"
"Air & Water pollution reduction",2013,94,"Green transition","green"
"Cybersecurity",2021,94,"Digital transition","blue"
"Additive manufacturing",2011,91,"Digital transition","blue"
"Blockchain",2018,87,"Digital transition","blue"
"Autonomous vehicles",2019,86,"Digital transition","blue"
"Batteries",2014,85,"Green transition","green"
"Cybersecurity",2014,81,"Digital transition","blue"
"Batteries",2013,78,"Green transition","green"
"Cloud computing",2014,77,"Digital transition","blue"
"Cloud computing",2016,77,"Digital transition","blue"
"Internet of things",2021,77,"Digital transition","blue"
"Internet of things",2012,76,"Digital transition","blue"
"Additive manufacturing",2015,75,"Digital transition","blue"
"Additive manufacturing",2013,75,"Digital transition","blue"
"Autonomous robots",2021,72,"Digital transition","blue"
"Batteries",2012,70,"Green transition","green"
"Autonomous vehicles",2018,65,"Digital transition","blue"
"Air & Water pollution reduction",2021,64,"Green transition","green"
"Blockchain",2017,64,"Digital transition","blue"
"Autonomous robots",2014,63,"Digital transition","blue"
"Additive manufacturing",2014,61,"Digital transition","blue"
