"id","x","y","parent","color"
"Augmented reality",2019,34.07,"Digital transition","blue"
"Augmented reality",2018,35.65,"Digital transition","blue"
"Augmented reality",2017,39.55,"Digital transition","blue"
"Augmented reality",2016,38.76,"Digital transition","blue"
"Artificial intelligence",2019,21.05,"Digital transition","blue"
"Augmented reality",2020,28.14,"Digital transition","blue"
"Artificial intelligence",2020,27.07,"Digital transition","blue"
"Augmented reality",2014,36.67,"Digital transition","blue"
"Augmented reality",2015,35.95,"Digital transition","blue"
"Artificial intelligence",2018,13.76,"Digital transition","blue"
"Internet of things",2019,11.44,"Digital transition","blue"
"Artificial intelligence",2021,32.83,"Digital transition","blue"
"Internet of things",2018,12.59,"Digital transition","blue"
"Augmented reality",2013,34.46,"Digital transition","blue"
"Internet of things",2017,14.01,"Digital transition","blue"
"Autonomous vehicles",2019,9.7,"Digital transition","blue"
"Artificial intelligence",2017,13.01,"Digital transition","blue"
"Augmented reality",2021,26.5,"Digital transition","blue"
"Cybersecurity",2019,8.76,"Digital transition","blue"
"Internet of things",2020,12.05,"Digital transition","blue"
"Cybersecurity",2018,9.3,"Digital transition","blue"
"Internet of things",2016,14.24,"Digital transition","blue"
"Autonomous vehicles",2018,8.64,"Digital transition","blue"
"Internet of things",2015,16.77,"Digital transition","blue"
"Autonomous vehicles",2020,10.57,"Digital transition","blue"
"Artificial intelligence",2016,13.34,"Digital transition","blue"
"Augmented reality",2012,31.44,"Digital transition","blue"
"Internet of things",2014,15.33,"Digital transition","blue"
"Cloud computing",2018,7.69,"Digital transition","blue"
"Cloud computing",2019,6.67,"Digital transition","blue"
"Autonomous vehicles",2017,9.38,"Digital transition","blue"
"Artificial intelligence",2015,11.85,"Digital transition","blue"
"Cybersecurity",2020,7.52,"Digital transition","blue"
"Cybersecurity",2017,7.55,"Digital transition","blue"
"Artificial intelligence",2014,11.22,"Digital transition","blue"
"Cloud computing",2017,7.14,"Digital transition","blue"
"Internet of things",2013,17.02,"Digital transition","blue"
"Cybersecurity",2016,8.91,"Digital transition","blue"
"Cybersecurity",2014,10.95,"Digital transition","blue"
"Cybersecurity",2015,10.57,"Digital transition","blue"
"Augmented reality",2011,23.8,"Digital transition","blue"
"Cloud computing",2020,6.33,"Digital transition","blue"
"Cloud computing",2014,9.65,"Digital transition","blue"
"Internet of things",2012,18.74,"Digital transition","blue"
"Autonomous vehicles",2016,7.6,"Digital transition","blue"
"Cybersecurity",2010,22.95,"Digital transition","blue"
"Cloud computing",2016,7.42,"Digital transition","blue"
"Augmented reality",2010,21.25,"Digital transition","blue"
"Cloud computing",2015,8.29,"Digital transition","blue"
"Cybersecurity",2011,19.35,"Digital transition","blue"
"Internet of things",2021,10.76,"Digital transition","blue"
"Cybersecurity",2013,11.46,"Digital transition","blue"
"Internet of things",2011,17.61,"Digital transition","blue"
"Blockchain",2018,3.64,"Digital transition","blue"
"Quantum computers",2018,3.5,"Digital transition","blue"
"Blockchain",2019,3.09,"Digital transition","blue"
"Autonomous vehicles",2021,8.75,"Digital transition","blue"
"Cybersecurity",2012,12.71,"Digital transition","blue"
"Autonomous vehicles",2014,5.91,"Digital transition","blue"
"Cybersecurity",2021,7.78,"Digital transition","blue"
"Internet of things",2010,13.75,"Digital transition","blue"
"Autonomous vehicles",2015,5.38,"Digital transition","blue"
"Artificial intelligence",2013,7.88,"Digital transition","blue"
"Cloud computing",2013,7.52,"Digital transition","blue"
"Cloud computing",2012,9.32,"Digital transition","blue"
"Nanotechnology",2010,11.14,"Digital transition","blue"
"Cloud computing",2011,9.89,"Digital transition","blue"
"Blockchain",2017,2.6,"Digital transition","blue"
"Cloud computing",2021,5.29,"Digital transition","blue"
"Quantum computers",2020,2.5,"Digital transition","blue"
"Blockchain",2020,2.35,"Digital transition","blue"
"Cloud computing",2010,8.86,"Digital transition","blue"
